id,name,price,category_id
519,Who,823.27,5
520,Appear,484.36,3
521,Car,995.83,8
522,Detail,854.34,1
523,Anyone,401.32,2
524,Every,84.84,1
525,Suffer,130.94,1
526,Hold,820.95,6
527,Study,733.65,4
528,Exactly,288.91,2
529,Himself,700.96,10
530,Tree,61.3,4
531,Safe,27.45,8
532,Either,395.03,8
533,Quite,361.67,8
534,Focus,728.54,2
535,Bank,32.55,7
536,Value,252.97,9
537,Picture,957.46,2
538,Difficult,952.91,6
539,Matter,996.66,10
540,Out,119.76,2
541,Only,529.62,1
542,Hope,978.22,4
543,Plant,598.19,4
544,Hard,272.14,9
545,Prevent,118.37,10
546,Movie,206.04,9
547,Prove,291.05,1
548,Hand,239.14,4
549,Soldier,643.95,9
550,Set,194.46,9
551,Century,53.46,3
552,Over,858.72,2
553,Manage,370.0,6
554,Pick,976.06,10
555,Executive,190.51,5
556,Really,847.93,1
557,Care,898.99,5
558,Stand,201.07,7
559,Sing,784.75,8
560,Edge,534.29,4
561,Law,41.21,4
562,Different,950.24,2
563,Hope,757.8,6
564,Simple,759.94,4
565,Left,392.63,7
566,Worker,849.86,9
567,Collection,638.12,3
568,Team,622.28,2
569,Yes,722.85,3
570,Brother,874.64,6
571,Past,715.39,1
572,Site,813.93,2
573,Mind,606.79,6
574,Time,754.23,10
575,Pressure,629.57,4
576,Charge,712.73,4
577,People,846.31,8
578,Prevent,839.6,4
579,See,793.88,4
580,Fire,536.54,3
581,City,801.63,10
582,Local,109.03,2
583,Wall,297.19,7
584,Walk,132.08,6
585,Break,75.74,3
586,Pressure,55.38,6
587,Usually,388.3,9
588,When,690.96,6
589,New,106.58,10
590,Rock,296.03,9
591,Guess,915.0,9
592,Whole,326.98,10
593,Career,512.31,3
594,Describe,790.33,10
595,Teach,719.06,4
596,Matter,130.56,3
597,Various,749.55,8
598,While,760.47,4
599,Civil,337.47,8
600,Big,716.51,3
601,Able,804.44,3
602,Option,421.63,1
603,Computer,648.23,5
604,Task,156.57,3
605,Realize,110.38,6
606,Break,506.13,5
607,Yet,202.52,7
608,Hundred,697.2,8
609,Pretty,427.48,9
610,Voice,286.6,2
611,Goal,475.34,4
612,Most,541.23,6
613,Student,106.98,10
614,Age,895.63,7
615,Husband,82.91,8
616,After,519.22,4
617,Population,900.36,2
618,Five,946.88,3
619,Entire,379.53,10
620,Consider,141.4,5
621,Behavior,864.22,10
622,General,333.31,7
623,Contain,435.49,10
624,Enjoy,53.84,3
625,The,409.56,3
626,None,729.7,8
627,Unit,590.96,4
628,Little,668.28,1
629,Party,58.21,10
630,Prevent,12.82,8
631,Best,374.12,9
632,Between,916.11,4
633,State,907.29,8
634,Rock,350.83,3
635,College,434.43,7
636,Data,395.05,2
637,Role,707.31,7
638,Person,100.81,6
639,All,339.41,9
640,Garden,86.41,8
641,Administration,125.9,3
642,Yet,566.67,2
643,Right,51.64,7
644,Wonder,120.21,6
645,Pm,499.81,10
646,Behavior,236.32,8
647,Reach,364.01,10
648,Night,555.09,4
649,Age,203.53,5
650,Executive,762.33,2
651,Tonight,530.35,3
652,Third,922.59,3
653,Charge,446.41,7
654,Stage,914.74,1
655,Direction,738.15,8
656,Decide,203.86,7
657,Suffer,996.0,7
658,Arrive,899.53,6
659,Traditional,86.92,2
660,Television,318.45,4
661,Teach,250.48,1
662,Case,590.45,7
663,Citizen,395.07,6
664,Point,297.82,2
665,Experience,580.7,8
666,Protect,431.01,3
667,Hard,962.3,6
668,Miss,971.79,6
669,Difference,243.78,7
670,Purpose,757.27,10
671,System,667.59,7
672,Choice,379.12,5
673,Partner,271.18,9
674,Mention,829.26,1
675,Social,683.7,5
676,Quickly,388.01,2
677,Politics,128.44,8
678,Entire,617.0,8
679,Occur,420.48,10
680,Somebody,958.3,7
681,Leader,838.29,1
682,Draw,807.81,7
683,Leave,963.57,6
684,Prevent,131.27,8
685,Throughout,638.92,9
686,Peace,271.2,7
687,Money,546.4,6
688,Western,686.08,9
689,Later,781.75,9
690,Source,646.08,2
691,Agree,304.58,7
692,Though,878.33,5
693,White,352.38,2
694,Nature,86.02,9
695,You,415.96,4
696,Finally,997.16,8
697,Imagine,713.7,2
698,President,976.81,9
699,Do,724.61,1
700,Material,92.65,8
701,Participant,747.66,10
702,Small,305.51,4
703,Receive,87.58,7
704,Fight,198.13,2
705,Quite,539.5,2
706,Trial,255.14,8
707,Not,671.63,4
708,Media,514.74,1
709,Scientist,718.79,8
710,Black,449.05,4
711,Five,972.53,10
712,Attack,957.14,2
713,First,436.75,6
714,Many,691.22,10
715,Cup,371.62,7
716,Sing,599.28,6
717,Sell,400.25,8
718,Understand,668.92,1
719,Minute,11.33,1
720,Set,835.11,1
721,Central,554.39,9
722,Middle,372.74,6
723,Protect,750.76,9
724,Subject,639.96,7
725,Face,984.25,3
726,Child,37.07,7
727,Beat,489.52,3
728,Together,65.81,3
729,Drop,497.64,9
730,Ability,111.91,9
731,Heavy,737.02,6
732,Spend,938.65,9
733,Subject,455.72,2
734,Seven,91.65,6
735,Million,967.49,1
736,Yeah,927.81,5
737,Catch,698.84,10
738,Open,132.95,4
739,Expert,624.95,8
740,Position,52.76,3
741,Young,241.99,8
742,Decision,202.36,6
743,Young,25.09,5
744,Agency,17.46,9
745,Up,422.91,1
746,First,126.7,3
747,Front,506.64,4
748,Who,974.94,1
749,Then,503.13,7
750,Class,369.24,3
751,Talk,391.5,4
752,Employee,808.56,7
753,Myself,631.97,9
754,Raise,146.81,1
755,Role,215.39,7
756,Step,623.68,1
757,Administration,844.07,9
758,Understand,365.47,1
759,Avoid,195.62,1
760,Newspaper,463.64,8
761,Tonight,119.95,10
762,Too,271.3,5
763,Growth,732.89,6
764,Despite,651.23,10
765,Until,199.21,6
766,Section,385.37,9
767,Discussion,475.24,2
768,Fish,931.94,10
769,Social,19.66,4
770,Let,951.77,6
771,Power,30.25,7
772,Senior,806.63,10
773,Only,91.77,4
774,This,217.02,10
775,Director,375.95,3
776,Everything,628.84,5
777,Foreign,409.61,9
778,Benefit,501.91,3
779,Position,315.87,4
780,Worker,256.37,4
781,Alone,260.38,5
782,Ten,176.75,2
783,Where,933.66,8
784,Good,662.69,1
785,Threat,110.03,9
786,Stop,221.47,9
787,Radio,964.91,2
788,Rock,302.03,7
789,Yard,790.3,10
790,His,951.47,7
791,Expect,665.74,5
792,Officer,996.52,5
793,Room,357.87,9
794,Data,66.59,4
795,Wait,164.29,8
796,Bed,674.0,8
797,Trouble,29.97,5
798,Behavior,179.78,6
799,Stop,88.52,3
800,Ever,571.47,3
801,Start,545.09,2
802,Which,572.57,1
803,State,105.01,1
804,Offer,83.65,10
805,Win,552.81,1
806,Kid,868.18,6
807,Reality,495.67,5
808,Include,151.07,5
809,Trade,901.77,5
810,Station,965.25,10
811,Nearly,683.19,10
812,Remain,350.71,2
813,Itself,588.31,1
814,Film,911.11,10
815,Serve,604.25,8
816,Who,548.9,5
817,Special,780.13,8
818,Life,415.79,4
819,Structure,469.19,2
820,Before,287.5,10
821,Sort,119.74,2
822,Instead,656.38,2
823,Evening,587.73,2
824,Law,83.15,6
825,Design,120.23,6
826,Plant,381.27,2
827,All,773.21,9
828,Security,265.89,10
829,Away,787.55,9
830,Three,89.29,7
831,Find,454.97,2
832,Bar,241.65,2
833,Price,579.83,7
834,Charge,734.98,9
835,After,310.45,5
836,Wind,824.28,2
837,Wait,475.44,6
838,Car,571.13,6
839,Matter,835.78,3
840,Change,179.52,5
841,Value,98.57,5
842,Have,59.98,9
843,Board,900.41,10
844,Financial,571.93,3
845,Ready,129.91,10
846,Bring,449.37,2
847,Treatment,179.0,3
848,Meet,333.42,9
849,Similar,249.2,5
850,Special,899.57,3
851,Site,786.82,5
852,Former,880.73,5
853,Prevent,436.98,8
854,Recently,625.47,3
855,Size,439.25,3
856,Lose,204.24,8
857,Animal,740.68,5
858,Fund,435.95,8
859,Mind,942.18,9
860,Statement,159.23,8
861,Ready,912.21,3
862,Right,665.64,2
863,Drop,815.55,8
864,Effort,347.63,2
865,Article,37.49,10
866,Court,159.02,8
867,Term,780.47,7
868,Generation,834.31,4
869,Successful,544.9,1
870,Forget,963.62,3
871,Win,307.99,5
872,Leg,470.16,2
873,School,144.66,1
874,Memory,331.96,8
875,Point,862.96,5
876,Year,588.61,9
877,Century,494.44,7
878,Apply,855.19,7
879,Test,534.67,3
880,Suggest,588.04,8
881,Identify,945.77,9
882,Congress,23.61,3
883,And,326.97,3
884,Natural,675.51,4
885,Thing,237.5,6
886,Activity,414.82,3
887,War,448.31,8
888,With,341.26,4
889,Ready,786.5,2
890,Stage,864.83,5
891,Institution,507.15,8
892,Later,591.73,3
893,Thing,256.88,1
894,Good,706.51,7
895,Speech,501.21,8
896,Purpose,731.73,3
897,Purpose,566.68,9
898,Point,297.6,8
899,Sure,565.84,2
900,Interview,106.22,7
901,Develop,507.02,5
902,Lead,950.35,2
903,Television,840.16,4
904,Cost,87.55,2
905,Space,825.01,10
906,Gun,118.29,9
907,Risk,965.64,4
908,House,380.88,2
909,Offer,925.91,3
910,Agreement,167.23,10
911,Light,185.31,4
912,Such,98.68,2
913,Great,268.76,9
914,Town,918.36,5
915,Indeed,708.63,6
916,Attention,604.22,5
917,Guess,453.88,10
918,Write,405.3,9
919,Yourself,806.12,4
920,Put,528.92,7
921,Truth,195.88,6
922,Large,294.29,6
923,Article,20.46,7
924,Already,290.15,2
925,Join,268.12,4
926,Cover,26.92,10
927,Avoid,808.88,9
928,Local,596.74,10
929,Reduce,141.07,7
930,Standard,544.65,10
931,Sit,399.77,10
932,Customer,854.09,10
933,Within,473.77,7
934,Series,850.26,5
935,Focus,708.11,10
936,Wonder,966.53,4
937,Recognize,893.03,8
938,Individual,945.96,1
939,Ago,665.85,3
940,Color,268.43,7
941,Use,70.89,4
942,Mrs,835.67,1
943,Offer,536.97,9
944,Job,208.49,3
945,Check,513.87,7
946,Wind,187.91,10
947,Couple,883.17,10
948,Necessary,453.79,4
949,Some,370.01,3
950,Personal,169.11,6
951,Everybody,764.39,9
952,Everybody,895.36,5
953,Their,617.49,7
954,Family,947.91,4
955,Shoulder,913.29,4
956,Artist,477.56,8
957,Also,509.82,5
958,Political,116.48,9
959,Onto,171.43,6
960,Public,785.17,2
961,Still,877.53,10
962,Economic,906.47,2
963,Own,519.95,4
964,Wonder,124.22,9
965,End,930.07,4
966,Talk,191.93,5
967,Fill,656.04,3
968,Network,156.47,3
969,None,764.81,10
970,Art,895.27,1
971,I,927.62,1
972,Seem,319.8,5
973,Ok,102.38,10
974,Color,963.2,6
975,Three,411.37,1
976,Staff,431.37,3
977,Open,445.03,1
978,Seven,869.19,9
979,Ball,543.1,8
980,Leave,160.23,3
981,World,486.12,6
982,Election,234.23,5
983,Deep,496.11,9
984,Week,578.88,8
985,Remain,426.5,10
986,Box,465.11,6
987,Professor,616.27,4
988,Order,85.83,4
989,Recognize,491.39,9
990,Girl,55.82,9
991,East,127.43,10
992,Organization,664.11,1
993,Ball,58.76,5
994,Buy,792.5,4
995,Mother,712.25,10
996,Student,785.78,4
997,Provide,71.29,3
998,Clearly,126.34,3
999,Add,272.58,1
1000,Scientist,512.27,9
