id,order_id,amount,method
106,81,281.58,paypal
107,11,884.37,paypal
108,18,748.03,paypal
109,46,821.88,paypal
110,82,401.74,bank_transfer
111,89,778.06,paypal
112,77,453.29,bank_transfer
113,92,857.15,paypal
114,63,296.04,bank_transfer
115,63,947.88,paypal
116,99,839.97,credit_card
117,14,989.07,credit_card
118,56,53.32,paypal
119,13,455.31,bank_transfer
120,84,956.75,bank_transfer
121,73,562.64,bank_transfer
122,2,51.95,credit_card
123,28,796.61,bank_transfer
124,60,505.72,credit_card
125,91,279.27,paypal
126,66,257.38,credit_card
127,36,777.78,bank_transfer
128,44,791.26,paypal
129,46,835.58,credit_card
130,16,350.43,paypal
131,10,790.16,paypal
132,31,741.29,bank_transfer
133,35,185.56,paypal
134,25,781.07,paypal
135,9,818.74,bank_transfer
136,17,817.31,bank_transfer
137,7,95.3,paypal
138,8,269.41,credit_card
139,67,752.85,bank_transfer
140,42,927.36,paypal
141,5,733.22,credit_card
142,65,352.66,credit_card
143,14,425.54,bank_transfer
144,19,491.3,bank_transfer
145,35,481.16,bank_transfer
146,97,458.93,paypal
147,13,976.76,credit_card
148,65,306.41,credit_card
149,19,596.21,paypal
150,47,183.29,paypal
151,50,121.82,credit_card
152,40,260.26,paypal
153,65,566.18,bank_transfer
154,30,781.2,bank_transfer
155,44,343.72,credit_card
156,57,521.11,paypal
157,68,100.77,bank_transfer
158,38,774.02,bank_transfer
159,76,262.63,paypal
160,60,682.99,bank_transfer
161,2,192.48,credit_card
162,88,123.11,bank_transfer
163,58,860.19,credit_card
164,13,156.09,bank_transfer
165,78,389.64,paypal
166,56,657.13,credit_card
167,29,979.39,credit_card
168,33,645.93,paypal
169,13,622.99,paypal
170,3,413.72,credit_card
171,91,633.69,paypal
172,30,805.23,paypal
173,61,458.92,credit_card
174,57,519.41,bank_transfer
175,23,835.2,paypal
176,82,965.48,credit_card
177,2,673.79,credit_card
178,88,683.81,credit_card
179,93,878.03,paypal
180,82,483.52,bank_transfer
181,50,469.76,credit_card
182,94,169.72,credit_card
183,82,627.22,bank_transfer
184,94,129.79,credit_card
185,61,928.34,paypal
186,70,273.66,credit_card
187,64,954.89,credit_card
188,74,772.48,credit_card
189,77,465.74,credit_card
190,71,959.12,credit_card
191,89,191.04,credit_card
192,7,653.35,paypal
193,26,216.94,bank_transfer
194,29,363.55,paypal
195,69,242.65,credit_card
196,20,659.27,paypal
197,55,678.48,credit_card
198,49,887.8,bank_transfer
199,71,850.04,credit_card
200,43,692.46,credit_card
201,34,832.75,bank_transfer
202,64,850.88,credit_card
203,58,646.26,credit_card
204,98,483.47,bank_transfer
205,77,139.14,credit_card
206,85,402.9,bank_transfer
207,56,961.69,bank_transfer
208,69,87.85,bank_transfer
209,93,876.7,bank_transfer
210,26,727.58,bank_transfer
211,34,928.72,paypal
212,75,647.2,bank_transfer
213,41,371.71,credit_card
214,31,374.62,paypal
215,98,396.38,bank_transfer
216,85,880.23,credit_card
217,14,177.15,bank_transfer
218,16,597.67,paypal
219,25,163.16,paypal
220,40,827.52,credit_card
221,93,25.5,credit_card
222,54,838.81,credit_card
223,7,875.3,paypal
224,2,369.25,bank_transfer
225,53,830.48,paypal
226,12,765.61,credit_card
227,91,258.54,credit_card
228,40,530.34,credit_card
229,85,279.04,bank_transfer
230,76,59.85,bank_transfer
231,36,319.9,paypal
232,83,639.53,bank_transfer
233,15,756.39,paypal
234,11,523.64,credit_card
235,41,52.54,credit_card
236,6,645.48,paypal
237,66,972.77,bank_transfer
238,72,666.68,credit_card
239,60,641.93,bank_transfer
240,55,225.93,bank_transfer
241,61,354.7,bank_transfer
242,63,442.49,paypal
243,82,383.13,bank_transfer
244,63,829.44,paypal
245,86,435.17,bank_transfer
246,47,597.59,paypal
247,89,258.64,bank_transfer
248,80,37.64,paypal
249,65,123.59,credit_card
250,55,691.51,bank_transfer
251,100,577.89,credit_card
252,11,818.45,bank_transfer
253,31,141.51,paypal
254,40,608.12,bank_transfer
255,80,622.02,credit_card
256,99,972.66,paypal
257,50,571.72,paypal
258,34,618.64,paypal
259,51,333.18,bank_transfer
260,44,308.79,credit_card
261,15,531.38,credit_card
262,16,872.24,bank_transfer
263,8,670.87,credit_card
264,61,161.33,paypal
265,90,440.98,credit_card
266,20,228.71,credit_card
267,12,551.35,paypal
268,70,79.51,bank_transfer
269,32,669.92,credit_card
270,12,573.49,bank_transfer
271,74,554.79,credit_card
272,96,321.77,paypal
273,50,144.56,paypal
274,4,618.7,credit_card
275,39,434.23,bank_transfer
276,89,518.86,paypal
277,74,523.61,credit_card
278,100,291.97,bank_transfer
279,1,370.86,paypal
280,5,445.65,bank_transfer
281,86,285.69,credit_card
282,100,738.71,credit_card
283,2,228.22,paypal
284,83,746.36,paypal
285,97,695.51,paypal
286,78,722.5,credit_card
287,60,514.23,paypal
288,63,811.39,bank_transfer
289,66,114.87,paypal
290,59,719.21,bank_transfer
291,96,796.97,paypal
292,3,684.28,credit_card
293,56,352.61,paypal
294,86,81.52,paypal
295,79,937.93,credit_card
296,46,83.79,paypal
297,23,513.88,paypal
298,91,341.15,paypal
299,97,256.62,paypal
300,19,629.21,bank_transfer
301,72,287.83,bank_transfer
302,45,897.64,bank_transfer
303,72,519.66,paypal
304,21,885.39,paypal
305,65,385.48,paypal
306,57,566.63,bank_transfer
307,8,938.66,credit_card
308,80,830.86,paypal
309,54,448.94,credit_card
310,78,911.2,credit_card
311,78,973.94,paypal
312,3,832.91,credit_card
313,100,392.71,credit_card
314,2,729.59,credit_card
315,71,329.77,paypal
316,100,519.5,bank_transfer
317,19,635.59,bank_transfer
318,15,980.25,paypal
319,90,255.11,paypal
320,7,585.09,credit_card
321,82,777.8,paypal
322,16,282.08,bank_transfer
323,27,867.95,paypal
324,51,895.74,bank_transfer
325,66,889.06,bank_transfer
326,70,653.51,paypal
327,27,333.03,credit_card
328,80,537.45,paypal
329,43,713.28,bank_transfer
330,5,104.06,credit_card
331,77,667.63,bank_transfer
332,93,705.2,bank_transfer
333,33,366.75,paypal
334,88,316.05,bank_transfer
335,5,814.96,bank_transfer
336,100,987.57,paypal
337,36,739.56,bank_transfer
338,57,307.74,credit_card
339,11,715.7,bank_transfer
340,97,384.92,bank_transfer
341,95,291.32,bank_transfer
342,80,68.72,bank_transfer
343,96,118.49,credit_card
344,78,181.07,bank_transfer
345,57,860.17,bank_transfer
346,62,52.88,paypal
347,10,427.74,credit_card
348,72,871.34,paypal
349,51,61.93,bank_transfer
350,67,721.04,paypal
351,73,618.06,paypal
352,45,365.29,credit_card
353,89,548.96,paypal
354,58,706.24,bank_transfer
355,30,469.1,bank_transfer
356,21,198.75,credit_card
357,36,803.78,paypal
358,99,640.85,credit_card
359,5,605.41,credit_card
360,75,184.55,paypal
361,13,357.02,bank_transfer
362,66,602.68,paypal
363,77,272.95,bank_transfer
364,83,967.15,credit_card
365,92,66.67,paypal
366,11,480.47,paypal
367,60,784.93,credit_card
368,100,154.53,credit_card
369,56,962.32,paypal
370,39,490.56,paypal
371,46,504.74,credit_card
372,48,966.67,credit_card
373,34,293.08,credit_card
374,71,85.39,bank_transfer
375,88,804.9,bank_transfer
376,25,558.46,paypal
377,70,651.7,credit_card
378,20,151.46,bank_transfer
379,83,215.17,paypal
380,72,543.65,paypal
381,10,88.4,bank_transfer
382,70,507.04,bank_transfer
383,95,156.95,paypal
384,60,26.92,paypal
385,8,326.43,bank_transfer
386,71,732.36,bank_transfer
387,77,157.5,bank_transfer
388,74,393.35,paypal
389,85,576.02,credit_card
390,51,858.87,credit_card
391,35,208.1,paypal
392,19,356.07,paypal
393,56,170.14,credit_card
394,19,518.86,paypal
395,18,132.73,paypal
396,64,887.94,bank_transfer
397,19,662.93,credit_card
398,54,895.88,credit_card
399,19,205.04,paypal
400,58,461.39,paypal
401,86,648.25,credit_card
402,63,551.44,bank_transfer
403,52,743.25,bank_transfer
404,62,495.87,paypal
405,45,143.59,bank_transfer
406,23,816.65,paypal
407,32,798.62,bank_transfer
408,36,842.12,paypal
409,35,274.88,bank_transfer
410,79,600.1,bank_transfer
411,80,80.08,bank_transfer
412,42,217.66,credit_card
413,53,714.78,bank_transfer
414,42,558.31,credit_card
415,75,535.26,credit_card
416,100,993.64,credit_card
417,36,726.93,bank_transfer
418,92,604.83,credit_card
419,39,295.0,paypal
420,61,569.17,bank_transfer
421,68,748.87,paypal
422,9,377.25,paypal
423,37,404.43,bank_transfer
424,42,746.43,paypal
425,90,576.17,credit_card
426,86,259.02,credit_card
427,25,951.78,paypal
428,28,798.84,paypal
429,76,163.18,bank_transfer
430,20,173.59,credit_card
431,64,212.23,paypal
432,96,191.29,credit_card
433,50,741.16,paypal
434,47,890.59,credit_card
435,10,865.35,bank_transfer
436,60,828.8,credit_card
437,51,903.86,paypal
438,38,161.46,credit_card
439,68,404.85,bank_transfer
440,47,326.17,paypal
441,14,689.42,paypal
442,86,359.08,paypal
443,47,898.42,credit_card
444,69,583.91,credit_card
445,6,842.99,paypal
446,91,435.09,credit_card
447,90,709.4,credit_card
448,7,844.07,paypal
449,50,466.47,paypal
450,9,637.97,credit_card
451,98,768.31,paypal
452,57,618.83,paypal
453,62,645.52,paypal
454,5,540.45,bank_transfer
455,59,119.21,paypal
456,70,764.02,paypal
457,1,640.68,credit_card
458,45,115.89,credit_card
459,16,517.98,bank_transfer
460,83,417.07,bank_transfer
461,39,73.22,credit_card
462,31,170.95,credit_card
463,2,467.19,paypal
464,77,141.84,bank_transfer
465,58,117.51,credit_card
466,34,847.07,bank_transfer
467,17,200.28,paypal
468,70,165.78,paypal
469,16,47.39,credit_card
470,83,537.9,bank_transfer
471,29,652.7,credit_card
472,81,474.66,credit_card
473,38,115.3,bank_transfer
474,15,579.19,bank_transfer
475,99,125.22,paypal
476,78,122.64,bank_transfer
477,88,242.18,bank_transfer
478,43,447.56,bank_transfer
479,7,53.6,paypal
480,67,491.06,credit_card
481,44,606.68,paypal
482,37,215.27,credit_card
483,35,541.42,bank_transfer
484,76,583.89,bank_transfer
485,94,296.35,paypal
486,7,247.15,bank_transfer
487,87,441.56,paypal
488,48,455.15,paypal
489,42,93.94,bank_transfer
490,34,582.22,paypal
491,78,983.14,paypal
492,55,959.38,bank_transfer
493,88,765.26,credit_card
494,61,48.28,paypal
495,84,278.14,bank_transfer
496,50,802.98,credit_card
497,85,72.28,credit_card
498,46,808.22,bank_transfer
499,2,597.13,paypal
500,89,836.51,credit_card
501,7,151.37,bank_transfer
502,73,667.25,credit_card
503,97,341.97,paypal
504,34,518.47,credit_card
505,47,415.71,credit_card
506,83,27.68,bank_transfer
507,14,447.24,bank_transfer
508,42,753.04,bank_transfer
509,82,45.01,paypal
510,43,753.4,paypal
511,10,538.23,bank_transfer
512,58,84.49,paypal
513,12,546.27,paypal
514,87,685.29,bank_transfer
515,88,65.04,paypal
516,100,547.14,credit_card
517,57,98.82,bank_transfer
518,23,57.49,paypal
519,25,241.17,bank_transfer
520,38,968.27,bank_transfer
521,93,621.85,credit_card
522,17,936.75,credit_card
523,87,319.39,bank_transfer
524,34,744.06,paypal
525,86,731.2,paypal
526,90,902.43,credit_card
527,8,161.74,credit_card
528,47,743.18,paypal
529,72,811.2,bank_transfer
530,90,765.42,credit_card
531,23,285.95,bank_transfer
532,4,921.57,paypal
533,34,246.83,credit_card
534,93,873.19,credit_card
535,9,574.64,credit_card
536,94,839.97,bank_transfer
537,57,927.29,bank_transfer
538,99,90.02,credit_card
539,30,286.51,paypal
540,95,550.43,paypal
541,83,58.22,credit_card
542,9,782.22,paypal
543,13,359.48,bank_transfer
544,6,564.3,paypal
545,85,668.66,paypal
546,42,419.28,bank_transfer
547,5,297.86,paypal
548,80,482.74,credit_card
549,1,808.38,bank_transfer
550,96,299.57,bank_transfer
551,88,163.7,bank_transfer
552,34,465.52,paypal
553,58,586.44,paypal
554,9,542.66,paypal
555,73,793.01,credit_card
556,45,810.82,bank_transfer
557,91,581.7,paypal
558,65,650.94,bank_transfer
559,33,281.02,paypal
560,56,461.02,credit_card
561,99,259.46,credit_card
562,22,57.22,paypal
563,3,761.48,paypal
564,18,147.05,credit_card
565,5,892.73,credit_card
566,90,522.04,paypal
567,52,832.92,credit_card
568,31,774.95,bank_transfer
569,11,620.97,bank_transfer
570,48,210.07,bank_transfer
571,5,107.77,credit_card
572,54,665.1,paypal
573,33,780.05,credit_card
574,6,573.12,paypal
575,63,504.79,credit_card
576,18,571.69,credit_card
577,68,42.26,bank_transfer
578,59,952.2,credit_card
579,54,354.47,credit_card
580,24,590.15,bank_transfer
581,86,179.9,credit_card
582,51,86.18,credit_card
583,45,351.0,bank_transfer
584,63,188.88,paypal
585,39,634.95,credit_card
586,7,47.1,paypal
587,64,901.04,paypal
588,41,783.27,bank_transfer
589,76,660.23,credit_card
590,16,516.6,paypal
591,8,776.7,paypal
592,64,658.2,credit_card
593,15,381.96,bank_transfer
594,14,390.71,bank_transfer
595,91,478.22,bank_transfer
596,84,884.66,paypal
597,98,174.79,credit_card
598,55,437.42,bank_transfer
599,20,320.94,bank_transfer
600,24,149.36,paypal
601,56,872.17,paypal
602,16,450.32,bank_transfer
603,20,347.76,credit_card
604,78,865.86,credit_card
605,56,850.45,paypal
606,67,546.21,bank_transfer
607,80,991.04,bank_transfer
608,54,841.76,bank_transfer
609,52,612.65,credit_card
610,48,744.74,credit_card
611,86,967.7,paypal
612,65,601.13,bank_transfer
613,43,147.22,bank_transfer
614,60,562.2,bank_transfer
615,71,219.36,bank_transfer
616,13,822.08,paypal
617,2,201.17,bank_transfer
618,92,515.89,bank_transfer
619,64,572.81,paypal
620,14,906.85,bank_transfer
621,8,513.94,bank_transfer
622,61,615.82,credit_card
623,58,701.64,bank_transfer
624,11,472.69,bank_transfer
625,40,325.76,credit_card
626,51,428.7,paypal
627,83,668.79,paypal
628,46,441.59,bank_transfer
629,14,218.27,credit_card
630,37,758.99,paypal
631,7,249.07,paypal
632,10,342.03,credit_card
633,73,124.76,credit_card
634,15,103.03,bank_transfer
635,79,501.48,credit_card
636,59,671.1,credit_card
637,5,404.96,paypal
638,44,358.85,credit_card
639,66,411.74,credit_card
640,98,864.53,bank_transfer
641,23,902.71,bank_transfer
642,93,945.24,credit_card
643,79,46.86,bank_transfer
644,16,932.25,paypal
645,97,676.06,bank_transfer
646,5,669.44,bank_transfer
647,88,237.21,paypal
648,74,235.05,credit_card
649,72,800.38,credit_card
650,74,148.57,credit_card
651,18,568.34,paypal
652,66,557.35,credit_card
653,57,467.42,paypal
654,30,124.71,bank_transfer
655,50,840.49,paypal
656,55,394.47,paypal
657,68,20.19,paypal
658,80,286.02,paypal
659,30,90.57,bank_transfer
660,92,59.21,credit_card
661,17,948.29,paypal
662,54,801.6,paypal
663,63,659.54,credit_card
664,100,877.83,bank_transfer
665,41,380.69,bank_transfer
666,5,863.94,paypal
667,62,956.5,credit_card
668,47,671.93,credit_card
669,48,937.26,paypal
670,3,842.24,paypal
671,96,633.57,bank_transfer
672,43,35.97,bank_transfer
673,36,59.27,paypal
674,39,497.9,credit_card
675,82,343.3,paypal
676,2,375.1,bank_transfer
677,59,724.11,credit_card
678,74,395.2,bank_transfer
679,28,935.69,paypal
680,68,819.25,bank_transfer
681,49,859.07,bank_transfer
682,38,639.15,credit_card
683,61,960.78,credit_card
684,20,252.15,credit_card
685,65,76.25,paypal
686,57,50.57,credit_card
687,28,39.23,credit_card
688,93,751.22,bank_transfer
689,28,862.75,bank_transfer
690,4,888.92,bank_transfer
691,75,577.39,credit_card
692,71,205.63,paypal
693,18,738.46,credit_card
694,32,104.27,paypal
695,100,81.57,credit_card
696,24,101.19,bank_transfer
697,36,178.33,paypal
698,30,39.14,paypal
699,89,788.07,bank_transfer
700,53,912.92,bank_transfer
701,25,703.42,bank_transfer
702,21,805.66,paypal
703,2,232.61,paypal
704,95,554.24,paypal
705,80,937.87,paypal
706,77,391.44,paypal
707,45,181.71,credit_card
708,98,893.54,credit_card
709,27,585.18,bank_transfer
710,29,195.63,credit_card
711,16,404.19,credit_card
712,88,456.95,credit_card
713,60,997.13,bank_transfer
714,84,493.4,paypal
715,58,298.03,credit_card
716,92,917.36,paypal
717,16,912.13,bank_transfer
718,13,783.32,paypal
719,24,323.27,bank_transfer
720,36,522.22,credit_card
721,60,526.81,credit_card
722,15,779.16,paypal
723,96,23.85,bank_transfer
724,70,103.95,bank_transfer
725,8,345.62,paypal
726,86,203.13,paypal
727,77,347.84,paypal
728,20,465.07,bank_transfer
729,15,339.02,paypal
730,26,528.73,credit_card
731,4,974.16,credit_card
732,75,796.16,bank_transfer
733,13,206.57,bank_transfer
734,99,541.13,paypal
735,35,130.56,bank_transfer
736,36,446.27,bank_transfer
737,57,902.36,bank_transfer
738,32,460.73,bank_transfer
739,23,555.55,bank_transfer
740,79,289.92,bank_transfer
741,34,599.9,bank_transfer
742,99,654.18,bank_transfer
743,82,293.3,bank_transfer
744,39,61.58,credit_card
745,67,263.01,credit_card
746,5,675.0,credit_card
747,98,289.75,credit_card
748,30,766.57,paypal
749,70,949.14,credit_card
750,78,508.0,credit_card
751,77,35.24,bank_transfer
752,21,708.3,credit_card
753,38,59.7,bank_transfer
754,20,362.96,credit_card
755,39,610.59,paypal
756,52,220.61,paypal
757,69,164.72,credit_card
758,5,407.09,bank_transfer
759,52,716.28,bank_transfer
760,2,43.92,credit_card
761,23,200.95,credit_card
762,44,404.6,paypal
763,10,944.2,paypal
764,26,69.08,credit_card
765,23,674.95,bank_transfer
766,2,553.43,credit_card
767,82,555.31,paypal
768,5,793.13,bank_transfer
769,52,255.62,credit_card
770,71,875.01,bank_transfer
771,82,506.11,bank_transfer
772,89,215.67,credit_card
773,39,743.21,bank_transfer
774,24,766.14,bank_transfer
775,45,451.78,credit_card
776,83,976.39,bank_transfer
777,9,255.48,bank_transfer
778,79,92.33,credit_card
779,47,224.56,credit_card
780,41,392.11,paypal
781,51,166.53,paypal
782,46,782.1,paypal
783,35,153.87,paypal
784,85,373.65,credit_card
785,47,412.37,bank_transfer
786,17,87.31,paypal
787,65,244.94,credit_card
788,25,284.14,bank_transfer
789,74,412.28,credit_card
790,93,974.02,paypal
791,77,751.87,credit_card
792,37,527.64,credit_card
793,81,304.61,bank_transfer
794,77,166.06,credit_card
795,88,97.2,bank_transfer
796,5,809.72,bank_transfer
797,73,306.84,bank_transfer
798,50,513.63,credit_card
799,57,46.47,credit_card
800,6,205.75,paypal
801,75,586.97,credit_card
802,32,226.72,paypal
803,65,955.98,paypal
804,44,375.16,credit_card
805,45,546.91,bank_transfer
806,40,73.41,bank_transfer
807,27,369.71,credit_card
808,77,751.48,bank_transfer
809,54,886.56,paypal
810,26,63.74,credit_card
811,100,832.4,credit_card
812,12,999.26,paypal
813,58,848.29,bank_transfer
814,55,473.35,bank_transfer
815,86,920.89,bank_transfer
816,59,800.0,paypal
817,52,439.21,credit_card
818,71,957.04,bank_transfer
819,33,243.25,credit_card
820,3,122.14,bank_transfer
821,22,979.94,paypal
822,57,67.58,bank_transfer
823,72,69.3,credit_card
824,98,382.97,credit_card
825,35,974.12,paypal
826,37,232.56,paypal
827,50,467.29,bank_transfer
828,30,753.5,credit_card
829,87,83.27,paypal
830,57,58.66,credit_card
831,53,526.42,bank_transfer
832,55,299.85,paypal
833,85,260.93,credit_card
834,61,102.12,credit_card
835,10,911.62,paypal
836,84,350.03,bank_transfer
837,55,231.42,credit_card
838,61,64.45,paypal
839,64,888.89,bank_transfer
840,24,325.46,bank_transfer
841,30,266.38,bank_transfer
842,21,292.33,bank_transfer
843,24,460.97,paypal
844,20,890.59,paypal
845,75,553.81,bank_transfer
846,98,849.9,paypal
847,85,992.28,paypal
848,21,66.42,paypal
849,7,855.0,bank_transfer
850,66,882.03,credit_card
851,17,454.99,credit_card
852,57,712.19,paypal
853,11,238.05,credit_card
854,93,41.04,paypal
855,44,283.64,credit_card
856,85,437.7,bank_transfer
857,95,664.83,bank_transfer
858,49,453.94,credit_card
859,51,862.42,paypal
860,10,966.67,credit_card
861,47,498.1,paypal
862,53,584.9,credit_card
863,79,699.04,credit_card
864,64,711.96,paypal
865,5,923.53,bank_transfer
866,28,643.96,paypal
867,54,149.26,credit_card
868,64,424.5,paypal
869,58,850.11,paypal
870,77,145.26,paypal
871,79,583.83,credit_card
872,85,93.31,paypal
873,37,910.64,bank_transfer
874,30,176.81,bank_transfer
875,27,981.99,bank_transfer
876,82,855.21,bank_transfer
877,79,75.33,bank_transfer
878,29,610.47,credit_card
879,56,255.63,paypal
880,13,572.48,credit_card
881,19,959.27,paypal
882,4,547.63,credit_card
883,30,734.5,credit_card
884,65,731.1,paypal
885,45,988.84,bank_transfer
886,95,557.58,paypal
887,51,73.4,credit_card
888,27,317.87,credit_card
889,48,140.32,credit_card
890,61,485.98,bank_transfer
891,1,328.32,bank_transfer
892,96,660.66,bank_transfer
893,98,827.33,credit_card
894,15,112.85,credit_card
895,72,788.82,paypal
896,28,234.12,bank_transfer
897,18,113.57,credit_card
898,51,214.24,bank_transfer
899,80,79.75,paypal
900,63,598.2,credit_card
901,82,427.17,paypal
902,72,477.95,bank_transfer
903,7,359.38,paypal
904,25,282.31,credit_card
905,34,237.57,paypal
906,78,294.62,paypal
907,70,813.6,bank_transfer
908,27,59.7,bank_transfer
909,66,174.71,credit_card
910,57,196.94,credit_card
911,82,477.12,paypal
912,38,812.95,credit_card
913,16,917.04,credit_card
914,50,672.48,credit_card
915,54,560.78,bank_transfer
916,63,257.0,credit_card
917,34,383.31,paypal
918,3,297.9,paypal
919,56,809.57,paypal
920,14,580.32,credit_card
921,79,271.03,credit_card
922,75,56.21,bank_transfer
923,68,702.17,bank_transfer
924,53,465.44,credit_card
925,4,727.53,paypal
926,44,351.43,bank_transfer
927,64,879.97,credit_card
928,3,576.12,paypal
929,36,295.98,credit_card
930,53,377.31,bank_transfer
931,26,191.0,paypal
932,52,994.18,paypal
933,39,851.39,credit_card
934,83,203.32,paypal
935,35,190.63,credit_card
936,48,493.37,bank_transfer
937,21,721.69,bank_transfer
938,2,219.98,credit_card
939,37,525.29,paypal
940,59,659.71,bank_transfer
941,92,418.65,bank_transfer
942,40,100.82,credit_card
943,18,869.96,paypal
944,15,632.87,paypal
945,66,181.96,paypal
946,59,610.94,bank_transfer
947,45,178.11,credit_card
948,22,371.22,credit_card
949,72,825.12,bank_transfer
950,70,544.43,paypal
951,55,66.53,paypal
952,6,769.13,credit_card
953,33,273.46,credit_card
954,38,918.04,bank_transfer
955,69,494.48,paypal
956,25,172.26,paypal
957,15,85.89,paypal
958,99,623.42,paypal
959,9,251.77,bank_transfer
960,85,780.4,paypal
961,33,691.58,bank_transfer
962,90,865.23,credit_card
963,20,727.27,credit_card
964,79,408.94,credit_card
965,30,926.16,credit_card
966,67,187.47,paypal
967,43,358.35,credit_card
968,32,808.7,bank_transfer
969,52,141.24,credit_card
970,16,46.42,bank_transfer
971,49,672.59,paypal
972,55,403.24,credit_card
973,42,429.57,paypal
974,21,628.75,paypal
975,64,559.27,credit_card
976,59,535.97,bank_transfer
977,8,139.23,credit_card
978,100,688.63,paypal
979,50,299.45,bank_transfer
980,38,207.76,bank_transfer
981,2,915.84,paypal
982,53,717.24,credit_card
983,9,835.96,paypal
984,2,490.98,bank_transfer
985,40,328.36,credit_card
986,20,533.25,paypal
987,36,621.28,bank_transfer
988,51,262.28,paypal
989,13,298.37,paypal
990,24,221.47,paypal
991,79,780.1,bank_transfer
992,5,864.21,paypal
993,56,925.44,paypal
994,80,901.85,bank_transfer
995,38,444.1,bank_transfer
996,15,220.96,bank_transfer
997,57,165.86,bank_transfer
998,51,185.37,paypal
999,44,847.78,credit_card
1000,8,819.6,bank_transfer
