id,order_id,amount,method
325,29,454.96,paypal
326,13,303.45,paypal
327,58,707.54,credit_card
328,56,552.68,paypal
329,60,449.19,credit_card
330,29,662.0,credit_card
331,15,23.24,bank_transfer
332,10,97.79,credit_card
333,8,471.28,paypal
334,82,720.33,credit_card
335,43,753.47,credit_card
336,55,629.39,credit_card
337,19,354.57,paypal
338,74,709.24,paypal
339,82,518.41,paypal
340,54,248.48,credit_card
341,91,960.66,paypal
342,90,924.88,credit_card
343,87,663.16,bank_transfer
344,46,337.49,bank_transfer
345,25,341.48,paypal
346,40,917.78,bank_transfer
347,18,375.56,credit_card
348,2,127.62,credit_card
349,20,678.43,paypal
350,57,525.74,bank_transfer
351,99,21.54,credit_card
352,20,153.68,paypal
353,33,297.08,paypal
354,18,334.97,credit_card
355,57,575.66,credit_card
356,38,316.5,paypal
357,62,720.01,bank_transfer
358,3,214.48,bank_transfer
359,72,456.45,credit_card
360,82,992.35,bank_transfer
361,33,50.33,credit_card
362,85,533.8,credit_card
363,35,954.5,credit_card
364,32,735.56,paypal
365,4,956.4,paypal
366,75,873.72,paypal
367,57,269.25,bank_transfer
368,76,409.92,paypal
369,71,924.22,credit_card
370,17,454.87,credit_card
371,48,222.48,bank_transfer
372,24,601.24,paypal
373,51,256.65,bank_transfer
374,99,768.69,paypal
375,12,356.66,credit_card
376,97,828.72,bank_transfer
377,30,236.7,bank_transfer
378,100,620.88,bank_transfer
379,3,125.5,bank_transfer
380,90,51.1,bank_transfer
381,14,625.09,paypal
382,57,980.69,credit_card
383,96,672.48,credit_card
384,53,671.87,paypal
385,80,824.22,paypal
386,64,210.38,credit_card
387,9,919.8,bank_transfer
388,80,978.06,credit_card
389,68,201.04,bank_transfer
390,74,228.71,paypal
391,66,736.62,paypal
392,45,47.39,credit_card
393,71,360.43,paypal
394,50,161.82,bank_transfer
395,27,160.34,credit_card
396,81,805.18,paypal
397,3,416.08,bank_transfer
398,56,521.88,bank_transfer
399,4,741.16,paypal
400,58,310.03,paypal
401,59,169.93,bank_transfer
402,82,300.01,paypal
403,53,52.92,bank_transfer
404,65,860.36,credit_card
405,38,497.19,credit_card
406,11,837.3,credit_card
407,87,479.57,credit_card
408,64,580.69,credit_card
409,18,683.92,bank_transfer
410,57,841.67,bank_transfer
411,86,396.8,credit_card
412,98,647.28,bank_transfer
413,51,603.72,credit_card
414,36,146.31,paypal
415,44,391.53,credit_card
416,49,97.4,paypal
417,13,840.73,credit_card
418,96,336.83,bank_transfer
419,89,949.01,bank_transfer
420,7,461.11,bank_transfer
421,51,526.29,credit_card
422,87,168.18,credit_card
423,92,837.7,credit_card
424,39,885.0,bank_transfer
425,12,480.15,credit_card
426,10,140.25,credit_card
427,83,436.32,bank_transfer
428,24,282.64,credit_card
429,61,475.69,bank_transfer
430,85,969.77,credit_card
431,15,394.58,paypal
432,48,741.43,paypal
433,49,267.0,paypal
434,59,630.23,paypal
435,66,431.16,bank_transfer
436,23,434.16,bank_transfer
437,76,196.73,credit_card
438,54,903.88,bank_transfer
439,86,464.07,bank_transfer
440,15,951.86,paypal
441,12,21.32,bank_transfer
442,23,155.61,paypal
443,4,661.66,paypal
444,52,361.07,paypal
445,70,990.28,credit_card
446,6,709.96,paypal
447,95,347.79,paypal
448,19,317.16,credit_card
449,40,32.99,credit_card
450,87,241.67,paypal
451,98,298.22,paypal
452,45,472.79,bank_transfer
453,68,72.35,paypal
454,70,737.28,bank_transfer
455,85,905.73,credit_card
456,17,500.31,paypal
457,93,127.34,paypal
458,6,174.89,credit_card
459,65,452.96,credit_card
460,56,207.23,credit_card
461,50,245.14,paypal
462,18,237.84,paypal
463,80,40.18,bank_transfer
464,34,917.33,credit_card
465,5,590.83,paypal
466,37,886.89,bank_transfer
467,70,162.58,paypal
468,63,36.74,bank_transfer
469,73,549.31,bank_transfer
470,67,229.68,paypal
471,3,203.6,paypal
472,14,368.16,paypal
473,17,203.65,bank_transfer
474,28,786.3,credit_card
475,67,663.33,credit_card
476,35,686.77,paypal
477,54,775.16,bank_transfer
478,64,488.96,paypal
479,96,973.19,paypal
480,51,722.86,bank_transfer
481,66,438.88,bank_transfer
482,55,800.8,credit_card
483,99,803.83,bank_transfer
484,76,828.98,credit_card
485,42,176.9,paypal
486,73,406.84,credit_card
487,34,667.47,credit_card
488,18,811.01,paypal
489,31,839.97,bank_transfer
490,16,273.42,paypal
491,44,99.78,credit_card
492,97,257.22,bank_transfer
493,74,519.14,paypal
494,82,321.59,bank_transfer
495,53,959.4,paypal
496,62,452.1,credit_card
497,21,664.91,paypal
498,70,744.54,paypal
499,39,793.31,credit_card
500,19,46.3,credit_card
501,29,751.79,bank_transfer
502,78,769.26,credit_card
503,67,971.48,paypal
504,68,302.46,paypal
505,70,176.83,bank_transfer
506,5,709.96,paypal
507,22,74.82,paypal
508,71,91.48,credit_card
509,57,528.37,bank_transfer
510,71,251.71,paypal
511,97,607.12,credit_card
512,78,974.49,bank_transfer
513,79,557.41,bank_transfer
514,43,561.08,paypal
515,47,529.07,credit_card
516,43,228.53,credit_card
517,26,647.53,credit_card
518,96,868.81,credit_card
519,42,985.32,paypal
520,77,304.05,credit_card
521,91,83.14,credit_card
522,52,529.06,credit_card
523,77,835.56,bank_transfer
524,21,742.31,paypal
525,93,356.37,credit_card
526,60,133.23,paypal
527,76,600.38,paypal
528,53,329.85,paypal
529,96,428.33,bank_transfer
530,44,725.84,bank_transfer
531,85,79.7,credit_card
532,61,825.17,bank_transfer
533,76,45.05,bank_transfer
534,1,794.67,bank_transfer
535,56,676.27,credit_card
536,6,882.72,paypal
537,98,585.94,bank_transfer
538,78,211.05,credit_card
539,76,112.52,bank_transfer
540,87,229.0,bank_transfer
541,68,613.04,bank_transfer
542,42,121.47,credit_card
543,11,526.74,bank_transfer
544,80,874.46,paypal
545,81,717.13,paypal
546,7,264.03,bank_transfer
547,81,217.12,credit_card
548,6,819.07,credit_card
549,31,665.38,credit_card
550,97,918.74,credit_card
551,92,676.24,credit_card
552,2,312.9,paypal
553,16,589.21,bank_transfer
554,86,790.84,bank_transfer
555,96,399.76,bank_transfer
556,84,34.95,bank_transfer
557,46,687.93,credit_card
558,16,498.17,bank_transfer
559,78,968.92,bank_transfer
560,5,302.99,bank_transfer
561,29,143.46,paypal
562,57,147.15,paypal
563,53,209.65,bank_transfer
564,6,925.16,credit_card
565,42,667.64,bank_transfer
566,100,747.43,credit_card
567,66,983.47,paypal
568,94,720.25,paypal
569,34,876.72,paypal
570,44,152.27,paypal
571,2,751.55,credit_card
572,76,726.42,bank_transfer
573,6,380.23,bank_transfer
574,56,683.37,bank_transfer
575,66,973.6,credit_card
576,82,907.44,bank_transfer
577,42,333.13,credit_card
578,37,894.49,credit_card
579,75,509.84,paypal
580,97,612.2,bank_transfer
581,92,482.98,paypal
582,71,328.75,paypal
583,54,778.79,paypal
584,39,845.3,bank_transfer
585,44,968.83,paypal
586,26,174.9,paypal
587,98,499.01,credit_card
588,56,488.3,credit_card
589,26,107.32,paypal
590,89,383.31,credit_card
591,46,355.35,credit_card
592,42,725.18,paypal
593,91,914.25,bank_transfer
594,1,299.76,bank_transfer
595,7,198.87,paypal
596,10,202.65,credit_card
597,58,881.52,paypal
598,95,432.26,credit_card
599,49,842.37,bank_transfer
600,89,396.87,credit_card
601,33,26.88,credit_card
602,7,882.08,paypal
603,61,191.41,bank_transfer
604,39,945.45,bank_transfer
605,30,214.25,paypal
606,9,868.57,paypal
607,6,385.35,paypal
608,88,392.95,bank_transfer
609,84,179.04,paypal
610,77,829.05,credit_card
611,55,822.45,credit_card
612,71,912.39,credit_card
613,97,546.01,bank_transfer
614,37,461.95,paypal
615,45,888.6,bank_transfer
616,73,712.42,bank_transfer
617,34,27.37,paypal
618,71,33.08,credit_card
619,36,976.12,bank_transfer
620,52,373.35,credit_card
621,37,59.48,bank_transfer
622,31,715.23,credit_card
623,33,313.3,paypal
624,71,328.94,bank_transfer
625,71,649.18,credit_card
626,88,554.03,credit_card
627,22,53.12,credit_card
628,91,432.69,paypal
629,81,538.37,paypal
630,41,782.42,paypal
631,38,152.55,credit_card
632,5,836.69,bank_transfer
633,96,34.77,bank_transfer
634,92,684.21,credit_card
635,68,524.89,bank_transfer
636,80,939.54,paypal
637,65,448.03,paypal
638,98,742.61,paypal
639,31,510.21,bank_transfer
640,7,667.29,bank_transfer
641,50,798.05,credit_card
642,28,980.71,credit_card
643,72,557.48,bank_transfer
644,85,797.86,credit_card
645,37,944.52,paypal
646,65,680.86,bank_transfer
647,53,183.19,bank_transfer
648,64,860.64,bank_transfer
649,88,167.8,paypal
650,45,431.3,paypal
651,30,906.24,paypal
652,88,448.55,bank_transfer
653,38,441.23,paypal
654,34,452.97,bank_transfer
655,9,495.23,credit_card
656,22,712.05,paypal
657,70,155.02,bank_transfer
658,31,929.2,credit_card
659,76,408.63,credit_card
660,20,803.93,paypal
661,57,961.08,paypal
662,76,332.55,paypal
663,51,634.23,credit_card
664,33,247.4,paypal
665,89,359.85,paypal
666,51,326.92,bank_transfer
667,55,628.63,credit_card
668,83,712.99,bank_transfer
669,91,879.46,bank_transfer
670,52,429.73,bank_transfer
671,67,21.68,paypal
672,39,413.44,paypal
673,79,623.36,bank_transfer
674,6,285.82,bank_transfer
675,83,182.68,credit_card
676,70,656.88,bank_transfer
677,49,678.1,paypal
678,13,903.43,credit_card
679,34,377.92,paypal
680,72,785.57,credit_card
681,19,862.86,paypal
682,94,190.67,paypal
683,47,573.5,credit_card
684,13,319.86,paypal
685,26,806.69,paypal
686,68,551.73,bank_transfer
687,31,401.56,paypal
688,38,952.57,paypal
689,89,573.56,paypal
690,95,764.7,bank_transfer
691,1,394.04,credit_card
692,58,629.53,paypal
693,94,371.61,bank_transfer
694,62,83.07,credit_card
695,16,493.61,paypal
696,41,271.81,bank_transfer
697,36,444.5,paypal
698,99,715.07,bank_transfer
699,26,559.93,bank_transfer
700,73,276.36,credit_card
701,92,912.84,paypal
702,12,923.3,credit_card
703,23,223.7,paypal
704,25,460.47,paypal
705,14,52.66,bank_transfer
706,36,682.15,bank_transfer
707,11,922.3,bank_transfer
708,8,791.98,credit_card
709,93,771.3,paypal
710,22,493.64,credit_card
711,24,828.58,paypal
712,38,921.45,bank_transfer
713,39,231.19,bank_transfer
714,21,907.91,bank_transfer
715,82,131.41,bank_transfer
716,22,388.46,paypal
717,7,637.43,bank_transfer
718,62,318.77,bank_transfer
719,61,175.08,bank_transfer
720,91,436.58,paypal
721,49,740.26,credit_card
722,22,972.9,paypal
723,14,208.54,paypal
724,14,779.29,credit_card
725,66,83.76,bank_transfer
726,41,43.28,bank_transfer
727,35,160.94,credit_card
728,60,338.78,bank_transfer
729,16,429.41,paypal
730,27,26.34,paypal
731,60,281.34,bank_transfer
732,15,756.17,bank_transfer
733,86,746.48,credit_card
734,41,848.07,paypal
735,85,211.27,paypal
736,52,787.35,credit_card
737,42,119.62,credit_card
738,67,912.31,bank_transfer
739,24,554.58,credit_card
740,2,750.01,credit_card
741,66,113.54,bank_transfer
742,53,626.38,paypal
743,15,127.49,paypal
744,64,204.12,paypal
745,96,787.81,bank_transfer
746,15,411.04,bank_transfer
747,92,969.72,paypal
748,40,272.79,bank_transfer
749,8,104.52,paypal
750,89,788.06,credit_card
751,40,718.4,credit_card
752,93,899.83,paypal
753,30,592.39,credit_card
754,26,977.08,bank_transfer
755,20,929.92,bank_transfer
756,53,817.57,credit_card
757,20,822.51,bank_transfer
758,27,576.31,paypal
759,46,970.13,paypal
760,31,382.05,bank_transfer
761,11,490.15,credit_card
762,17,561.68,paypal
763,29,346.09,bank_transfer
764,71,360.53,bank_transfer
765,86,921.04,paypal
766,99,169.72,bank_transfer
767,72,268.77,paypal
768,93,333.21,bank_transfer
769,42,256.75,credit_card
770,24,915.78,bank_transfer
771,52,628.57,bank_transfer
772,42,102.09,credit_card
773,76,28.93,paypal
774,16,778.79,credit_card
775,13,961.46,bank_transfer
776,36,990.03,credit_card
777,18,733.63,credit_card
778,95,182.88,credit_card
779,27,653.96,paypal
780,86,44.79,paypal
781,12,95.47,credit_card
782,27,921.63,paypal
783,22,280.92,credit_card
784,15,686.51,credit_card
785,50,52.1,credit_card
786,57,913.77,credit_card
787,51,555.77,bank_transfer
788,54,932.54,credit_card
789,32,399.17,bank_transfer
790,15,207.8,credit_card
791,90,818.59,credit_card
792,42,897.42,credit_card
793,98,154.05,credit_card
794,8,649.7,bank_transfer
795,64,797.11,credit_card
796,40,914.78,paypal
797,99,973.05,credit_card
798,31,401.66,paypal
799,100,173.39,credit_card
800,73,194.03,paypal
801,12,747.33,bank_transfer
802,44,375.74,bank_transfer
803,65,985.02,paypal
804,2,513.98,credit_card
805,55,674.44,paypal
806,61,458.03,paypal
807,20,684.99,bank_transfer
808,97,856.64,paypal
809,80,114.45,paypal
810,92,748.94,credit_card
811,96,71.65,credit_card
812,34,598.6,bank_transfer
813,65,466.66,paypal
814,31,262.46,credit_card
815,70,402.66,credit_card
816,42,919.78,bank_transfer
817,94,856.82,bank_transfer
818,93,498.6,bank_transfer
819,54,482.27,credit_card
820,58,935.36,paypal
821,5,28.61,paypal
822,69,429.93,credit_card
823,8,513.08,credit_card
824,99,640.02,bank_transfer
825,78,774.66,bank_transfer
826,67,979.47,paypal
827,33,620.71,credit_card
828,20,913.5,paypal
829,27,357.38,paypal
830,45,686.43,credit_card
831,85,945.78,paypal
832,32,788.76,bank_transfer
833,62,869.58,paypal
834,80,834.42,paypal
835,70,317.72,paypal
836,59,66.14,paypal
837,7,160.88,paypal
838,58,212.08,bank_transfer
839,28,730.52,credit_card
840,86,207.17,paypal
841,31,270.38,credit_card
842,26,159.62,bank_transfer
843,100,66.14,credit_card
844,30,272.85,credit_card
845,9,91.09,bank_transfer
846,71,620.16,credit_card
847,92,293.34,paypal
848,70,722.49,credit_card
849,25,221.52,credit_card
850,100,652.88,credit_card
851,47,847.62,credit_card
852,84,231.8,credit_card
853,45,942.81,bank_transfer
854,31,849.57,bank_transfer
855,76,753.61,bank_transfer
856,7,429.73,credit_card
857,31,392.67,paypal
858,75,770.11,credit_card
859,79,214.31,credit_card
860,84,808.57,credit_card
861,71,195.68,bank_transfer
862,15,124.3,paypal
863,14,920.26,bank_transfer
864,64,721.99,paypal
865,12,440.03,paypal
866,13,275.86,credit_card
867,47,482.36,paypal
868,45,131.67,credit_card
869,77,704.34,bank_transfer
870,70,326.96,bank_transfer
871,16,282.63,bank_transfer
872,61,597.69,bank_transfer
873,26,176.97,credit_card
874,92,378.35,credit_card
875,28,172.72,credit_card
876,79,846.29,credit_card
877,13,21.49,paypal
878,40,305.15,bank_transfer
879,31,195.81,credit_card
880,68,106.31,paypal
881,31,849.24,bank_transfer
882,6,719.91,bank_transfer
883,22,232.46,credit_card
884,79,398.15,credit_card
885,14,103.54,bank_transfer
886,85,759.43,paypal
887,10,468.62,bank_transfer
888,18,644.25,credit_card
889,19,357.19,credit_card
890,65,167.32,paypal
891,11,297.59,paypal
892,45,213.46,bank_transfer
893,83,639.81,paypal
894,52,241.49,paypal
895,45,932.98,credit_card
896,48,891.16,paypal
897,38,266.02,credit_card
898,56,589.76,credit_card
899,88,344.01,credit_card
900,56,968.46,credit_card
901,11,500.26,bank_transfer
902,29,707.74,paypal
903,45,635.35,bank_transfer
904,99,751.73,bank_transfer
905,92,745.02,credit_card
906,26,924.95,credit_card
907,5,73.29,paypal
908,66,693.02,credit_card
909,69,473.93,paypal
910,69,429.3,paypal
911,32,108.98,bank_transfer
912,2,314.95,credit_card
913,58,68.49,bank_transfer
914,51,818.88,bank_transfer
915,28,268.21,paypal
916,28,100.32,credit_card
917,6,282.44,credit_card
918,55,196.09,credit_card
919,40,409.12,bank_transfer
920,49,653.8,credit_card
921,61,762.53,credit_card
922,28,537.83,paypal
923,70,602.06,credit_card
924,28,118.37,bank_transfer
925,36,301.17,credit_card
926,66,850.72,paypal
927,29,962.3,bank_transfer
928,69,361.53,credit_card
929,55,506.84,bank_transfer
930,9,373.15,credit_card
931,73,332.77,bank_transfer
932,73,523.81,bank_transfer
933,34,398.76,paypal
934,29,284.56,bank_transfer
935,94,242.35,paypal
936,52,776.92,credit_card
937,40,100.05,credit_card
938,96,579.5,paypal
939,32,476.86,paypal
940,40,345.74,credit_card
941,47,668.07,paypal
942,80,180.91,credit_card
943,36,855.39,paypal
944,3,618.21,paypal
945,40,182.82,bank_transfer
946,29,473.93,credit_card
947,53,816.74,credit_card
948,27,670.35,credit_card
949,82,152.08,bank_transfer
950,10,315.53,credit_card
951,41,411.69,bank_transfer
952,56,307.74,bank_transfer
953,8,575.8,paypal
954,3,185.96,credit_card
955,34,226.01,paypal
956,28,120.12,credit_card
957,63,118.36,bank_transfer
958,16,67.21,credit_card
959,87,469.06,bank_transfer
960,12,114.6,bank_transfer
961,24,492.53,credit_card
962,38,973.69,bank_transfer
963,42,443.63,credit_card
964,25,216.78,paypal
965,100,473.77,bank_transfer
966,75,385.15,paypal
967,64,739.58,paypal
968,59,735.6,credit_card
969,95,928.83,credit_card
970,15,810.84,credit_card
971,66,448.91,credit_card
972,47,408.86,credit_card
973,71,746.85,bank_transfer
974,18,187.33,paypal
975,65,93.87,credit_card
976,8,129.67,paypal
977,46,58.08,paypal
978,81,432.48,paypal
979,12,276.63,bank_transfer
980,82,636.53,bank_transfer
981,94,45.08,bank_transfer
982,80,665.76,credit_card
983,66,872.85,paypal
984,61,67.42,paypal
985,54,408.99,credit_card
986,82,328.83,credit_card
987,57,303.38,bank_transfer
988,97,243.92,credit_card
989,15,517.27,bank_transfer
990,82,963.09,credit_card
991,88,466.15,bank_transfer
992,83,20.14,paypal
993,72,186.4,credit_card
994,100,383.39,paypal
995,13,611.6,bank_transfer
996,80,64.91,credit_card
997,43,725.27,credit_card
998,98,560.04,bank_transfer
999,70,380.75,bank_transfer
1000,15,941.39,paypal
