id,name,price,category_id
213,Management,337.89,4
214,Technology,124.5,10
215,Off,844.32,4
216,Medical,21.71,7
217,Road,710.9,4
218,Computer,85.31,2
219,Conference,342.34,5
220,Answer,370.73,10
221,As,548.8,3
222,Our,116.18,10
223,Enjoy,14.6,10
224,Travel,422.29,3
225,Talk,505.87,10
226,Start,172.52,10
227,Treat,494.75,8
228,Think,407.27,10
229,Well,782.9,2
230,Hospital,421.61,9
231,Sit,407.73,1
232,Stand,500.89,6
233,Heavy,240.76,1
234,Year,726.74,9
235,Tell,901.66,1
236,Tend,576.83,10
237,Short,237.0,6
238,Pretty,740.56,9
239,While,292.48,1
240,Degree,610.82,6
241,Forget,981.94,10
242,Task,989.36,2
243,Future,615.04,7
244,On,383.74,3
245,Service,809.11,3
246,Whatever,789.4,6
247,Challenge,419.48,6
248,Majority,476.75,5
249,Year,695.74,9
250,Interesting,289.03,10
251,Democrat,496.13,3
252,Per,140.48,1
253,Reveal,341.31,1
254,Series,256.1,1
255,Writer,797.53,1
256,Girl,426.67,7
257,Firm,161.41,1
258,Either,574.81,9
259,Sure,899.3,5
260,Since,350.81,9
261,Drive,299.13,8
262,Western,369.01,6
263,Stuff,976.64,2
264,Old,212.28,6
265,Wind,663.42,2
266,Ahead,356.3,5
267,Home,160.71,7
268,Change,990.27,8
269,Minute,792.99,6
270,Reach,237.03,1
271,Often,214.15,8
272,Check,750.97,4
273,Tonight,765.3,2
274,Stand,266.22,4
275,Arm,42.35,10
276,Senior,226.96,6
277,Research,596.57,3
278,Listen,807.3,3
279,Of,361.42,5
280,Bit,32.78,3
281,Thought,445.94,2
282,Program,309.49,3
283,Leg,430.81,10
284,Trouble,245.45,8
285,Find,273.36,9
286,Nation,57.72,9
287,Data,665.25,4
288,Already,733.77,9
289,Big,750.74,10
290,Catch,286.54,3
291,Book,614.09,8
292,Financial,24.08,4
293,Trade,411.03,9
294,Today,309.33,2
295,Long,215.4,9
296,Important,253.85,5
297,Director,571.14,10
298,Human,197.81,3
299,Financial,714.12,1
300,Security,333.95,9
301,Between,917.99,5
302,Kind,497.73,5
303,Agreement,403.75,8
304,Fly,583.32,2
305,Style,862.94,1
306,Medical,997.83,5
307,Middle,377.79,4
308,Again,757.65,8
309,Sure,770.02,10
310,Rest,987.36,7
311,Most,886.36,9
312,Summer,929.43,3
313,Mr,471.97,8
314,Down,427.73,7
315,Candidate,108.67,4
316,Shoulder,644.49,5
317,Likely,155.94,2
318,Risk,106.38,2
319,High,282.19,4
320,Hear,389.63,7
321,Success,124.9,2
322,Much,549.33,4
323,Miss,918.64,5
324,Agreement,929.26,1
325,Total,653.21,6
326,Modern,976.52,10
327,Clear,899.31,7
328,Energy,206.48,5
329,Mr,365.55,6
330,Movie,142.86,4
331,Mr,513.4,2
332,Find,636.56,5
333,Media,430.46,6
334,Care,972.33,3
335,Begin,383.01,7
336,Sport,68.1,9
337,Area,16.56,6
338,Rather,667.01,3
339,Short,503.57,10
340,Season,370.55,5
341,Bar,477.37,4
342,Seat,471.12,1
343,Trial,957.65,5
344,Coach,726.58,7
345,Either,376.37,5
346,Tend,468.4,10
347,Guy,29.9,3
348,Hold,452.48,8
349,Action,730.16,9
350,Miss,695.92,10
351,Even,372.93,1
352,How,653.0,1
353,Window,967.21,4
354,Career,355.23,5
355,Visit,618.27,1
356,Parent,169.17,4
357,Paper,840.45,10
358,Of,487.93,9
359,Question,777.25,9
360,Beyond,65.71,8
361,Key,409.88,10
362,Visit,668.88,2
363,Traditional,333.19,6
364,Action,876.92,9
365,Break,234.28,10
366,Whole,673.34,5
367,Organization,821.82,1
368,Ten,839.01,2
369,Institution,602.39,7
370,Benefit,276.1,3
371,Section,308.39,3
372,Government,36.81,4
373,Second,55.6,6
374,Pressure,542.38,6
375,Adult,461.16,1
376,Office,603.71,8
377,Bit,587.83,1
378,Exactly,400.38,8
379,Sure,562.77,9
380,Choose,533.18,2
381,Second,557.23,5
382,Way,703.6,1
383,Full,782.66,2
384,My,84.4,1
385,Many,966.61,2
386,Common,962.74,5
387,Police,171.99,3
388,Physical,17.46,1
389,Stuff,109.44,2
390,Phone,137.47,5
391,Certainly,945.89,3
392,Remain,592.71,3
393,Position,360.66,7
394,Alone,469.18,10
395,Owner,935.34,3
396,Kitchen,107.21,10
397,Example,928.6,7
398,Population,426.25,5
399,Herself,349.4,3
400,Project,237.88,5
401,Claim,963.98,8
402,Child,395.16,3
403,Common,261.25,6
404,Relate,705.37,9
405,Speech,210.65,8
406,Should,97.03,7
407,Business,618.48,8
408,Cup,604.34,7
409,Hit,799.45,9
410,Smile,91.37,4
411,Close,468.9,5
412,Large,391.36,5
413,Bit,115.74,10
414,Trip,896.77,6
415,Property,204.07,3
416,Prevent,500.85,2
417,Despite,732.96,3
418,Buy,180.9,10
419,Policy,442.95,9
420,Measure,354.55,9
421,Impact,283.12,5
422,Think,423.42,8
423,Sing,538.64,3
424,Account,52.69,5
425,Quality,277.27,8
426,Car,731.08,10
427,Then,355.62,10
428,Commercial,343.42,2
429,Husband,602.36,2
430,Such,491.55,8
431,Summer,634.41,4
432,Dinner,993.03,9
433,Without,384.26,6
434,Town,129.08,7
435,Career,460.54,8
436,Person,407.22,5
437,For,42.56,1
438,At,28.69,2
439,High,696.76,1
440,Campaign,790.8,2
441,Author,116.52,9
442,Affect,956.13,3
443,News,265.24,9
444,West,667.79,8
445,Station,303.07,1
446,Especially,98.65,7
447,Stand,183.96,3
448,About,865.07,2
449,Across,63.76,1
450,Red,196.79,3
451,Raise,859.32,7
452,Day,800.99,1
453,Tonight,306.61,2
454,Piece,664.1,8
455,Move,268.7,1
456,Herself,958.44,3
457,Reveal,232.76,5
458,Standard,330.44,5
459,Our,105.37,2
460,International,322.46,9
461,Hit,358.83,6
462,Center,414.39,1
463,Often,684.53,4
464,Growth,471.4,7
465,Draw,164.01,3
466,Wait,21.49,5
467,Mrs,585.77,8
468,Future,590.06,9
469,Book,648.37,8
470,Seat,885.83,6
471,Cost,11.52,9
472,Fly,12.59,9
473,Leg,318.01,10
474,Culture,285.58,5
475,Federal,72.32,8
476,Again,179.17,7
477,Data,683.29,3
478,Score,372.99,5
479,Or,617.21,2
480,Draw,873.74,3
481,Age,203.27,10
482,I,539.81,8
483,Out,578.81,5
484,Poor,593.08,2
485,Drive,125.37,5
486,Main,383.95,3
487,Back,910.31,9
488,Anyone,322.15,6
489,Bank,339.16,8
490,Land,613.98,10
491,Low,982.17,1
492,Administration,12.53,8
493,Personal,988.46,1
494,Son,493.51,5
495,Example,775.09,6
496,State,232.69,7
497,Up,950.0,10
498,Enjoy,514.85,6
499,Congress,361.77,7
500,Future,243.93,3
501,Great,898.51,3
502,Few,892.07,9
503,Kind,842.46,6
504,Official,506.89,10
505,Buy,236.38,2
506,Nature,782.44,1
507,Sign,220.33,7
508,Mind,726.71,3
509,Bank,924.73,9
510,Phone,104.29,6
511,Safe,62.91,1
512,Star,869.22,1
513,Control,463.39,9
514,Boy,365.14,7
515,Charge,548.8,2
516,Call,387.68,2
517,Give,40.95,9
518,Customer,618.11,7
519,Figure,665.59,1
520,College,751.76,9
521,Author,82.49,8
522,Car,178.03,1
523,Debate,580.11,6
524,Prevent,991.96,1
525,Anything,967.19,1
526,On,75.94,10
527,Itself,567.49,9
528,Expert,569.64,6
529,Want,500.48,2
530,Degree,962.95,7
531,Opportunity,856.46,5
532,Weight,955.41,4
533,Personal,373.09,6
534,Minute,836.68,8
535,Scientist,228.06,4
536,Fund,685.67,1
537,Level,693.31,6
538,Price,504.79,6
539,Yard,235.66,6
540,Agency,743.77,6
541,Painting,438.08,10
542,Wrong,232.78,3
543,Political,249.4,3
544,Move,516.25,5
545,Three,878.69,4
546,Movie,482.04,8
547,Make,192.77,6
548,Do,462.81,3
549,Glass,384.43,7
550,Sure,645.38,10
551,Degree,635.84,7
552,Tax,430.8,5
553,Beyond,208.92,2
554,Town,307.91,6
555,President,993.06,3
556,Last,914.59,10
557,Box,840.57,10
558,Really,531.79,6
559,Artist,243.24,5
560,Job,11.61,9
561,Social,645.47,3
562,Well,245.33,1
563,Leave,517.15,3
564,Say,263.61,9
565,Military,884.75,10
566,Behavior,46.71,8
567,Rest,948.79,10
568,Pattern,519.98,1
569,Program,757.14,2
570,Nature,468.23,8
571,Break,556.49,8
572,Middle,114.4,4
573,Son,635.21,10
574,Culture,827.97,10
575,Rock,268.23,4
576,Yourself,339.02,10
577,Material,630.91,6
578,Community,54.3,5
579,Brother,569.46,6
580,Film,434.41,3
581,Help,457.79,3
582,Report,383.77,7
583,Right,931.45,6
584,Remain,889.07,7
585,At,603.94,2
586,Rich,853.62,9
587,Author,191.36,7
588,Admit,859.34,4
589,Father,275.76,5
590,Anyone,793.67,8
591,End,666.98,9
592,Conference,755.54,6
593,Show,821.97,5
594,School,250.71,4
595,Rest,628.8,9
596,Trial,432.4,4
597,Threat,532.09,3
598,Everyone,855.57,9
599,Help,617.01,2
600,Within,606.79,1
601,Red,280.87,7
602,Too,822.57,2
603,Own,642.06,6
604,Information,450.93,6
605,Energy,826.14,8
606,Job,675.31,5
607,Doctor,117.41,8
608,Security,630.48,2
609,Reason,12.68,6
610,Job,527.87,10
611,Defense,17.15,3
612,Like,347.15,8
613,Develop,48.46,1
614,Tough,126.52,8
615,Get,277.59,9
616,Knowledge,323.83,3
617,No,615.16,8
618,Claim,295.07,3
619,Bit,802.98,3
620,Large,582.02,8
621,Professor,705.91,3
622,Term,910.06,6
623,Add,727.01,9
624,Realize,230.46,6
625,Southern,724.7,8
626,Well,573.68,10
627,World,772.25,6
628,Run,716.02,2
629,Boy,764.17,9
630,Question,725.53,9
631,Guess,37.87,4
632,Add,150.1,3
633,Conference,481.84,9
634,Matter,643.92,6
635,Traditional,349.6,1
636,Need,138.99,2
637,Give,428.56,6
638,Sign,563.32,1
639,Scientist,331.52,1
640,Question,680.94,2
641,Hope,176.01,1
642,Seat,640.79,6
643,Action,671.01,4
644,Fall,74.75,3
645,What,305.39,8
646,Read,14.58,8
647,But,898.72,6
648,If,424.77,8
649,Send,808.14,10
650,Available,419.57,8
651,Center,730.4,6
652,Picture,284.4,9
653,Doctor,367.67,10
654,Edge,493.2,2
655,Bad,331.31,10
656,Step,873.47,3
657,Population,842.11,10
658,Often,201.42,4
659,Medical,587.72,2
660,Lot,814.61,9
661,After,951.53,2
662,Teach,263.27,8
663,Service,854.9,3
664,Less,483.63,2
665,Challenge,102.83,3
666,Environmental,707.0,6
667,Pattern,529.04,7
668,Window,600.52,6
669,Tv,884.85,10
670,Mrs,880.69,6
671,Successful,672.17,6
672,Like,282.84,4
673,Himself,872.36,7
674,Little,711.24,5
675,Individual,680.83,3
676,Trip,469.3,6
677,Yet,22.44,2
678,View,503.17,6
679,Your,504.01,8
680,Police,277.64,2
681,Land,827.95,4
682,Performance,444.56,9
683,Mother,45.45,5
684,Certainly,330.32,8
685,Join,578.78,5
686,Stuff,969.89,4
687,Force,364.6,5
688,Stand,135.64,3
689,Into,403.93,1
690,Quality,344.01,7
691,Action,480.7,7
692,Bill,624.73,1
693,Brother,543.47,4
694,Effect,969.47,3
695,Others,671.72,1
696,Page,548.46,6
697,Again,367.97,4
698,Key,835.09,4
699,Green,103.62,2
700,Idea,378.42,7
701,Audience,436.15,4
702,Window,142.36,8
703,Form,883.28,2
704,Today,538.78,8
705,Information,279.27,8
706,Try,631.04,7
707,Story,849.43,6
708,Past,302.24,5
709,Official,326.55,3
710,Other,259.68,4
711,Life,224.1,10
712,Down,211.62,5
713,Dream,498.91,7
714,Development,432.24,5
715,Six,425.77,2
716,Ball,606.72,4
717,Coach,856.85,3
718,Town,714.63,9
719,Green,551.93,1
720,Business,882.65,6
721,First,776.93,3
722,Little,491.81,4
723,Election,654.18,9
724,Street,976.76,10
725,Child,752.67,4
726,Yeah,865.9,6
727,Guy,932.07,10
728,Wish,744.51,4
729,Stuff,428.85,6
730,Fill,379.06,5
731,Color,135.51,6
732,Red,487.72,5
733,Watch,913.91,10
734,Travel,735.14,6
735,Computer,17.99,8
736,Dinner,757.08,7
737,Order,809.8,8
738,East,635.91,5
739,Garden,115.89,7
740,Glass,559.87,7
741,Crime,504.31,4
742,Feel,597.89,4
743,Possible,338.41,8
744,Actually,989.31,5
745,Thousand,15.27,2
746,Others,210.24,1
747,Around,550.97,2
748,Final,756.49,6
749,Range,782.63,4
750,Security,504.21,6
751,Suggest,31.28,5
752,Authority,625.87,5
753,Office,534.99,4
754,Remember,524.76,4
755,Old,948.08,9
756,Long,468.43,9
757,Kid,967.52,10
758,Think,202.68,1
759,National,548.64,5
760,Benefit,674.74,2
761,Half,476.74,8
762,Memory,675.07,2
763,Act,25.02,8
764,Power,18.31,3
765,House,206.69,1
766,Director,573.07,1
767,Garden,562.32,5
768,Member,780.79,10
769,Work,418.21,10
770,Leader,445.12,4
771,Thousand,257.83,7
772,Make,548.03,5
773,Cup,590.67,1
774,Certainly,820.65,4
775,Because,864.42,10
776,Support,710.88,7
777,Specific,546.7,8
778,Worry,314.94,3
779,Game,646.63,10
780,Hard,263.62,2
781,Identify,978.03,6
782,May,658.92,9
783,Each,424.82,10
784,Night,740.2,5
785,High,408.94,1
786,But,176.92,7
787,Analysis,414.91,9
788,Economy,945.14,7
789,Include,925.39,5
790,Quality,44.91,5
791,Various,173.53,5
792,Senior,691.27,1
793,Natural,307.98,1
794,Add,809.11,10
795,Article,66.32,7
796,Former,791.95,7
797,Base,360.23,6
798,Lay,419.21,6
799,Mr,558.16,7
800,Order,979.24,5
801,Work,943.61,6
802,Spring,570.09,9
803,Couple,107.81,9
804,It,582.96,4
805,Not,770.17,8
806,Bad,450.96,1
807,Which,970.96,3
808,West,105.17,6
809,Evidence,770.22,9
810,Color,920.66,8
811,Central,532.57,8
812,Just,998.29,4
813,So,869.92,5
814,Fall,963.07,2
815,Receive,981.08,5
816,Success,900.23,5
817,Key,326.76,6
818,Popular,551.86,3
819,Suggest,832.05,9
820,Often,519.46,4
821,Human,444.72,4
822,Want,731.5,9
823,Service,826.46,3
824,Month,776.42,5
825,Administration,350.13,6
826,Turn,811.75,3
827,Discuss,499.24,5
828,Lot,468.64,3
829,Beat,14.34,4
830,Care,69.89,5
831,Trip,317.34,8
832,Interesting,292.49,1
833,Wish,222.2,9
834,Specific,231.8,8
835,Home,59.98,4
836,Attorney,327.04,6
837,Have,374.67,2
838,Dog,65.61,8
839,President,837.8,1
840,Significant,695.47,9
841,Ago,652.05,2
842,Official,826.78,10
843,Cell,182.21,2
844,Test,751.24,3
845,Them,287.82,4
846,Might,588.21,9
847,Task,544.32,10
848,Cause,852.9,8
849,Southern,12.84,8
850,Best,324.52,4
851,Reason,326.35,10
852,Dinner,946.19,8
853,Actually,480.64,7
854,Instead,23.67,5
855,Minute,633.47,1
856,Cup,927.44,9
857,Trip,190.12,1
858,Mouth,792.33,10
859,Game,224.99,5
860,Need,292.48,7
861,Person,686.87,8
862,All,607.95,9
863,Likely,687.94,7
864,Point,837.52,10
865,Real,690.27,1
866,Across,215.32,6
867,Type,937.87,5
868,Since,698.13,9
869,Machine,970.38,8
870,Attention,179.38,2
871,Meet,998.37,4
872,Point,378.21,2
873,Follow,612.6,9
874,Heavy,534.19,8
875,Doctor,831.96,9
876,Direction,607.54,1
877,Listen,980.11,8
878,Table,970.56,8
879,Not,273.34,3
880,High,710.78,4
881,Girl,252.83,2
882,We,557.58,9
883,Bill,983.81,7
884,Improve,544.07,7
885,Could,630.87,9
886,Final,160.21,4
887,Power,501.54,4
888,Radio,498.6,3
889,Many,359.95,8
890,Laugh,946.19,6
891,Method,279.08,10
892,Give,41.08,1
893,Administration,891.07,4
894,We,885.62,6
895,Determine,897.76,3
896,Much,932.6,6
897,Tonight,270.43,3
898,Data,173.94,7
899,Discussion,572.16,10
900,Age,985.35,9
901,Player,28.81,7
902,Ready,474.2,7
903,Skin,484.3,4
904,Enter,133.17,4
905,Year,864.88,7
906,Entire,621.05,6
907,Between,112.81,2
908,Yet,893.77,6
909,Share,14.55,9
910,Early,694.52,2
911,Get,272.96,2
912,News,190.15,8
913,It,651.54,8
914,Difficult,828.39,10
915,So,726.85,4
916,People,868.09,3
917,Center,58.97,4
918,Crime,20.17,2
919,Follow,726.23,7
920,Because,344.44,4
921,Hospital,791.99,6
922,Build,87.29,3
923,Yard,617.79,9
924,Before,917.26,1
925,Region,170.02,9
926,Happen,996.84,2
927,Staff,92.46,6
928,Also,324.87,10
929,Specific,366.53,3
930,For,341.1,8
931,She,46.4,4
932,Affect,310.23,8
933,Order,955.69,10
934,Single,761.42,6
935,Behavior,539.72,6
936,Establish,962.98,3
937,Never,979.16,2
938,Voice,260.42,5
939,Into,381.52,4
940,Cost,145.16,2
941,Determine,924.91,1
942,Tend,248.82,1
943,Research,485.42,8
944,History,187.09,2
945,Grow,848.98,1
946,Cost,431.34,5
947,Pick,707.8,10
948,Reduce,983.78,1
949,Condition,452.42,9
950,Any,763.34,2
951,View,945.71,8
952,Maintain,712.34,6
953,And,308.78,9
954,Break,409.3,2
955,Provide,994.56,7
956,To,662.61,9
957,Stay,292.02,10
958,Month,712.63,1
959,Building,30.29,3
960,Enjoy,706.16,9
961,Study,822.38,4
962,All,171.08,5
963,Kitchen,144.24,4
964,Image,850.28,3
965,Form,259.82,6
966,Information,299.16,7
967,Check,115.05,7
968,Hit,517.4,8
969,Contain,547.4,7
970,Than,607.41,5
971,Response,508.03,5
972,Central,821.67,5
973,Art,363.48,10
974,Figure,496.02,6
975,Until,460.2,8
976,Speech,439.0,4
977,Well,273.69,2
978,Image,480.22,7
979,Institution,784.75,3
980,Ok,194.17,10
981,Establish,587.01,7
982,Tend,386.59,4
983,Actually,545.64,2
984,Top,86.41,2
985,Central,11.3,3
986,Develop,79.07,4
987,Draw,315.77,10
988,Edge,124.02,5
989,Across,233.2,6
990,Well,894.99,1
991,Management,637.71,9
992,Partner,804.47,4
993,Tough,583.38,10
994,Office,683.2,8
995,Reveal,266.53,4
996,Role,909.71,3
997,Street,593.52,2
998,Many,373.2,1
999,Break,751.42,3
1000,Trouble,420.17,5
