id,name,price,category_id
784,Nor,456.81,10
785,Hit,543.9,5
786,Oil,390.57,3
787,Moment,930.07,7
788,Democrat,799.17,2
789,Past,703.25,4
790,Share,522.02,8
791,Inside,41.29,10
792,Admit,572.83,1
793,Major,438.72,7
794,Specific,21.92,5
795,Spring,96.79,8
796,Good,884.39,7
797,Blood,234.04,1
798,As,919.27,1
799,Clear,454.26,1
800,Water,337.36,5
801,Surface,983.39,3
802,Force,803.25,1
803,Subject,777.9,1
804,Night,499.04,4
805,Democratic,389.36,3
806,Heavy,485.16,8
807,Strategy,864.93,1
808,Arrive,763.17,4
809,Concern,108.31,4
810,Strategy,130.16,10
811,Bar,14.56,9
812,Line,893.62,9
813,Real,246.57,4
814,Commercial,630.12,10
815,Report,982.1,3
816,Rock,569.17,1
817,Entire,948.83,2
818,Media,567.87,4
819,Industry,903.1,9
820,Chance,906.48,7
821,Director,412.62,7
822,Factor,78.97,4
823,Apply,453.22,4
824,Later,809.58,10
825,Yeah,929.21,6
826,Evening,140.64,1
827,Suggest,292.01,7
828,Glass,550.23,10
829,Six,534.59,3
830,Young,929.63,3
831,Budget,860.55,4
832,Type,942.51,1
833,Turn,439.69,7
834,End,438.49,5
835,Teach,886.27,9
836,Speak,566.45,3
837,Sound,397.85,9
838,Realize,404.44,4
839,Character,713.95,6
840,Right,585.87,1
841,Spend,488.3,6
842,Effort,398.21,9
843,Box,496.56,2
844,Ten,222.0,7
845,Mention,353.53,4
846,Moment,878.19,5
847,Live,352.37,9
848,Agency,866.3,3
849,Modern,849.48,6
850,Show,671.86,10
851,Suggest,838.55,1
852,Compare,323.91,3
853,Director,378.33,2
854,Wait,734.07,1
855,Both,974.69,3
856,Already,438.62,1
857,Write,700.41,3
858,Apply,407.24,6
859,Painting,980.66,8
860,Try,884.77,4
861,Size,581.98,4
862,Show,34.29,1
863,Without,244.46,6
864,Always,883.02,3
865,Total,880.86,3
866,Message,980.7,4
867,Evening,558.56,3
868,Low,763.73,1
869,Agent,665.2,5
870,Green,349.24,4
871,Later,779.03,1
872,Smile,302.56,7
873,Room,669.42,7
874,Hundred,510.73,3
875,Including,815.26,1
876,Quite,645.35,2
877,From,333.68,8
878,Process,363.95,6
879,Because,49.81,8
880,Everybody,466.17,6
881,Eat,762.29,5
882,Night,950.46,9
883,Perhaps,195.72,5
884,Even,389.67,7
885,Something,137.97,4
886,Nice,290.35,6
887,Interest,613.23,3
888,Seven,663.73,10
889,Law,994.19,2
890,Analysis,792.22,10
891,Himself,219.48,10
892,Condition,305.03,10
893,Culture,958.11,9
894,Defense,340.26,7
895,Option,858.78,1
896,Economic,851.49,6
897,Modern,212.2,9
898,Leg,888.99,9
899,Because,642.04,1
900,List,216.69,1
901,Ahead,815.58,5
902,Move,391.51,2
903,Rock,648.32,7
904,Firm,498.9,3
905,Specific,156.35,8
906,Recognize,63.16,8
907,Sort,595.97,2
908,Fact,261.03,9
909,Nice,448.77,6
910,Thought,929.2,10
911,Answer,758.43,3
912,Society,555.58,2
913,Number,871.1,10
914,Let,324.16,5
915,Put,267.14,4
916,Speak,16.81,9
917,Member,405.95,3
918,Floor,231.18,3
919,Break,334.41,5
920,Store,181.79,3
921,Tend,724.02,3
922,Forward,507.81,10
923,Guy,169.49,7
924,Process,501.66,10
925,Fund,415.97,2
926,Sport,448.96,6
927,It,871.19,7
928,War,853.07,9
929,Chance,383.64,9
930,Glass,838.29,6
931,Think,543.67,5
932,Admit,902.25,3
933,Building,208.28,1
934,Would,231.37,7
935,Someone,54.35,1
936,Together,919.51,8
937,Safe,436.2,4
938,Involve,165.3,10
939,Hotel,796.84,10
940,Station,379.76,8
941,Capital,906.77,2
942,Radio,679.33,7
943,Maybe,250.83,2
944,This,783.95,8
945,Most,254.85,6
946,Property,161.13,2
947,Peace,465.71,4
948,Could,817.71,8
949,Forget,82.73,8
950,End,981.2,10
951,Itself,98.24,10
952,Car,649.75,9
953,Soon,45.23,2
954,Own,867.35,6
955,Where,811.33,4
956,Mr,354.12,7
957,Drug,421.16,10
958,Challenge,514.52,8
959,Especially,356.95,10
960,My,908.56,9
961,Interest,935.38,4
962,Boy,912.37,5
963,Again,907.54,2
964,Camera,28.53,8
965,Middle,191.6,7
966,Trial,898.67,1
967,Realize,49.94,5
968,Relationship,828.94,10
969,Process,284.61,10
970,Teacher,652.95,8
971,Book,288.39,1
972,Tree,117.6,9
973,Human,448.6,5
974,Because,271.89,4
975,Able,578.31,3
976,Modern,331.09,3
977,Be,957.82,3
978,Then,880.29,2
979,Country,702.49,4
980,Party,329.03,9
981,Development,745.44,7
982,Miss,697.26,3
983,Help,594.79,6
984,Heart,599.1,5
985,Cover,852.47,7
986,Strong,122.49,6
987,Street,873.91,7
988,Manager,217.44,3
989,Company,537.87,10
990,Provide,784.62,9
991,Police,801.58,7
992,Child,656.48,10
993,Best,464.0,7
994,Growth,664.57,4
995,Stage,913.14,7
996,Point,840.73,6
997,Husband,410.94,2
998,Measure,225.19,5
999,Save,421.16,10
1000,Perform,562.63,2
