id,order_id,amount,method
371,77,300.98,paypal
372,5,678.47,bank_transfer
373,68,387.71,paypal
374,70,529.09,credit_card
375,39,672.9,bank_transfer
376,97,784.18,paypal
377,41,382.66,paypal
378,82,821.93,paypal
379,71,917.02,credit_card
380,55,363.83,paypal
381,95,481.95,credit_card
382,25,274.58,paypal
383,9,453.03,bank_transfer
384,39,288.15,credit_card
385,5,48.56,bank_transfer
386,92,482.07,paypal
387,34,79.39,bank_transfer
388,23,885.34,credit_card
389,42,681.96,credit_card
390,10,650.29,bank_transfer
391,7,700.33,bank_transfer
392,78,400.4,paypal
393,100,800.96,credit_card
394,72,546.03,paypal
395,70,288.45,paypal
396,3,464.42,credit_card
397,87,350.84,bank_transfer
398,81,704.13,paypal
399,100,639.61,bank_transfer
400,12,728.26,credit_card
401,14,728.14,paypal
402,7,532.45,credit_card
403,68,681.45,paypal
404,98,607.64,bank_transfer
405,87,285.46,credit_card
406,51,391.46,bank_transfer
407,99,456.18,paypal
408,100,837.67,bank_transfer
409,17,626.57,paypal
410,55,179.1,bank_transfer
411,4,464.27,paypal
412,24,405.67,credit_card
413,89,391.9,paypal
414,68,622.27,bank_transfer
415,69,77.99,credit_card
416,93,692.42,paypal
417,33,768.02,bank_transfer
418,96,462.65,bank_transfer
419,82,309.34,bank_transfer
420,28,151.09,credit_card
421,3,561.77,bank_transfer
422,39,409.59,credit_card
423,22,923.5,paypal
424,41,785.75,paypal
425,76,441.82,paypal
426,42,581.87,credit_card
427,36,645.52,paypal
428,47,291.63,paypal
429,77,699.24,paypal
430,56,450.01,credit_card
431,44,423.5,bank_transfer
432,30,922.26,paypal
433,72,976.26,credit_card
434,94,743.82,credit_card
435,59,749.46,bank_transfer
436,42,932.04,paypal
437,53,373.08,credit_card
438,61,897.24,paypal
439,36,327.24,credit_card
440,27,322.27,bank_transfer
441,36,794.26,credit_card
442,73,548.07,bank_transfer
443,52,899.35,paypal
444,11,350.08,bank_transfer
445,65,233.01,paypal
446,89,85.48,paypal
447,95,366.48,bank_transfer
448,1,669.23,credit_card
449,80,46.8,credit_card
450,76,724.18,bank_transfer
451,64,237.3,paypal
452,49,987.34,credit_card
453,82,33.6,paypal
454,92,884.02,bank_transfer
455,86,207.98,paypal
456,45,348.39,credit_card
457,52,683.2,bank_transfer
458,15,524.3,credit_card
459,64,358.12,bank_transfer
460,90,122.2,bank_transfer
461,59,462.57,bank_transfer
462,25,578.75,credit_card
463,20,993.7,credit_card
464,67,86.49,credit_card
465,86,683.34,bank_transfer
466,43,444.13,credit_card
467,24,456.14,credit_card
468,21,756.43,bank_transfer
469,92,405.39,bank_transfer
470,56,63.77,paypal
471,22,508.92,bank_transfer
472,97,486.99,credit_card
473,77,149.04,credit_card
474,45,376.32,credit_card
475,29,941.14,paypal
476,78,578.47,bank_transfer
477,6,817.47,paypal
478,75,179.47,bank_transfer
479,75,184.04,bank_transfer
480,20,948.91,bank_transfer
481,22,586.2,credit_card
482,15,253.21,paypal
483,5,621.65,bank_transfer
484,12,25.96,credit_card
485,87,221.59,credit_card
486,61,235.07,bank_transfer
487,86,182.82,paypal
488,50,920.61,credit_card
489,98,765.37,credit_card
490,44,235.14,paypal
491,18,729.22,bank_transfer
492,70,218.76,bank_transfer
493,14,314.21,paypal
494,38,830.29,credit_card
495,34,456.65,paypal
496,10,774.26,bank_transfer
497,79,29.19,bank_transfer
498,42,494.16,paypal
499,95,677.0,credit_card
500,36,558.92,bank_transfer
501,65,863.27,paypal
502,66,894.05,paypal
503,44,120.09,paypal
504,79,125.76,credit_card
505,17,967.14,credit_card
506,30,98.73,bank_transfer
507,75,645.46,paypal
508,99,943.63,credit_card
509,98,262.04,credit_card
510,49,554.35,paypal
511,19,136.97,credit_card
512,43,893.5,credit_card
513,73,421.3,paypal
514,18,254.83,credit_card
515,3,678.89,bank_transfer
516,96,961.11,bank_transfer
517,44,119.67,credit_card
518,86,109.85,paypal
519,94,880.33,bank_transfer
520,87,704.07,paypal
521,39,408.23,bank_transfer
522,53,773.85,paypal
523,26,639.13,bank_transfer
524,29,334.93,paypal
525,81,769.25,credit_card
526,21,719.2,paypal
527,1,375.17,paypal
528,69,141.79,bank_transfer
529,85,374.08,paypal
530,92,448.33,paypal
531,100,369.82,credit_card
532,35,226.15,bank_transfer
533,63,375.8,paypal
534,20,425.29,paypal
535,33,111.09,paypal
536,67,512.83,bank_transfer
537,47,100.71,credit_card
538,79,788.03,bank_transfer
539,18,980.0,bank_transfer
540,80,375.79,credit_card
541,23,971.4,credit_card
542,49,141.4,bank_transfer
543,39,597.05,credit_card
544,58,328.61,paypal
545,73,927.22,bank_transfer
546,44,712.6,credit_card
547,21,853.55,bank_transfer
548,96,683.7,bank_transfer
549,40,733.0,bank_transfer
550,30,815.94,paypal
551,94,32.56,paypal
552,83,506.21,credit_card
553,67,700.88,paypal
554,53,988.66,paypal
555,14,415.72,credit_card
556,77,590.22,paypal
557,84,114.48,paypal
558,88,436.79,bank_transfer
559,33,89.43,bank_transfer
560,14,163.11,paypal
561,2,861.47,credit_card
562,72,334.65,paypal
563,75,177.41,paypal
564,99,119.03,bank_transfer
565,40,134.43,bank_transfer
566,58,387.22,bank_transfer
567,82,831.71,bank_transfer
568,12,780.67,paypal
569,90,726.46,paypal
570,26,692.08,credit_card
571,86,156.03,paypal
572,22,234.28,bank_transfer
573,60,210.83,credit_card
574,22,341.23,paypal
575,21,969.18,credit_card
576,55,457.84,paypal
577,67,351.67,credit_card
578,24,657.39,paypal
579,38,802.58,paypal
580,49,858.71,paypal
581,9,291.77,paypal
582,24,784.12,paypal
583,68,753.75,credit_card
584,63,289.52,paypal
585,30,888.88,credit_card
586,36,477.0,bank_transfer
587,83,929.52,paypal
588,1,387.55,paypal
589,10,103.47,paypal
590,1,269.63,bank_transfer
591,53,536.4,paypal
592,6,306.78,bank_transfer
593,61,387.3,credit_card
594,35,432.3,bank_transfer
595,58,537.69,credit_card
596,83,996.28,paypal
597,31,692.95,paypal
598,97,206.97,credit_card
599,72,674.08,bank_transfer
600,28,565.2,bank_transfer
601,93,21.32,paypal
602,53,601.65,bank_transfer
603,99,623.2,bank_transfer
604,27,470.97,paypal
605,26,63.29,bank_transfer
606,83,475.79,credit_card
607,5,395.9,bank_transfer
608,18,367.16,bank_transfer
609,75,976.98,bank_transfer
610,53,467.98,bank_transfer
611,66,145.57,paypal
612,27,728.79,paypal
613,39,219.8,credit_card
614,58,842.4,bank_transfer
615,52,789.73,bank_transfer
616,46,162.88,credit_card
617,82,78.04,paypal
618,13,843.84,bank_transfer
619,23,156.07,bank_transfer
620,61,648.26,credit_card
621,12,649.81,bank_transfer
622,21,341.68,paypal
623,100,969.65,paypal
624,88,560.71,credit_card
625,68,481.15,credit_card
626,96,58.19,bank_transfer
627,41,434.61,credit_card
628,6,144.0,credit_card
629,97,984.49,credit_card
630,80,422.94,paypal
631,18,741.6,paypal
632,60,208.31,bank_transfer
633,57,178.79,credit_card
634,26,517.47,bank_transfer
635,56,755.69,paypal
636,33,846.72,bank_transfer
637,90,692.42,bank_transfer
638,27,686.84,credit_card
639,97,286.95,paypal
640,21,789.62,bank_transfer
641,87,617.59,credit_card
642,75,631.26,credit_card
643,64,523.7,paypal
644,91,126.97,paypal
645,61,696.39,credit_card
646,47,173.8,credit_card
647,35,605.25,credit_card
648,13,294.78,credit_card
649,25,991.18,bank_transfer
650,18,517.92,credit_card
651,54,905.38,paypal
652,42,749.63,paypal
653,1,727.59,credit_card
654,45,423.95,bank_transfer
655,35,335.36,paypal
656,45,837.16,paypal
657,33,494.79,bank_transfer
658,40,649.98,paypal
659,16,566.49,credit_card
660,28,71.46,credit_card
661,4,824.46,bank_transfer
662,100,562.06,credit_card
663,72,708.02,bank_transfer
664,79,900.84,bank_transfer
665,64,765.42,credit_card
666,12,39.8,paypal
667,57,748.77,credit_card
668,2,921.31,bank_transfer
669,30,117.42,bank_transfer
670,23,364.31,paypal
671,38,870.7,bank_transfer
672,21,423.0,bank_transfer
673,75,49.04,paypal
674,6,739.94,paypal
675,43,489.45,bank_transfer
676,59,413.37,credit_card
677,93,184.12,paypal
678,53,700.1,bank_transfer
679,65,832.53,bank_transfer
680,87,611.05,credit_card
681,63,962.14,credit_card
682,29,166.86,paypal
683,44,934.51,bank_transfer
684,66,700.75,bank_transfer
685,26,900.08,bank_transfer
686,43,422.26,credit_card
687,91,901.79,bank_transfer
688,94,256.54,bank_transfer
689,8,959.95,credit_card
690,9,373.55,credit_card
691,27,968.37,bank_transfer
692,41,780.13,paypal
693,64,109.04,paypal
694,46,121.75,bank_transfer
695,42,263.67,paypal
696,79,930.88,paypal
697,17,996.42,credit_card
698,3,214.76,credit_card
699,69,787.79,bank_transfer
700,50,178.68,credit_card
701,17,818.71,paypal
702,96,731.46,credit_card
703,30,635.47,paypal
704,34,489.2,credit_card
705,98,363.66,bank_transfer
706,43,59.71,paypal
707,46,892.77,bank_transfer
708,8,555.59,bank_transfer
709,4,92.87,paypal
710,44,546.18,bank_transfer
711,28,964.06,paypal
712,11,136.39,bank_transfer
713,38,980.06,bank_transfer
714,51,973.85,credit_card
715,55,733.61,credit_card
716,19,104.56,bank_transfer
717,23,991.3,paypal
718,99,911.71,bank_transfer
719,79,350.33,credit_card
720,25,155.6,paypal
721,13,912.93,bank_transfer
722,76,253.58,paypal
723,72,297.37,bank_transfer
724,5,374.81,credit_card
725,79,575.12,credit_card
726,8,42.61,bank_transfer
727,77,454.69,credit_card
728,48,247.71,credit_card
729,68,400.51,paypal
730,36,596.18,bank_transfer
731,89,818.61,paypal
732,71,875.58,bank_transfer
733,79,684.49,paypal
734,67,532.48,credit_card
735,57,158.19,credit_card
736,1,562.97,credit_card
737,16,47.65,bank_transfer
738,49,333.69,credit_card
739,70,279.07,credit_card
740,84,396.62,paypal
741,89,430.63,credit_card
742,70,684.53,paypal
743,99,748.13,credit_card
744,15,210.23,credit_card
745,40,563.49,bank_transfer
746,34,674.55,bank_transfer
747,16,79.54,credit_card
748,49,908.49,credit_card
749,100,752.72,paypal
750,59,53.65,bank_transfer
751,12,668.99,credit_card
752,58,582.4,credit_card
753,16,246.18,paypal
754,47,487.14,bank_transfer
755,24,316.27,credit_card
756,3,511.87,credit_card
757,42,106.31,bank_transfer
758,78,890.41,credit_card
759,92,681.88,bank_transfer
760,98,362.92,paypal
761,50,940.4,paypal
762,30,350.1,paypal
763,94,248.27,credit_card
764,56,360.85,paypal
765,57,928.08,credit_card
766,55,674.13,credit_card
767,64,863.02,bank_transfer
768,30,191.11,credit_card
769,87,438.26,paypal
770,87,959.57,credit_card
771,27,893.98,bank_transfer
772,21,84.42,bank_transfer
773,90,139.01,paypal
774,29,375.92,bank_transfer
775,33,340.45,bank_transfer
776,27,918.93,credit_card
777,77,939.64,credit_card
778,72,992.56,paypal
779,81,865.06,bank_transfer
780,41,631.76,bank_transfer
781,57,203.43,credit_card
782,86,388.13,credit_card
783,64,639.47,credit_card
784,4,626.72,bank_transfer
785,80,873.05,paypal
786,28,301.17,credit_card
787,1,658.37,credit_card
788,55,945.24,credit_card
789,59,807.59,paypal
790,41,587.06,paypal
791,16,615.41,credit_card
792,85,861.43,paypal
793,21,628.65,bank_transfer
794,36,515.62,credit_card
795,40,170.64,paypal
796,91,192.51,bank_transfer
797,59,968.38,credit_card
798,27,538.78,paypal
799,41,301.89,paypal
800,45,158.28,credit_card
801,100,538.65,paypal
802,29,959.84,bank_transfer
803,62,248.17,bank_transfer
804,28,951.76,credit_card
805,6,757.07,bank_transfer
806,87,270.01,paypal
807,31,584.47,paypal
808,6,963.02,paypal
809,15,745.73,paypal
810,59,121.09,credit_card
811,11,415.91,paypal
812,24,620.51,credit_card
813,28,415.47,credit_card
814,18,269.0,bank_transfer
815,92,694.61,credit_card
816,16,842.44,credit_card
817,56,414.05,bank_transfer
818,95,132.67,paypal
819,93,770.67,credit_card
820,18,459.07,credit_card
821,51,167.89,credit_card
822,23,200.43,credit_card
823,42,860.05,bank_transfer
824,46,537.86,credit_card
825,13,34.78,paypal
826,85,951.23,credit_card
827,61,90.36,bank_transfer
828,74,203.93,paypal
829,25,415.04,bank_transfer
830,31,488.25,credit_card
831,28,916.3,credit_card
832,48,363.71,paypal
833,87,795.53,bank_transfer
834,91,312.56,credit_card
835,95,368.72,bank_transfer
836,19,24.54,paypal
837,4,563.14,bank_transfer
838,77,668.25,paypal
839,24,42.8,paypal
840,61,764.67,paypal
841,90,433.25,bank_transfer
842,99,201.73,credit_card
843,3,469.17,paypal
844,42,315.93,bank_transfer
845,32,593.22,credit_card
846,46,356.05,bank_transfer
847,27,777.51,credit_card
848,79,514.71,bank_transfer
849,56,100.5,credit_card
850,91,924.24,paypal
851,47,611.91,paypal
852,88,695.48,credit_card
853,58,38.71,paypal
854,49,869.19,paypal
855,38,325.03,bank_transfer
856,38,626.36,bank_transfer
857,88,698.32,paypal
858,23,731.34,bank_transfer
859,6,55.1,bank_transfer
860,83,909.2,credit_card
861,34,145.94,bank_transfer
862,73,580.57,credit_card
863,17,875.34,paypal
864,33,253.62,credit_card
865,77,878.36,credit_card
866,8,864.5,credit_card
867,1,629.74,bank_transfer
868,1,428.51,credit_card
869,33,903.36,paypal
870,7,785.65,paypal
871,75,423.23,credit_card
872,48,736.3,paypal
873,29,827.27,credit_card
874,97,380.26,credit_card
875,34,601.74,credit_card
876,30,422.67,credit_card
877,81,315.72,credit_card
878,17,865.77,bank_transfer
879,13,136.3,bank_transfer
880,86,529.72,bank_transfer
881,34,923.63,credit_card
882,30,521.08,paypal
883,75,175.65,credit_card
884,66,648.08,bank_transfer
885,69,488.08,paypal
886,13,517.93,bank_transfer
887,79,77.72,paypal
888,8,861.24,credit_card
889,18,310.75,credit_card
890,23,774.94,bank_transfer
891,26,539.57,bank_transfer
892,25,236.05,credit_card
893,83,267.93,bank_transfer
894,2,436.75,paypal
895,85,202.25,paypal
896,55,521.28,credit_card
897,70,457.77,credit_card
898,50,302.58,credit_card
899,41,194.23,bank_transfer
900,52,897.62,credit_card
901,21,567.03,bank_transfer
902,18,613.8,paypal
903,40,557.39,credit_card
904,28,486.15,bank_transfer
905,40,258.65,paypal
906,80,365.77,paypal
907,30,63.3,credit_card
908,21,180.13,paypal
909,40,527.43,credit_card
910,30,985.65,credit_card
911,46,811.19,paypal
912,74,96.96,paypal
913,72,481.22,bank_transfer
914,45,192.68,credit_card
915,89,855.59,credit_card
916,50,428.15,paypal
917,28,505.9,paypal
918,13,732.79,credit_card
919,23,584.96,credit_card
920,59,48.61,credit_card
921,86,623.91,bank_transfer
922,71,690.9,bank_transfer
923,92,483.76,paypal
924,10,858.39,credit_card
925,60,473.12,bank_transfer
926,22,158.28,paypal
927,89,720.53,bank_transfer
928,62,861.95,credit_card
929,95,621.13,bank_transfer
930,67,833.65,bank_transfer
931,25,658.06,paypal
932,90,189.21,credit_card
933,69,507.46,paypal
934,88,393.14,bank_transfer
935,51,843.59,bank_transfer
936,96,890.89,bank_transfer
937,28,886.68,paypal
938,84,104.99,bank_transfer
939,94,534.09,paypal
940,60,808.75,credit_card
941,83,254.89,credit_card
942,74,675.3,bank_transfer
943,48,222.47,bank_transfer
944,38,220.79,bank_transfer
945,80,234.83,paypal
946,13,952.25,credit_card
947,66,757.02,credit_card
948,43,811.19,paypal
949,97,751.18,paypal
950,87,160.73,paypal
951,62,895.1,paypal
952,81,694.66,paypal
953,8,650.61,bank_transfer
954,66,666.51,paypal
955,91,143.11,credit_card
956,58,723.87,bank_transfer
957,32,65.23,bank_transfer
958,44,212.06,credit_card
959,4,435.2,bank_transfer
960,2,209.95,bank_transfer
961,51,94.22,credit_card
962,65,782.11,credit_card
963,17,288.44,paypal
964,65,256.15,bank_transfer
965,54,583.38,paypal
966,18,507.31,bank_transfer
967,1,373.69,credit_card
968,14,646.14,paypal
969,22,288.21,bank_transfer
970,93,579.58,paypal
971,31,222.59,bank_transfer
972,45,937.77,credit_card
973,42,91.98,credit_card
974,46,150.6,bank_transfer
975,55,152.41,credit_card
976,41,788.46,paypal
977,83,101.58,bank_transfer
978,74,166.08,paypal
979,61,551.61,credit_card
980,23,22.33,bank_transfer
981,83,701.53,credit_card
982,68,457.72,bank_transfer
983,34,786.19,bank_transfer
984,35,263.11,paypal
985,47,103.67,credit_card
986,100,274.64,paypal
987,98,876.75,bank_transfer
988,19,457.57,bank_transfer
989,81,970.03,paypal
990,83,827.05,paypal
991,3,402.16,bank_transfer
992,53,506.67,credit_card
993,61,527.52,bank_transfer
994,71,217.36,credit_card
995,63,279.27,credit_card
996,1,29.42,paypal
997,40,825.79,credit_card
998,50,884.57,credit_card
999,9,291.26,paypal
1000,25,44.47,bank_transfer
