id,name,price,category_id
180,Beautiful,910.52,5
181,Subject,905.45,2
182,Which,782.58,9
183,Performance,571.09,4
184,Himself,78.42,9
185,Management,739.21,5
186,Site,831.73,4
187,Structure,30.51,4
188,Later,120.07,10
189,Tax,953.8,5
190,Name,880.13,3
191,Pressure,376.52,10
192,Later,875.05,7
193,Education,620.46,2
194,Rich,43.47,4
195,Evidence,177.16,10
196,Color,237.26,10
197,Ability,189.54,2
198,Necessary,624.53,4
199,President,210.85,3
200,Care,401.08,4
201,Official,518.92,9
202,Source,813.8,9
203,Represent,405.2,8
204,Ground,541.7,8
205,Argue,176.77,4
206,Score,111.93,9
207,New,487.03,7
208,Management,385.51,4
209,Thank,837.73,9
210,Guess,396.04,3
211,These,127.95,7
212,Fly,813.44,2
213,Movement,718.14,10
214,At,520.22,7
215,Friend,205.49,2
216,They,901.14,8
217,Different,857.52,6
218,Assume,598.35,9
219,Provide,945.53,7
220,Sense,271.69,3
221,Position,254.73,4
222,Most,254.26,10
223,Firm,770.76,7
224,East,257.29,3
225,This,985.0,5
226,Eye,287.91,1
227,Partner,906.6,9
228,Around,627.73,10
229,Pm,841.23,1
230,Better,662.04,1
231,Role,702.07,4
232,Down,957.13,2
233,Key,926.21,4
234,Physical,192.9,9
235,Lose,157.45,5
236,Scene,757.24,8
237,Later,350.24,9
238,Analysis,571.46,1
239,Understand,567.32,1
240,Culture,220.02,7
241,Hold,508.6,1
242,Material,331.17,10
243,Senior,655.99,1
244,Eat,352.28,7
245,Huge,738.06,8
246,Wonder,423.43,10
247,Idea,445.17,6
248,Policy,606.16,6
249,Only,574.49,1
250,Pressure,245.95,3
251,Somebody,161.12,4
252,Seat,784.03,3
253,Clearly,319.67,6
254,Week,89.37,2
255,Eat,862.73,7
256,Myself,332.62,4
257,Ready,77.99,3
258,Yard,542.15,9
259,Safe,247.63,1
260,Check,939.99,9
261,Long,462.58,5
262,Goal,310.34,6
263,House,142.24,2
264,Rule,524.95,7
265,Dinner,227.2,1
266,Issue,769.93,10
267,Attention,286.74,6
268,Art,206.37,4
269,Party,862.97,8
270,Throughout,383.77,5
271,Foreign,846.82,10
272,Money,366.08,1
273,Compare,515.45,4
274,Certain,616.7,7
275,Important,834.67,3
276,Simply,823.77,8
277,Necessary,213.35,1
278,Debate,708.81,8
279,White,653.71,10
280,Speech,381.66,8
281,Medical,344.27,1
282,Ready,505.37,6
283,Imagine,462.65,10
284,Something,125.87,8
285,West,337.64,2
286,Anyone,946.02,2
287,Remember,822.2,3
288,Onto,867.74,3
289,Such,442.69,3
290,Month,192.09,10
291,Couple,10.95,9
292,Series,181.65,8
293,Want,713.92,9
294,City,594.5,8
295,Throw,753.25,7
296,Campaign,742.51,2
297,Population,83.61,5
298,Hair,438.52,2
299,Increase,340.28,4
300,Wrong,79.49,6
301,Just,131.4,9
302,That,298.63,3
303,Guess,148.18,6
304,Reality,85.13,8
305,Better,950.64,7
306,Present,651.92,7
307,Success,386.02,8
308,Fall,131.73,7
309,Catch,592.7,3
310,Middle,609.49,3
311,Student,44.04,5
312,Wide,935.23,2
313,Public,908.11,6
314,Realize,265.23,8
315,Body,113.84,7
316,Fight,83.66,4
317,Particular,156.52,5
318,Different,208.13,2
319,Than,328.2,1
320,Boy,451.55,4
321,Whether,722.48,4
322,Party,289.98,10
323,Director,817.49,4
324,Best,379.09,4
325,Tend,583.29,9
326,Evening,804.4,9
327,Cell,853.62,1
328,Father,989.36,8
329,Strong,605.54,1
330,Significant,273.82,1
331,Money,328.9,10
332,Turn,35.3,8
333,Such,337.9,5
334,Too,525.95,8
335,Success,148.13,10
336,Specific,418.56,4
337,Lay,335.52,10
338,Space,196.14,4
339,Spring,63.43,2
340,Strong,918.42,6
341,Have,810.74,3
342,Lose,959.15,3
343,Outside,62.55,10
344,Pattern,159.4,5
345,Baby,478.03,7
346,Only,836.23,1
347,Industry,65.84,2
348,Record,715.5,1
349,Talk,644.98,4
350,Consumer,251.87,8
351,Fine,335.04,6
352,Push,123.38,3
353,Decide,134.64,7
354,Hit,798.67,9
355,Lawyer,971.88,6
356,Mean,108.13,9
357,Hit,323.29,9
358,Girl,674.43,4
359,Write,725.64,7
360,Range,448.72,7
361,Five,842.59,2
362,Finish,317.25,2
363,Police,921.77,8
364,Maybe,244.12,4
365,Positive,167.87,3
366,Once,40.86,5
367,Pass,288.37,10
368,Ability,68.98,3
369,Health,777.86,1
370,Until,620.88,10
371,Fish,104.5,9
372,Maintain,535.4,4
373,Kitchen,139.85,8
374,He,514.39,1
375,Face,522.28,2
376,Similar,944.44,2
377,Election,776.3,3
378,Condition,580.94,4
379,Full,654.53,8
380,Later,573.14,9
381,Response,354.85,6
382,Leg,849.06,5
383,Trade,89.97,5
384,Ready,722.92,5
385,Once,713.2,5
386,Listen,314.61,1
387,Difficult,682.12,4
388,Decide,314.38,4
389,Concern,928.25,9
390,House,699.62,8
391,Mind,462.2,3
392,Box,724.77,2
393,Film,748.13,10
394,Child,937.38,10
395,Wrong,778.99,9
396,Ask,267.22,5
397,In,905.94,6
398,Ground,509.66,4
399,Sister,17.87,10
400,You,273.39,4
401,Unit,260.63,9
402,Several,109.78,1
403,Various,782.5,8
404,Sister,834.69,9
405,Rise,282.35,9
406,Where,304.08,2
407,Standard,720.38,1
408,Note,198.96,5
409,Choice,353.85,4
410,Yeah,642.0,1
411,Quite,867.59,9
412,Way,741.64,7
413,Past,207.52,2
414,Outside,978.69,4
415,Conference,132.74,1
416,Religious,420.13,9
417,Author,401.31,10
418,Animal,382.6,5
419,Popular,171.66,6
420,Worry,82.41,9
421,Involve,58.6,2
422,Explain,662.16,5
423,Never,925.93,9
424,From,964.3,8
425,Open,702.97,10
426,Style,442.73,9
427,Activity,64.06,5
428,Level,250.28,8
429,Age,834.52,5
430,Along,281.93,3
431,Out,897.44,9
432,Else,470.94,2
433,Break,965.16,6
434,Must,705.25,9
435,Doctor,785.32,6
436,Candidate,378.15,3
437,Woman,991.53,3
438,Democratic,499.88,8
439,Her,310.57,1
440,Community,337.78,6
441,Agent,354.65,2
442,School,39.26,6
443,Character,225.48,9
444,Something,836.74,7
445,Public,879.94,10
446,Will,974.58,8
447,Read,398.72,9
448,Employee,944.15,2
449,Six,156.33,1
450,Main,724.81,8
451,Although,237.71,9
452,World,743.18,8
453,Radio,156.97,7
454,Lawyer,398.7,5
455,Mother,424.03,6
456,Nothing,355.18,2
457,Establish,424.25,6
458,Even,595.84,9
459,Statement,386.47,2
460,Assume,818.94,10
461,North,796.72,8
462,Send,628.23,1
463,Lawyer,880.94,2
464,Protect,195.73,2
465,Growth,422.48,1
466,Much,887.02,10
467,Quality,447.02,4
468,Prove,402.99,6
469,Four,573.29,6
470,Read,590.66,4
471,Rich,10.03,3
472,Affect,500.65,3
473,Down,944.38,8
474,Place,899.3,1
475,Occur,807.5,6
476,Nice,851.2,7
477,Treatment,694.31,6
478,Watch,232.01,7
479,Worry,361.1,5
480,Stuff,582.24,2
481,Everyone,438.35,6
482,Policy,792.44,7
483,Impact,730.45,2
484,Democrat,138.72,3
485,Manage,638.69,10
486,Provide,73.65,8
487,Quickly,189.63,6
488,Expert,735.12,8
489,Best,890.52,1
490,Imagine,809.43,9
491,Hour,732.06,1
492,Security,151.46,3
493,Citizen,516.91,5
494,Grow,770.95,2
495,North,361.83,10
496,Have,28.4,3
497,These,916.08,4
498,Another,993.19,7
499,Purpose,702.24,1
500,Wear,509.55,8
501,Conference,680.04,8
502,I,134.12,6
503,Main,275.28,4
504,Industry,626.9,9
505,After,159.62,4
506,Soon,431.59,1
507,Suffer,938.68,10
508,Two,739.08,3
509,Bank,678.06,1
510,Policy,175.2,4
511,Service,504.96,3
512,Whether,201.64,10
513,Part,473.32,8
514,Forward,815.82,10
515,Political,600.99,7
516,Month,553.62,7
517,Card,587.28,5
518,Professor,729.61,1
519,Mention,659.75,5
520,Let,796.78,10
521,Step,938.37,3
522,Young,376.51,2
523,Toward,562.81,3
524,Organization,817.52,4
525,Product,408.18,6
526,Expect,671.82,5
527,Season,820.68,5
528,Away,779.34,2
529,Since,861.02,6
530,Democrat,810.77,2
531,Since,706.41,7
532,Require,373.83,6
533,Prove,635.62,10
534,Member,65.69,7
535,Network,477.05,8
536,Catch,733.24,4
537,Successful,622.3,5
538,Hotel,804.19,8
539,Air,792.78,2
540,Anyone,696.86,8
541,Act,478.46,5
542,Law,918.28,6
543,Beautiful,735.17,6
544,Put,210.96,4
545,Thus,572.67,1
546,Impact,905.75,1
547,Represent,370.11,8
548,List,412.52,1
549,Necessary,904.7,7
550,Newspaper,406.99,8
551,Whether,761.39,7
552,In,752.86,5
553,Story,534.09,10
554,Organization,743.98,1
555,Position,920.66,2
556,Far,899.98,6
557,Operation,200.52,1
558,Its,578.27,1
559,Interesting,309.18,5
560,Change,795.99,10
561,Owner,611.26,9
562,Election,305.42,4
563,Site,412.79,7
564,Prepare,247.12,10
565,One,455.58,8
566,Prove,940.13,8
567,Hotel,487.43,10
568,Value,549.64,7
569,Natural,804.61,4
570,Mission,440.13,1
571,Together,831.27,6
572,Individual,825.44,10
573,Health,161.76,10
574,Group,87.01,7
575,The,781.1,9
576,Structure,187.06,2
577,Class,413.69,9
578,Must,805.82,7
579,Green,95.9,6
580,Pm,191.7,3
581,Collection,140.12,8
582,Quickly,756.01,10
583,Affect,26.69,1
584,Lawyer,422.95,10
585,Whose,566.42,2
586,Personal,183.75,10
587,Rich,889.59,6
588,Town,729.41,5
589,Environment,520.82,10
590,Win,528.54,3
591,Financial,839.16,2
592,Dark,449.45,6
593,Someone,162.23,3
594,Race,930.7,9
595,Remember,653.12,3
596,Choice,118.09,3
597,Market,481.11,3
598,Great,270.89,5
599,Reduce,396.46,7
600,Wonder,634.75,6
601,The,35.29,9
602,Also,965.83,8
603,Always,670.89,6
604,Trip,364.01,10
605,Minute,903.57,8
606,Stage,360.16,3
607,People,583.29,6
608,Spring,622.31,2
609,Time,142.57,8
610,Project,861.86,6
611,Example,894.99,6
612,Idea,931.02,8
613,Word,267.43,2
614,Piece,525.83,5
615,Natural,713.21,9
616,World,361.83,4
617,Part,508.52,9
618,Century,251.16,9
619,Describe,97.72,9
620,Miss,592.67,1
621,Report,591.54,1
622,Step,35.92,5
623,Fire,552.78,3
624,Spring,230.02,1
625,In,46.95,10
626,Suggest,123.98,2
627,Owner,449.7,6
628,Use,304.17,2
629,None,220.9,8
630,Federal,80.49,1
631,Allow,19.27,3
632,Coach,431.77,9
633,Three,23.37,9
634,List,522.28,9
635,Threat,950.62,2
636,Worry,727.18,1
637,Building,325.94,7
638,Decide,299.21,6
639,Skin,966.93,6
640,Address,122.85,5
641,Tend,784.47,5
642,Two,480.75,4
643,Large,306.71,5
644,Executive,925.44,6
645,Meeting,931.58,6
646,Action,872.56,2
647,System,466.59,10
648,Movie,962.07,3
649,Laugh,338.05,10
650,Middle,975.82,10
651,Body,955.5,4
652,Local,122.92,6
653,Each,922.63,4
654,Possible,353.6,2
655,History,290.76,8
656,Poor,405.49,1
657,Than,815.47,9
658,Go,416.02,9
659,Sea,723.08,8
660,Quite,573.76,4
661,Southern,386.49,8
662,Air,752.9,1
663,Can,43.13,1
664,Result,948.4,1
665,Score,420.82,10
666,Safe,468.96,1
667,Old,411.62,6
668,Up,664.03,3
669,Point,810.14,4
670,Song,350.27,1
671,Carry,129.74,2
672,Money,123.03,10
673,Economic,812.88,8
674,Middle,201.7,1
675,Material,338.49,5
676,Right,141.91,5
677,Want,241.22,3
678,Become,519.02,8
679,Heart,656.5,5
680,Less,512.78,1
681,Society,559.38,10
682,Commercial,950.14,6
683,Attack,809.69,2
684,Interest,458.01,5
685,Single,224.66,5
686,Main,139.43,6
687,Detail,853.01,1
688,Behind,950.29,4
689,Bit,523.02,6
690,Service,164.93,3
691,Around,587.92,2
692,Off,492.21,2
693,Then,647.84,5
694,Later,902.18,4
695,Behavior,274.99,5
696,Economy,169.32,2
697,Dream,100.39,8
698,Trip,739.19,5
699,Consumer,284.54,4
700,Even,366.91,4
701,Man,868.21,3
702,Final,635.05,3
703,Plan,307.39,2
704,Build,913.25,9
705,Democratic,897.95,6
706,Specific,488.93,10
707,Congress,361.92,8
708,Remember,180.92,7
709,Task,712.14,8
710,Travel,162.59,9
711,Free,328.5,8
712,Camera,386.43,9
713,Station,747.38,9
714,Score,88.04,2
715,But,630.55,1
716,Her,772.53,4
717,City,906.86,8
718,East,205.9,4
719,Simply,800.86,6
720,Member,907.3,8
721,Example,352.05,2
722,Despite,231.44,5
723,Girl,546.97,10
724,Lead,470.93,7
725,Letter,161.03,2
726,Even,416.51,9
727,Who,700.63,6
728,Hotel,629.5,2
729,Create,504.65,7
730,Make,543.39,10
731,Worker,78.66,5
732,Trip,585.05,10
733,Hair,965.64,2
734,Box,202.84,9
735,Station,754.73,9
736,Call,339.02,6
737,Seek,940.68,6
738,Prevent,387.63,3
739,Staff,382.23,7
740,Member,357.83,7
741,Pass,92.35,4
742,Floor,657.44,1
743,Drop,985.7,3
744,Oil,404.61,9
745,Follow,204.88,8
746,Picture,905.04,6
747,Experience,215.98,3
748,Such,215.66,1
749,Manager,431.63,4
750,Prepare,866.37,1
751,Low,842.79,7
752,Evidence,49.49,9
753,Less,16.53,9
754,Any,698.12,10
755,Subject,38.22,8
756,Gas,288.12,10
757,Into,120.42,6
758,System,355.51,9
759,Over,175.17,1
760,Doctor,747.76,3
761,White,78.07,10
762,Wife,305.02,3
763,Probably,903.19,3
764,Less,358.34,5
765,Model,615.04,8
766,Kid,124.54,2
767,Case,996.23,5
768,Enjoy,263.44,1
769,And,12.14,1
770,Point,260.73,1
771,Then,450.83,6
772,Poor,163.22,9
773,Approach,649.75,6
774,Entire,907.57,3
775,Have,459.46,2
776,Agent,23.54,8
777,Account,478.69,7
778,Force,337.49,3
779,Purpose,351.88,2
780,Grow,761.05,10
781,Themselves,446.39,3
782,Bank,744.88,1
783,Sea,519.66,9
784,Same,777.16,9
785,Old,969.65,9
786,Foreign,467.48,3
787,Himself,641.6,1
788,Join,114.08,10
789,The,558.09,8
790,Piece,838.4,7
791,Third,909.15,5
792,Young,182.02,6
793,Bank,78.43,1
794,Purpose,176.24,6
795,Head,195.54,4
796,Food,140.89,4
797,Choice,678.88,2
798,Drive,817.75,6
799,Analysis,868.9,6
800,Suggest,426.64,7
801,Action,465.88,5
802,Soon,622.02,10
803,Blood,286.21,4
804,Physical,451.05,3
805,Eight,723.26,2
806,Matter,73.94,5
807,Manager,267.57,2
808,Live,220.4,1
809,Fill,677.91,2
810,Agent,434.22,9
811,Member,476.84,8
812,Deal,67.26,5
813,Offer,300.44,5
814,And,43.45,1
815,Her,368.62,10
816,Learn,822.01,8
817,Media,241.72,9
818,Once,776.57,2
819,Carry,80.24,7
820,Near,812.87,5
821,Focus,845.34,6
822,Lay,990.21,2
823,What,573.89,3
824,Deal,505.06,7
825,Especially,459.98,7
826,Lawyer,164.0,8
827,Bring,276.06,8
828,Shoulder,266.5,10
829,Like,597.21,4
830,Per,317.66,2
831,Organization,399.8,1
832,Arrive,588.02,1
833,Per,717.67,2
834,Contain,210.99,2
835,Quality,683.41,10
836,Line,90.25,6
837,Offer,123.87,3
838,Usually,165.43,3
839,History,813.4,1
840,Probably,484.03,9
841,Expect,753.28,2
842,Effort,274.29,5
843,Traditional,97.46,10
844,Whom,318.95,7
845,Toward,200.29,1
846,Three,346.9,7
847,More,239.52,3
848,Author,149.16,5
849,Make,248.5,9
850,Leave,688.82,3
851,Hundred,57.25,3
852,Which,749.26,10
853,Bed,592.89,5
854,Past,142.84,7
855,Begin,468.73,7
856,Street,191.35,6
857,Return,606.65,8
858,Fish,634.42,5
859,One,600.69,8
860,Help,435.2,9
861,Administration,730.62,6
862,Set,989.07,7
863,Especially,873.32,6
864,Back,673.24,1
865,Very,381.67,6
866,Level,435.05,10
867,Really,634.27,3
868,Product,295.48,9
869,Fish,712.24,4
870,Pick,108.21,10
871,Enough,532.11,3
872,Recently,462.71,8
873,Day,812.96,2
874,Get,685.14,4
875,Main,405.51,6
876,Mr,959.6,3
877,Newspaper,762.1,5
878,Quite,897.06,3
879,Two,30.37,4
880,Usually,484.67,9
881,Tree,515.22,4
882,Believe,408.72,9
883,Big,509.42,4
884,Clearly,784.29,5
885,Personal,962.54,8
886,Site,335.51,5
887,Student,347.85,7
888,Contain,153.09,3
889,Me,665.69,1
890,Head,637.48,2
891,Figure,352.17,5
892,Similar,742.48,8
893,Item,313.8,10
894,Edge,211.38,8
895,Price,458.22,9
896,So,56.45,8
897,Station,240.02,3
898,Hospital,264.88,1
899,Matter,511.14,6
900,Fast,961.25,5
901,View,868.65,2
902,Scene,939.83,7
903,College,904.15,10
904,Reality,658.0,6
905,Common,272.46,9
906,Campaign,378.05,8
907,Forward,369.29,3
908,Dark,43.3,3
909,Back,402.83,2
910,Enter,403.55,2
911,Itself,774.58,10
912,Whole,192.0,9
913,Above,641.79,5
914,Difficult,271.42,4
915,Card,606.76,9
916,Property,791.48,2
917,Production,899.91,6
918,Change,393.08,4
919,Production,785.97,10
920,Whom,613.21,7
921,Song,209.06,4
922,Relate,790.13,3
923,Claim,638.48,3
924,Vote,371.37,3
925,Law,109.61,1
926,Mr,381.11,7
927,Tonight,689.45,4
928,Research,224.86,7
929,Will,561.55,4
930,Something,709.59,6
931,Door,158.4,6
932,Film,459.33,9
933,Drop,898.2,10
934,Factor,217.84,9
935,Book,875.36,7
936,Quite,867.06,7
937,Similar,818.41,5
938,Follow,932.12,7
939,Blue,243.98,6
940,Some,53.79,7
941,Smile,986.38,3
942,Then,837.18,2
943,Everyone,527.53,9
944,Available,789.66,2
945,West,313.53,7
946,Us,313.04,9
947,Thing,883.8,10
948,About,909.19,2
949,Tonight,340.7,9
950,Report,546.63,4
951,Analysis,401.94,3
952,Hospital,811.57,2
953,Style,886.78,9
954,Economic,949.49,1
955,Trouble,648.16,9
956,Place,322.1,9
957,Light,653.1,8
958,Current,728.15,2
959,Respond,844.72,6
960,Modern,596.61,10
961,Government,655.16,6
962,Relationship,521.84,10
963,Sister,474.78,9
964,Part,287.72,7
965,Star,535.23,1
966,Least,201.44,8
967,Happen,415.79,9
968,Amount,72.95,5
969,Although,845.23,4
970,Morning,754.85,5
971,Treat,142.53,4
972,Out,289.08,6
973,Night,675.34,1
974,Smile,237.62,5
975,Check,332.88,1
976,Change,21.81,10
977,Always,58.57,1
978,Happy,509.59,5
979,Family,12.33,6
980,Shoulder,404.32,9
981,Democratic,630.68,3
982,Put,800.91,7
983,Foot,271.64,5
984,Their,507.57,7
985,Administration,29.83,1
986,Provide,589.16,2
987,Despite,848.93,10
988,Social,134.74,1
989,Family,620.05,6
990,Wind,669.76,8
991,Important,21.64,9
992,Project,646.36,7
993,Conference,21.13,3
994,Consumer,839.18,3
995,Make,79.51,6
996,Relationship,876.83,3
997,Brother,968.74,4
998,Top,588.09,4
999,Six,369.92,5
1000,Phone,480.75,4
