id,user_id,product_id,quantity,order_date
153,60,18,5,2025-06-05
154,82,3,3,2025-06-05
155,14,65,2,2025-06-13
156,29,63,1,2025-06-11
157,53,24,2,2025-06-08
158,90,64,2,2025-06-10
159,75,43,4,2025-06-20
160,53,43,3,2025-05-29
161,7,13,5,2025-05-31
162,82,16,4,2025-06-20
163,66,62,4,2025-05-29
164,68,91,5,2025-05-25
165,21,35,5,2025-06-17
166,49,98,5,2025-06-01
167,35,28,5,2025-05-25
168,41,58,5,2025-05-27
169,79,21,5,2025-06-22
170,55,20,5,2025-05-25
171,78,81,2,2025-05-27
172,7,46,4,2025-05-30
173,42,84,2,2025-05-28
174,83,84,5,2025-05-29
175,87,94,2,2025-06-19
176,73,61,5,2025-06-05
177,80,79,5,2025-06-06
178,48,92,5,2025-06-21
179,26,5,5,2025-06-14
180,7,22,5,2025-06-17
181,58,94,4,2025-06-13
182,79,38,1,2025-05-28
183,48,38,1,2025-06-22
184,35,37,1,2025-06-08
185,11,53,4,2025-06-09
186,88,73,1,2025-06-16
187,4,36,1,2025-06-23
188,62,24,1,2025-05-28
189,47,72,3,2025-05-27
190,81,93,3,2025-06-05
191,44,73,2,2025-06-08
192,56,66,4,2025-06-06
193,29,99,4,2025-06-22
194,6,30,2,2025-06-01
195,2,25,4,2025-06-16
196,13,52,3,2025-06-14
197,96,32,2,2025-06-04
198,9,20,4,2025-06-18
199,66,92,5,2025-06-01
200,28,1,5,2025-06-14
201,25,6,2,2025-06-07
202,8,38,3,2025-06-03
203,22,49,1,2025-06-15
204,41,2,5,2025-05-26
205,11,24,5,2025-06-18
206,13,85,3,2025-05-30
207,9,97,2,2025-06-22
208,16,84,5,2025-06-19
209,87,86,4,2025-06-15
210,13,39,1,2025-06-07
211,16,11,1,2025-06-08
212,7,80,5,2025-05-30
213,45,5,2,2025-06-21
214,23,72,4,2025-06-16
215,73,32,1,2025-05-31
216,50,9,1,2025-06-20
217,20,41,3,2025-06-11
218,15,69,5,2025-06-14
219,52,88,2,2025-06-11
220,92,11,2,2025-06-02
221,6,73,3,2025-05-28
222,88,88,4,2025-06-10
223,38,90,5,2025-06-05
224,25,74,5,2025-05-27
225,31,35,1,2025-05-30
226,41,25,3,2025-06-18
227,54,76,4,2025-06-11
228,43,56,3,2025-06-14
229,43,54,5,2025-06-07
230,95,1,2,2025-06-03
231,75,72,4,2025-05-30
232,50,3,4,2025-06-09
233,84,92,2,2025-06-21
234,92,55,1,2025-05-28
235,12,71,4,2025-05-31
236,80,73,3,2025-06-13
237,87,51,5,2025-06-08
238,9,15,4,2025-06-16
239,37,59,4,2025-06-04
240,33,34,3,2025-05-27
241,78,33,4,2025-06-06
242,99,69,5,2025-06-17
243,13,72,5,2025-06-13
244,76,79,5,2025-06-05
245,6,48,1,2025-06-18
246,18,55,5,2025-06-06
247,86,38,4,2025-06-23
248,47,56,1,2025-06-07
249,21,3,3,2025-06-07
250,84,32,1,2025-06-23
251,5,63,4,2025-06-20
252,11,95,5,2025-05-25
253,70,13,1,2025-06-14
254,72,72,4,2025-06-22
255,55,81,1,2025-06-15
256,79,10,3,2025-05-29
257,30,68,3,2025-06-23
258,4,39,5,2025-06-07
259,85,26,3,2025-06-04
260,66,25,1,2025-06-21
261,13,77,1,2025-06-10
262,89,46,4,2025-06-12
263,54,41,5,2025-06-13
264,5,90,2,2025-06-22
265,17,99,2,2025-06-19
266,20,67,4,2025-06-10
267,47,86,4,2025-06-12
268,77,26,5,2025-06-03
269,42,89,3,2025-06-16
270,14,84,4,2025-06-12
271,86,7,4,2025-06-15
272,67,17,2,2025-06-12
273,29,33,1,2025-06-08
274,37,65,1,2025-06-07
275,88,13,5,2025-06-07
276,87,96,2,2025-06-19
277,49,95,5,2025-06-03
278,74,70,3,2025-05-28
279,56,100,2,2025-05-27
280,84,65,2,2025-06-13
281,41,51,5,2025-06-16
282,90,6,5,2025-06-04
283,39,76,4,2025-06-02
284,68,38,1,2025-06-17
285,29,57,1,2025-06-07
286,44,94,5,2025-06-17
287,82,69,3,2025-06-10
288,11,32,4,2025-06-02
289,71,26,3,2025-06-08
290,10,19,2,2025-06-07
291,52,53,1,2025-06-12
292,66,42,4,2025-06-12
293,8,98,4,2025-06-18
294,99,51,1,2025-06-12
295,58,88,3,2025-06-09
296,37,20,3,2025-06-05
297,36,29,2,2025-06-04
298,42,78,1,2025-06-18
299,24,16,4,2025-06-06
300,57,19,5,2025-06-01
301,42,23,2,2025-06-13
302,34,29,2,2025-06-07
303,71,98,2,2025-06-07
304,85,74,2,2025-05-26
305,1,34,2,2025-06-16
306,67,91,5,2025-06-06
307,71,57,4,2025-06-13
308,17,52,2,2025-06-23
309,21,62,3,2025-05-26
310,62,88,4,2025-06-14
311,11,87,4,2025-06-20
312,43,24,3,2025-06-17
313,82,2,1,2025-06-18
314,68,99,5,2025-06-15
315,47,65,3,2025-06-18
316,37,94,3,2025-06-12
317,1,85,2,2025-05-31
318,33,38,5,2025-05-28
319,20,53,5,2025-06-20
320,79,8,5,2025-06-21
321,95,53,5,2025-06-08
322,7,59,5,2025-05-28
323,94,58,3,2025-05-29
324,80,12,3,2025-06-04
325,51,39,5,2025-06-22
326,23,17,1,2025-06-23
327,24,61,3,2025-06-21
328,62,31,5,2025-06-10
329,54,62,1,2025-06-12
330,53,39,4,2025-06-07
331,82,45,4,2025-06-13
332,88,60,3,2025-05-26
333,79,86,3,2025-06-21
334,44,61,3,2025-06-17
335,53,45,1,2025-05-31
336,19,62,4,2025-06-11
337,19,29,2,2025-06-11
338,99,2,3,2025-05-25
339,68,14,3,2025-05-25
340,45,50,3,2025-06-10
341,99,90,5,2025-06-09
342,85,2,5,2025-06-04
343,62,94,2,2025-06-09
344,34,37,3,2025-05-28
345,51,95,3,2025-06-01
346,28,73,3,2025-05-26
347,49,42,2,2025-05-30
348,1,17,3,2025-05-26
349,42,37,2,2025-05-25
350,3,17,1,2025-06-13
351,94,85,4,2025-06-01
352,65,98,1,2025-05-27
353,76,52,2,2025-06-15
354,15,99,4,2025-06-18
355,26,35,2,2025-06-02
356,94,2,1,2025-06-01
357,74,4,5,2025-05-31
358,77,73,1,2025-05-30
359,63,14,2,2025-06-19
360,17,98,2,2025-06-08
361,85,45,3,2025-05-31
362,70,24,2,2025-06-07
363,62,40,2,2025-06-11
364,85,28,3,2025-06-13
365,55,31,4,2025-06-12
366,73,20,5,2025-05-31
367,14,86,3,2025-05-31
368,15,12,3,2025-06-08
369,10,90,2,2025-05-31
370,5,87,2,2025-06-02
371,50,9,5,2025-06-06
372,36,82,4,2025-06-23
373,69,80,4,2025-06-17
374,27,38,3,2025-06-20
375,49,75,5,2025-06-15
376,92,80,5,2025-05-25
377,39,85,2,2025-06-09
378,77,67,2,2025-05-25
379,88,97,1,2025-06-14
380,15,13,2,2025-06-06
381,37,13,3,2025-06-18
382,66,89,5,2025-06-17
383,38,73,3,2025-06-15
384,40,25,2,2025-05-27
385,46,78,3,2025-05-25
386,61,63,3,2025-06-10
387,68,71,3,2025-06-12
388,72,38,3,2025-05-31
389,43,21,3,2025-05-25
390,89,11,1,2025-06-23
391,59,59,1,2025-06-15
392,15,19,4,2025-06-21
393,50,44,5,2025-06-14
394,24,60,2,2025-05-26
395,69,48,5,2025-06-16
396,15,50,5,2025-05-29
397,78,67,5,2025-06-05
398,40,22,4,2025-06-07
399,34,14,5,2025-06-04
400,49,71,5,2025-06-14
401,64,93,5,2025-06-14
402,90,96,4,2025-06-11
403,44,24,5,2025-05-27
404,5,76,5,2025-06-21
405,77,2,4,2025-05-27
406,81,62,1,2025-05-29
407,98,35,3,2025-05-25
408,72,5,5,2025-06-04
409,5,13,4,2025-05-27
410,25,76,1,2025-05-27
411,21,92,4,2025-06-07
412,38,8,2,2025-06-17
413,46,63,5,2025-05-26
414,7,75,1,2025-05-29
415,96,24,1,2025-06-10
416,39,43,2,2025-06-06
417,9,46,1,2025-06-16
418,28,92,5,2025-05-29
419,31,100,3,2025-06-10
420,65,17,2,2025-06-20
421,56,66,3,2025-06-03
422,61,30,2,2025-06-23
423,73,83,1,2025-06-01
424,85,48,3,2025-06-07
425,10,59,2,2025-06-11
426,65,67,2,2025-06-15
427,100,96,2,2025-06-07
428,11,42,5,2025-06-15
429,96,92,3,2025-06-06
430,43,60,5,2025-06-10
431,64,67,5,2025-06-06
432,35,64,5,2025-06-22
433,88,81,2,2025-06-16
434,64,80,1,2025-05-25
435,29,61,2,2025-06-16
436,41,18,2,2025-06-18
437,10,86,5,2025-06-03
438,22,75,1,2025-05-25
439,9,72,2,2025-05-28
440,59,86,1,2025-05-25
441,12,29,5,2025-06-11
442,78,86,5,2025-05-30
443,82,19,1,2025-06-15
444,55,46,3,2025-06-15
445,75,51,4,2025-06-20
446,66,25,3,2025-06-22
447,96,37,2,2025-06-16
448,28,24,4,2025-06-13
449,80,90,3,2025-06-20
450,83,85,3,2025-06-10
451,55,96,3,2025-06-20
452,67,67,5,2025-06-01
453,67,5,1,2025-06-02
454,77,89,4,2025-06-09
455,67,70,4,2025-06-10
456,2,3,3,2025-06-05
457,89,4,5,2025-06-07
458,43,25,4,2025-06-13
459,57,30,1,2025-06-04
460,61,15,5,2025-05-30
461,56,64,4,2025-06-04
462,61,82,4,2025-06-03
463,41,74,3,2025-06-03
464,54,25,3,2025-06-06
465,88,93,3,2025-06-11
466,33,24,1,2025-06-13
467,40,24,2,2025-06-23
468,41,58,4,2025-05-30
469,68,8,2,2025-06-17
470,80,83,5,2025-05-30
471,48,70,4,2025-05-28
472,59,54,5,2025-06-23
473,39,53,3,2025-06-05
474,98,43,3,2025-06-12
475,28,45,3,2025-06-17
476,15,3,1,2025-06-05
477,33,78,4,2025-06-21
478,13,94,3,2025-06-08
479,75,72,4,2025-06-20
480,94,90,5,2025-06-12
481,91,86,2,2025-06-18
482,65,39,5,2025-06-06
483,43,82,3,2025-06-07
484,36,56,4,2025-06-21
485,58,98,1,2025-06-12
486,16,89,3,2025-06-06
487,50,79,1,2025-05-25
488,86,32,1,2025-06-17
489,42,84,1,2025-05-25
490,99,83,2,2025-06-10
491,19,7,5,2025-06-21
492,92,43,2,2025-06-22
493,30,60,4,2025-06-15
494,99,90,2,2025-06-02
495,30,100,1,2025-06-16
496,85,59,3,2025-05-29
497,67,31,3,2025-06-16
498,88,31,1,2025-05-31
499,3,62,5,2025-06-14
500,39,94,2,2025-06-23
501,3,58,1,2025-06-17
502,68,42,2,2025-06-12
503,40,4,4,2025-05-26
504,1,68,2,2025-06-21
505,60,10,3,2025-05-30
506,60,43,1,2025-06-17
507,75,91,3,2025-06-11
508,23,67,1,2025-06-11
509,21,21,2,2025-06-06
510,19,2,1,2025-06-17
511,26,10,1,2025-06-01
512,95,12,2,2025-05-27
513,5,79,3,2025-06-12
514,15,8,4,2025-06-02
515,48,14,4,2025-06-17
516,32,22,2,2025-06-05
517,73,66,5,2025-06-02
518,96,41,3,2025-06-05
519,55,45,1,2025-05-29
520,52,51,2,2025-06-04
521,40,38,3,2025-05-27
522,67,85,5,2025-06-11
523,34,65,2,2025-06-05
524,5,82,2,2025-06-05
525,92,76,3,2025-06-22
526,37,5,2,2025-06-19
527,14,54,2,2025-06-07
528,95,24,2,2025-06-07
529,56,26,5,2025-06-11
530,57,92,5,2025-06-15
531,99,5,4,2025-06-03
532,77,7,5,2025-06-06
533,98,28,3,2025-05-29
534,86,3,4,2025-05-26
535,6,4,2,2025-06-15
536,3,41,1,2025-06-03
537,72,7,5,2025-06-10
538,32,3,3,2025-06-08
539,35,30,3,2025-06-18
540,58,41,1,2025-06-03
541,94,54,2,2025-06-16
542,86,4,2,2025-05-28
543,2,64,2,2025-05-28
544,96,93,2,2025-06-11
545,5,24,1,2025-06-01
546,6,50,1,2025-06-08
547,54,84,1,2025-05-31
548,42,74,2,2025-05-31
549,95,21,5,2025-05-28
550,62,97,4,2025-06-10
551,50,87,1,2025-06-16
552,96,53,2,2025-06-20
553,77,10,2,2025-06-16
554,93,67,1,2025-06-15
555,68,88,5,2025-06-11
556,87,31,5,2025-06-23
557,3,9,3,2025-06-18
558,4,56,5,2025-06-07
559,78,8,5,2025-06-19
560,40,83,1,2025-06-06
561,57,98,3,2025-05-27
562,46,15,4,2025-05-29
563,33,37,5,2025-05-28
564,68,60,3,2025-06-06
565,48,31,5,2025-05-29
566,11,11,5,2025-06-02
567,30,77,5,2025-05-28
568,1,19,2,2025-06-05
569,63,1,4,2025-05-25
570,76,90,1,2025-05-27
571,54,39,3,2025-06-06
572,19,34,4,2025-06-16
573,42,39,1,2025-06-02
574,93,46,4,2025-06-10
575,23,32,3,2025-06-16
576,90,39,5,2025-05-29
577,71,9,5,2025-05-27
578,88,69,2,2025-06-21
579,43,99,4,2025-06-10
580,33,37,5,2025-06-06
581,82,82,3,2025-06-02
582,32,41,3,2025-06-18
583,98,97,5,2025-05-28
584,34,14,1,2025-06-13
585,9,50,5,2025-05-28
586,35,72,5,2025-05-27
587,41,100,1,2025-05-25
588,32,85,4,2025-06-15
589,38,66,4,2025-06-01
590,13,13,3,2025-05-29
591,19,63,1,2025-06-08
592,20,23,5,2025-06-21
593,41,17,2,2025-06-09
594,75,47,3,2025-06-06
595,34,39,5,2025-06-13
596,88,98,4,2025-06-11
597,47,19,3,2025-06-21
598,15,19,4,2025-06-01
599,12,32,4,2025-06-23
600,84,82,2,2025-06-18
601,59,67,3,2025-06-08
602,39,17,1,2025-06-23
603,89,14,5,2025-05-25
604,94,73,3,2025-06-06
605,13,29,1,2025-06-02
606,59,9,5,2025-06-06
607,85,100,1,2025-05-26
608,56,24,5,2025-06-07
609,62,75,2,2025-06-02
610,76,76,3,2025-06-06
611,77,48,3,2025-06-12
612,39,50,1,2025-06-15
613,14,2,2,2025-05-29
614,60,78,2,2025-06-16
615,29,96,3,2025-06-03
616,41,71,4,2025-05-25
617,49,92,5,2025-06-02
618,57,61,1,2025-06-11
619,84,48,2,2025-06-06
620,68,36,1,2025-06-18
621,1,19,5,2025-06-03
622,9,78,4,2025-06-02
623,11,85,4,2025-06-05
624,44,88,5,2025-06-14
625,60,65,2,2025-06-08
626,88,94,1,2025-05-31
627,64,96,5,2025-05-31
628,18,18,4,2025-06-10
629,4,82,5,2025-06-04
630,47,46,4,2025-06-04
631,80,97,2,2025-06-13
632,79,12,3,2025-06-23
633,77,52,5,2025-06-04
634,41,99,2,2025-06-15
635,37,71,1,2025-06-12
636,93,85,4,2025-05-28
637,40,25,5,2025-05-31
638,70,3,1,2025-05-26
639,94,2,4,2025-05-28
640,33,1,4,2025-06-22
641,42,41,3,2025-06-09
642,11,11,4,2025-06-08
643,12,59,3,2025-06-07
644,82,63,5,2025-06-16
645,59,76,4,2025-06-21
646,63,84,1,2025-06-17
647,92,41,1,2025-06-08
648,26,22,1,2025-05-30
649,57,7,1,2025-06-07
650,43,80,4,2025-06-17
651,76,17,2,2025-06-02
652,63,40,5,2025-06-14
653,16,21,2,2025-06-10
654,36,69,5,2025-06-20
655,53,92,2,2025-05-27
656,28,60,3,2025-06-05
657,32,40,4,2025-06-02
658,28,78,2,2025-06-22
659,90,5,1,2025-06-01
660,66,94,1,2025-06-01
661,10,5,5,2025-05-25
662,4,98,2,2025-06-05
663,93,82,2,2025-06-06
664,71,13,1,2025-06-17
665,13,74,4,2025-06-04
666,13,18,5,2025-05-28
667,47,5,4,2025-06-22
668,5,25,3,2025-06-11
669,83,40,1,2025-06-04
670,27,39,4,2025-06-22
671,83,45,4,2025-06-03
672,39,19,3,2025-05-29
673,66,44,1,2025-06-02
674,46,46,5,2025-06-10
675,87,65,5,2025-06-22
676,59,12,4,2025-06-17
677,98,10,5,2025-06-05
678,84,87,3,2025-06-03
679,77,82,2,2025-06-09
680,43,86,4,2025-05-27
681,1,63,3,2025-06-15
682,18,87,4,2025-06-22
683,22,25,5,2025-06-23
684,31,42,4,2025-06-03
685,66,67,5,2025-06-12
686,3,81,5,2025-06-19
687,71,38,5,2025-06-08
688,26,70,5,2025-06-21
689,84,53,5,2025-06-23
690,90,21,3,2025-05-31
691,79,49,1,2025-06-10
692,37,52,3,2025-06-21
693,68,41,3,2025-06-20
694,14,72,1,2025-05-30
695,51,79,5,2025-06-23
696,79,91,3,2025-05-27
697,84,93,4,2025-06-10
698,28,5,3,2025-06-14
699,70,48,1,2025-06-20
700,80,39,3,2025-06-11
701,99,89,1,2025-06-11
702,20,59,5,2025-06-10
703,81,83,1,2025-06-10
704,60,100,1,2025-05-28
705,62,5,4,2025-05-26
706,99,87,5,2025-06-04
707,30,79,1,2025-06-13
708,60,26,2,2025-05-29
709,51,97,1,2025-06-10
710,62,92,3,2025-06-01
711,52,37,5,2025-05-28
712,17,89,4,2025-06-08
713,6,89,5,2025-06-17
714,55,54,1,2025-06-19
715,32,65,1,2025-05-28
716,23,86,3,2025-06-07
717,29,8,4,2025-06-20
718,95,71,1,2025-06-11
719,57,25,4,2025-06-03
720,3,64,3,2025-06-19
721,82,13,2,2025-06-18
722,48,82,3,2025-06-11
723,87,12,5,2025-06-10
724,44,96,2,2025-06-08
725,100,4,3,2025-05-29
726,92,34,2,2025-06-02
727,55,6,4,2025-05-25
728,80,52,2,2025-06-15
729,32,55,1,2025-06-16
730,1,2,3,2025-06-10
731,23,26,2,2025-06-09
732,33,49,5,2025-06-22
733,73,81,2,2025-06-13
734,57,14,4,2025-06-11
735,56,99,3,2025-05-26
736,62,8,2,2025-06-06
737,70,41,5,2025-06-02
738,99,41,1,2025-06-05
739,66,32,4,2025-06-04
740,40,69,5,2025-06-03
741,83,33,2,2025-06-15
742,22,57,1,2025-05-26
743,35,51,5,2025-05-28
744,5,56,3,2025-06-16
745,25,68,1,2025-06-03
746,96,36,4,2025-06-09
747,67,46,5,2025-05-30
748,63,23,5,2025-06-15
749,78,80,1,2025-06-13
750,54,39,1,2025-06-10
751,43,33,5,2025-06-01
752,91,17,1,2025-06-22
753,53,98,1,2025-06-20
754,69,80,2,2025-06-21
755,87,23,2,2025-06-04
756,9,97,4,2025-06-20
757,65,63,5,2025-06-15
758,88,100,5,2025-06-01
759,49,69,1,2025-05-25
760,82,86,3,2025-05-25
761,18,90,1,2025-06-02
762,19,81,4,2025-06-03
763,54,71,2,2025-06-22
764,31,22,4,2025-06-09
765,3,53,2,2025-05-30
766,21,9,4,2025-06-06
767,1,95,3,2025-06-13
768,28,39,5,2025-06-19
769,13,58,3,2025-06-11
770,99,50,4,2025-06-09
771,43,56,5,2025-06-03
772,6,39,5,2025-06-18
773,92,98,1,2025-06-11
774,33,34,3,2025-06-03
775,32,34,5,2025-06-10
776,72,76,4,2025-05-30
777,78,59,4,2025-06-23
778,56,48,4,2025-06-10
779,16,66,1,2025-06-19
780,89,59,4,2025-05-28
781,95,6,1,2025-06-12
782,25,65,3,2025-06-05
783,68,42,4,2025-05-29
784,94,79,2,2025-05-26
785,70,60,1,2025-05-30
786,32,41,4,2025-06-12
787,50,56,4,2025-06-03
788,56,20,3,2025-06-19
789,42,81,2,2025-06-02
790,93,42,1,2025-06-01
791,72,96,4,2025-06-01
792,28,17,3,2025-05-27
793,74,2,4,2025-06-15
794,74,32,2,2025-05-31
795,64,3,2,2025-06-16
796,8,67,1,2025-06-05
797,91,75,2,2025-06-23
798,2,90,1,2025-06-08
799,65,56,1,2025-05-26
800,72,52,4,2025-05-30
801,39,2,1,2025-06-18
802,25,89,1,2025-06-20
803,91,27,5,2025-05-25
804,51,40,2,2025-06-13
805,12,17,3,2025-05-27
806,65,72,4,2025-06-04
807,67,88,2,2025-06-18
808,50,52,2,2025-05-30
809,85,58,3,2025-06-05
810,98,34,1,2025-06-15
811,72,52,3,2025-06-13
812,10,24,5,2025-06-04
813,53,80,5,2025-06-02
814,99,90,2,2025-06-22
815,88,92,4,2025-05-27
816,39,62,5,2025-06-10
817,28,36,5,2025-05-27
818,13,31,1,2025-06-05
819,60,75,2,2025-06-23
820,56,58,1,2025-05-29
821,58,27,1,2025-06-10
822,64,73,4,2025-05-27
823,44,60,1,2025-06-06
824,90,33,4,2025-05-30
825,36,72,3,2025-06-07
826,36,92,5,2025-06-06
827,12,91,4,2025-06-07
828,84,50,2,2025-06-15
829,40,87,4,2025-06-18
830,26,91,3,2025-06-03
831,96,71,2,2025-06-07
832,83,82,3,2025-05-25
833,14,79,1,2025-06-03
834,57,81,4,2025-06-17
835,43,80,3,2025-06-05
836,65,7,1,2025-06-01
837,44,66,4,2025-06-19
838,36,74,1,2025-06-15
839,23,77,2,2025-06-23
840,30,88,3,2025-06-15
841,62,8,4,2025-06-23
842,55,41,3,2025-06-05
843,79,14,5,2025-06-16
844,82,41,4,2025-06-20
845,40,68,4,2025-06-03
846,98,4,1,2025-06-13
847,77,93,2,2025-06-13
848,42,93,1,2025-06-22
849,27,31,5,2025-06-17
850,85,8,3,2025-05-27
851,14,69,2,2025-05-30
852,43,98,2,2025-06-20
853,34,7,1,2025-05-27
854,51,56,5,2025-06-20
855,61,89,5,2025-06-04
856,75,64,1,2025-06-16
857,8,79,3,2025-06-12
858,53,53,2,2025-06-03
859,37,73,3,2025-06-01
860,67,70,2,2025-06-03
861,52,37,5,2025-06-07
862,90,69,2,2025-06-10
863,65,94,3,2025-06-10
864,6,46,3,2025-06-22
865,45,46,1,2025-06-13
866,38,76,4,2025-05-29
867,36,94,1,2025-05-28
868,37,6,1,2025-06-20
869,82,36,4,2025-06-22
870,74,14,1,2025-06-06
871,93,69,4,2025-05-29
872,89,41,2,2025-05-25
873,57,29,2,2025-06-07
874,74,57,5,2025-06-08
875,39,73,4,2025-06-16
876,49,76,2,2025-06-18
877,73,4,3,2025-06-08
878,16,69,3,2025-06-19
879,9,38,3,2025-06-14
880,33,29,4,2025-05-27
881,89,37,3,2025-06-12
882,19,77,1,2025-06-03
883,58,98,5,2025-06-09
884,1,50,5,2025-06-17
885,31,43,1,2025-06-21
886,14,11,5,2025-06-03
887,42,70,4,2025-06-22
888,20,13,5,2025-05-27
889,72,54,1,2025-06-21
890,9,5,5,2025-06-01
891,44,76,2,2025-06-21
892,83,49,1,2025-05-28
893,21,54,5,2025-06-19
894,26,90,2,2025-06-08
895,94,95,5,2025-06-02
896,78,72,1,2025-06-21
897,96,72,2,2025-06-01
898,29,55,4,2025-06-16
899,9,53,2,2025-06-11
900,100,90,1,2025-06-23
901,18,60,3,2025-06-07
902,30,56,1,2025-06-20
903,94,43,4,2025-05-26
904,1,3,3,2025-06-15
905,89,6,2,2025-06-23
906,41,23,4,2025-06-19
907,27,64,3,2025-06-19
908,43,59,4,2025-05-27
909,28,62,2,2025-05-31
910,61,56,2,2025-06-11
911,22,13,1,2025-05-31
912,89,89,2,2025-06-04
913,75,17,3,2025-06-04
914,68,13,5,2025-06-01
915,15,20,5,2025-06-09
916,70,78,2,2025-06-13
917,89,93,5,2025-05-29
918,4,49,1,2025-05-29
919,90,59,2,2025-05-27
920,60,79,2,2025-06-05
921,47,87,3,2025-06-12
922,76,100,1,2025-06-10
923,96,94,1,2025-05-30
924,88,25,2,2025-06-18
925,90,69,5,2025-06-19
926,90,30,3,2025-06-17
927,15,47,4,2025-06-12
928,33,33,1,2025-06-17
929,16,12,5,2025-06-11
930,10,61,4,2025-05-27
