id,order_id,amount,method
97,46,389.44,bank_transfer
98,13,475.13,credit_card
99,71,21.06,bank_transfer
100,66,462.23,credit_card
101,13,530.29,paypal
102,3,629.12,paypal
103,19,41.03,credit_card
104,41,160.0,paypal
105,16,825.33,bank_transfer
106,46,681.49,paypal
107,26,885.37,paypal
108,18,633.69,bank_transfer
109,75,862.13,paypal
110,44,390.93,bank_transfer
111,8,433.94,paypal
112,77,127.49,bank_transfer
113,74,534.44,credit_card
114,5,561.94,credit_card
115,75,462.03,paypal
116,16,858.09,paypal
117,67,279.91,credit_card
118,84,194.14,credit_card
119,33,395.29,paypal
120,99,550.86,bank_transfer
121,87,513.52,paypal
122,47,325.21,bank_transfer
123,73,537.0,bank_transfer
124,100,510.6,paypal
125,95,745.87,credit_card
126,27,665.22,paypal
127,8,762.71,paypal
128,32,968.48,bank_transfer
129,71,973.25,paypal
130,33,696.91,credit_card
131,56,287.99,bank_transfer
132,100,957.68,credit_card
133,3,324.64,bank_transfer
134,50,450.55,bank_transfer
135,3,469.02,bank_transfer
136,26,359.14,paypal
137,3,930.47,bank_transfer
138,2,390.8,paypal
139,14,576.68,credit_card
140,88,525.47,bank_transfer
141,13,149.52,bank_transfer
142,34,326.25,paypal
143,56,123.03,paypal
144,54,903.44,bank_transfer
145,39,161.0,bank_transfer
146,24,308.83,credit_card
147,36,793.75,paypal
148,46,157.7,paypal
149,16,959.68,bank_transfer
150,38,58.81,paypal
151,86,286.31,bank_transfer
152,26,678.3,paypal
153,14,270.54,paypal
154,15,578.35,credit_card
155,1,73.12,bank_transfer
156,14,649.68,credit_card
157,1,510.61,paypal
158,55,975.79,credit_card
159,64,585.79,credit_card
160,27,735.97,bank_transfer
161,80,591.35,paypal
162,81,251.56,credit_card
163,36,152.74,bank_transfer
164,30,651.87,credit_card
165,81,148.63,bank_transfer
166,54,539.53,bank_transfer
167,86,709.32,bank_transfer
168,26,318.0,credit_card
169,5,677.42,credit_card
170,71,255.13,bank_transfer
171,10,688.49,bank_transfer
172,33,847.27,paypal
173,1,509.22,paypal
174,46,446.64,credit_card
175,34,40.34,credit_card
176,72,402.44,bank_transfer
177,1,328.37,bank_transfer
178,58,366.85,paypal
179,69,716.27,paypal
180,42,605.61,paypal
181,70,478.92,bank_transfer
182,14,357.85,bank_transfer
183,40,291.2,credit_card
184,56,685.8,credit_card
185,78,26.26,paypal
186,25,809.69,paypal
187,85,199.01,bank_transfer
188,9,224.36,bank_transfer
189,22,753.01,bank_transfer
190,6,995.65,paypal
191,15,584.84,credit_card
192,57,284.05,credit_card
193,47,550.44,bank_transfer
194,10,219.5,bank_transfer
195,24,957.18,paypal
196,63,652.39,bank_transfer
197,92,287.55,paypal
198,51,264.7,credit_card
199,66,923.11,bank_transfer
200,47,282.1,paypal
201,7,600.17,credit_card
202,28,750.22,paypal
203,98,492.81,paypal
204,46,330.66,paypal
205,62,182.43,credit_card
206,87,120.2,paypal
207,22,607.8,paypal
208,19,885.41,credit_card
209,22,290.29,credit_card
210,23,340.37,paypal
211,82,98.22,paypal
212,12,476.23,credit_card
213,16,748.94,credit_card
214,87,91.38,bank_transfer
215,92,222.5,credit_card
216,76,306.84,paypal
217,66,597.39,credit_card
218,43,686.47,paypal
219,38,379.74,paypal
220,17,237.72,paypal
221,94,832.52,bank_transfer
222,40,677.27,bank_transfer
223,33,297.66,paypal
224,57,365.82,bank_transfer
225,29,594.45,credit_card
226,12,336.04,paypal
227,99,795.03,bank_transfer
228,77,236.41,paypal
229,44,568.98,credit_card
230,3,464.44,credit_card
231,88,191.49,credit_card
232,83,943.62,credit_card
233,75,662.37,paypal
234,15,704.61,bank_transfer
235,57,469.36,paypal
236,58,72.49,paypal
237,30,532.91,bank_transfer
238,93,376.08,paypal
239,64,296.19,credit_card
240,23,587.22,credit_card
241,37,626.99,bank_transfer
242,7,289.64,credit_card
243,80,861.62,paypal
244,36,629.8,bank_transfer
245,4,830.74,bank_transfer
246,31,337.77,paypal
247,41,100.1,credit_card
248,71,203.08,credit_card
249,15,419.68,paypal
250,9,553.85,paypal
251,40,404.16,credit_card
252,36,444.07,bank_transfer
253,29,147.35,bank_transfer
254,1,439.65,credit_card
255,58,910.26,bank_transfer
256,17,908.27,bank_transfer
257,74,256.74,bank_transfer
258,59,132.83,paypal
259,49,819.03,bank_transfer
260,12,258.87,bank_transfer
261,59,85.14,paypal
262,32,765.04,bank_transfer
263,57,851.36,bank_transfer
264,53,228.48,bank_transfer
265,3,401.3,credit_card
266,32,667.92,paypal
267,42,760.8,paypal
268,11,846.64,credit_card
269,7,618.13,bank_transfer
270,11,925.76,paypal
271,93,503.18,bank_transfer
272,8,246.33,paypal
273,36,78.53,credit_card
274,27,168.0,paypal
275,62,548.25,bank_transfer
276,78,166.5,credit_card
277,61,362.8,credit_card
278,92,634.75,bank_transfer
279,82,222.88,credit_card
280,26,658.53,bank_transfer
281,53,46.33,bank_transfer
282,38,727.79,paypal
283,1,686.91,paypal
284,6,744.29,bank_transfer
285,80,673.25,paypal
286,62,909.68,paypal
287,86,548.82,paypal
288,3,739.17,bank_transfer
289,6,303.08,credit_card
290,78,425.93,paypal
291,9,890.2,bank_transfer
292,49,896.84,bank_transfer
293,25,648.49,credit_card
294,58,519.51,paypal
295,78,559.66,credit_card
296,12,94.38,bank_transfer
297,48,135.82,credit_card
298,21,698.77,paypal
299,44,834.77,paypal
300,77,820.12,credit_card
301,2,487.11,bank_transfer
302,66,477.07,paypal
303,87,840.64,paypal
304,93,933.44,bank_transfer
305,26,821.09,bank_transfer
306,63,452.4,credit_card
307,86,87.22,paypal
308,2,526.83,paypal
309,25,104.72,credit_card
310,55,373.96,credit_card
311,71,321.43,bank_transfer
312,90,288.17,credit_card
313,1,83.19,credit_card
314,94,441.47,paypal
315,23,376.58,credit_card
316,63,251.57,bank_transfer
317,67,939.89,credit_card
318,62,688.24,paypal
319,5,419.72,bank_transfer
320,26,132.19,bank_transfer
321,16,26.96,paypal
322,12,40.56,paypal
323,29,305.65,credit_card
324,47,885.88,paypal
325,97,311.18,paypal
326,93,211.24,credit_card
327,51,285.97,bank_transfer
328,59,675.43,bank_transfer
329,96,813.9,paypal
330,94,621.61,credit_card
331,88,80.38,credit_card
332,3,904.89,paypal
333,50,169.63,credit_card
334,44,341.91,paypal
335,75,643.35,paypal
336,98,722.44,paypal
337,74,276.47,paypal
338,53,494.03,credit_card
339,38,792.43,credit_card
340,60,451.94,bank_transfer
341,53,901.08,paypal
342,29,870.03,paypal
343,31,158.26,paypal
344,33,399.3,bank_transfer
345,83,893.41,paypal
346,69,194.41,bank_transfer
347,17,848.69,bank_transfer
348,7,567.21,credit_card
349,59,36.26,credit_card
350,28,395.34,paypal
351,10,287.33,bank_transfer
352,37,522.86,paypal
353,12,461.25,paypal
354,98,384.45,bank_transfer
355,63,41.36,bank_transfer
356,20,345.03,paypal
357,17,268.67,bank_transfer
358,43,732.98,credit_card
359,34,574.1,credit_card
360,81,780.23,credit_card
361,81,144.89,credit_card
362,90,952.08,bank_transfer
363,89,275.45,credit_card
364,52,220.34,credit_card
365,30,753.03,bank_transfer
366,12,322.83,bank_transfer
367,85,353.77,credit_card
368,13,501.55,paypal
369,20,651.89,paypal
370,79,682.19,bank_transfer
371,46,36.67,paypal
372,95,119.32,bank_transfer
373,45,61.06,paypal
374,60,81.39,paypal
375,17,290.09,bank_transfer
376,61,845.52,credit_card
377,22,723.08,bank_transfer
378,86,148.61,paypal
379,31,546.88,bank_transfer
380,72,256.31,bank_transfer
381,51,279.52,paypal
382,22,203.26,paypal
383,65,680.48,credit_card
384,73,173.42,bank_transfer
385,6,85.72,bank_transfer
386,100,690.13,paypal
387,99,270.73,credit_card
388,57,879.96,paypal
389,96,955.49,bank_transfer
390,73,624.57,credit_card
391,41,819.36,bank_transfer
392,13,564.43,credit_card
393,75,993.9,bank_transfer
394,24,186.03,credit_card
395,31,831.49,bank_transfer
396,47,71.53,credit_card
397,24,965.58,credit_card
398,62,762.03,paypal
399,83,926.94,bank_transfer
400,70,170.84,paypal
401,59,911.02,credit_card
402,8,948.01,bank_transfer
403,70,379.13,bank_transfer
404,62,143.51,paypal
405,67,181.42,paypal
406,57,335.76,bank_transfer
407,41,508.21,bank_transfer
408,22,927.43,credit_card
409,91,596.08,bank_transfer
410,56,200.3,bank_transfer
411,70,898.26,credit_card
412,25,689.55,bank_transfer
413,86,136.27,credit_card
414,55,736.08,bank_transfer
415,53,368.77,paypal
416,14,725.38,bank_transfer
417,68,809.6,bank_transfer
418,96,821.52,paypal
419,87,97.58,paypal
420,88,73.16,credit_card
421,24,662.69,credit_card
422,99,927.7,bank_transfer
423,59,145.88,bank_transfer
424,18,60.71,bank_transfer
425,40,306.67,paypal
426,90,38.71,credit_card
427,5,128.88,credit_card
428,10,529.45,bank_transfer
429,24,731.24,bank_transfer
430,11,619.8,paypal
431,67,779.48,bank_transfer
432,81,906.89,bank_transfer
433,95,762.64,bank_transfer
434,64,394.25,paypal
435,69,743.45,paypal
436,92,364.77,credit_card
437,8,223.48,bank_transfer
438,16,417.25,paypal
439,62,258.78,bank_transfer
440,47,310.41,paypal
441,4,825.23,bank_transfer
442,3,220.67,bank_transfer
443,78,808.87,paypal
444,54,26.26,bank_transfer
445,82,24.48,credit_card
446,18,523.74,paypal
447,50,442.91,bank_transfer
448,84,712.52,bank_transfer
449,56,696.0,paypal
450,71,414.87,bank_transfer
451,1,580.17,paypal
452,59,66.63,credit_card
453,23,31.03,bank_transfer
454,33,642.03,paypal
455,14,844.02,paypal
456,31,734.98,credit_card
457,14,627.72,credit_card
458,47,191.43,paypal
459,72,778.8,credit_card
460,93,636.24,credit_card
461,41,553.12,bank_transfer
462,49,658.11,paypal
463,55,779.8,paypal
464,7,126.11,bank_transfer
465,12,48.52,paypal
466,37,948.95,bank_transfer
467,92,150.23,bank_transfer
468,86,665.65,bank_transfer
469,25,625.38,paypal
470,1,984.01,credit_card
471,3,249.35,bank_transfer
472,92,360.19,credit_card
473,31,726.02,bank_transfer
474,32,839.89,paypal
475,47,71.51,paypal
476,68,747.4,bank_transfer
477,32,268.12,paypal
478,93,937.88,credit_card
479,32,68.31,credit_card
480,38,494.19,paypal
481,35,359.25,paypal
482,16,933.48,paypal
483,14,846.96,credit_card
484,99,401.07,credit_card
485,2,479.78,paypal
486,23,181.46,paypal
487,89,891.94,credit_card
488,80,306.14,paypal
489,55,904.17,credit_card
490,43,388.63,bank_transfer
491,99,558.52,paypal
492,64,106.05,credit_card
493,18,345.39,paypal
494,1,845.3,bank_transfer
495,13,285.54,credit_card
496,75,240.26,paypal
497,68,799.21,paypal
498,27,539.85,credit_card
499,12,712.51,bank_transfer
500,81,466.43,paypal
501,23,59.69,paypal
502,70,337.4,paypal
503,21,115.78,paypal
504,79,936.18,credit_card
505,5,884.4,credit_card
506,87,176.22,paypal
507,73,227.4,paypal
508,26,747.93,bank_transfer
509,65,538.41,credit_card
510,86,820.41,paypal
511,90,370.08,paypal
512,73,748.73,bank_transfer
513,33,23.13,bank_transfer
514,39,261.28,credit_card
515,87,497.02,bank_transfer
516,1,282.0,credit_card
517,62,755.64,bank_transfer
518,46,343.66,paypal
519,94,304.13,credit_card
520,14,224.94,bank_transfer
521,50,346.3,bank_transfer
522,81,816.61,credit_card
523,74,253.17,credit_card
524,48,416.38,bank_transfer
525,53,765.65,bank_transfer
526,49,961.54,bank_transfer
527,16,893.88,credit_card
528,43,107.6,paypal
529,89,645.83,paypal
530,33,781.8,paypal
531,91,538.42,credit_card
532,75,843.14,credit_card
533,95,257.88,paypal
534,48,234.43,paypal
535,73,103.22,credit_card
536,95,854.25,paypal
537,52,249.31,bank_transfer
538,72,263.11,paypal
539,96,173.95,bank_transfer
540,84,345.16,paypal
541,35,223.07,paypal
542,100,957.87,paypal
543,64,470.15,paypal
544,95,581.06,credit_card
545,15,254.6,credit_card
546,31,758.79,credit_card
547,58,146.0,paypal
548,47,973.63,bank_transfer
549,33,679.54,paypal
550,46,696.83,paypal
551,25,665.52,bank_transfer
552,38,523.17,paypal
553,92,65.61,credit_card
554,56,553.9,credit_card
555,59,922.3,credit_card
556,25,840.26,bank_transfer
557,49,420.16,credit_card
558,49,678.15,bank_transfer
559,15,685.76,bank_transfer
560,34,655.0,credit_card
561,86,887.86,credit_card
562,24,336.61,bank_transfer
563,82,195.05,credit_card
564,8,255.28,credit_card
565,94,335.99,bank_transfer
566,89,354.35,bank_transfer
567,36,145.18,bank_transfer
568,21,717.11,paypal
569,38,840.15,credit_card
570,69,203.46,bank_transfer
571,70,288.84,paypal
572,14,61.08,paypal
573,5,94.39,bank_transfer
574,54,159.86,credit_card
575,35,405.92,bank_transfer
576,47,621.51,bank_transfer
577,64,689.71,paypal
578,32,540.48,paypal
579,64,79.22,paypal
580,33,842.37,paypal
581,83,478.61,bank_transfer
582,27,458.68,credit_card
583,29,21.14,credit_card
584,31,587.87,bank_transfer
585,22,860.27,bank_transfer
586,45,614.1,bank_transfer
587,63,91.81,bank_transfer
588,67,337.87,bank_transfer
589,41,834.19,bank_transfer
590,72,694.56,paypal
591,15,614.47,bank_transfer
592,84,774.0,bank_transfer
593,2,128.46,credit_card
594,84,148.11,paypal
595,84,929.25,bank_transfer
596,76,442.36,paypal
597,80,556.89,bank_transfer
598,57,920.3,credit_card
599,46,310.8,credit_card
600,49,193.67,paypal
601,1,247.22,bank_transfer
602,99,618.8,paypal
603,22,584.84,credit_card
604,5,193.17,credit_card
605,96,143.15,bank_transfer
606,53,231.34,bank_transfer
607,97,34.04,bank_transfer
608,11,59.73,paypal
609,31,436.25,paypal
610,70,293.92,paypal
611,49,828.48,bank_transfer
612,74,970.59,credit_card
613,18,689.05,bank_transfer
614,29,330.13,bank_transfer
615,57,147.46,paypal
616,81,511.4,bank_transfer
617,76,189.1,paypal
618,39,72.76,paypal
619,41,719.27,bank_transfer
620,1,983.85,credit_card
621,50,656.03,credit_card
622,30,40.66,paypal
623,26,938.49,bank_transfer
624,49,88.44,paypal
625,71,760.08,bank_transfer
626,95,118.28,paypal
627,38,758.94,paypal
628,35,385.03,paypal
629,33,665.96,bank_transfer
630,49,523.65,paypal
631,99,242.62,credit_card
632,32,502.15,bank_transfer
633,92,951.18,bank_transfer
634,71,258.26,bank_transfer
635,31,321.25,paypal
636,34,382.86,bank_transfer
637,92,77.68,bank_transfer
638,23,938.2,bank_transfer
639,58,170.22,paypal
640,54,529.8,paypal
641,66,196.47,paypal
642,38,401.72,bank_transfer
643,21,397.04,credit_card
644,13,257.3,credit_card
645,72,501.94,credit_card
646,43,314.58,bank_transfer
647,41,353.47,paypal
648,59,113.0,paypal
649,74,498.72,bank_transfer
650,1,930.21,paypal
651,70,376.53,bank_transfer
652,57,326.09,credit_card
653,69,981.12,credit_card
654,62,211.32,paypal
655,67,590.82,bank_transfer
656,59,143.77,paypal
657,83,561.77,credit_card
658,74,386.09,credit_card
659,14,496.91,paypal
660,2,424.75,paypal
661,60,209.98,bank_transfer
662,70,959.33,credit_card
663,53,382.98,credit_card
664,99,506.8,bank_transfer
665,22,206.42,paypal
666,62,120.27,paypal
667,64,476.45,bank_transfer
668,86,135.64,paypal
669,59,733.9,paypal
670,12,493.84,bank_transfer
671,14,748.82,bank_transfer
672,33,872.3,bank_transfer
673,96,813.66,paypal
674,94,848.54,credit_card
675,76,904.03,paypal
676,91,365.19,bank_transfer
677,12,961.01,credit_card
678,52,698.77,bank_transfer
679,19,798.78,bank_transfer
680,6,121.26,paypal
681,92,708.75,credit_card
682,86,23.95,bank_transfer
683,16,164.33,paypal
684,29,391.29,bank_transfer
685,25,990.62,credit_card
686,94,150.87,bank_transfer
687,73,186.61,bank_transfer
688,58,911.91,credit_card
689,13,882.77,credit_card
690,31,564.0,credit_card
691,43,436.18,bank_transfer
692,57,691.91,credit_card
693,17,324.94,bank_transfer
694,20,138.35,bank_transfer
695,68,871.94,bank_transfer
696,62,316.81,bank_transfer
697,52,785.07,credit_card
698,68,293.17,credit_card
699,21,515.67,bank_transfer
700,36,504.87,paypal
701,58,352.71,bank_transfer
702,9,943.05,bank_transfer
703,78,35.9,bank_transfer
704,87,223.72,paypal
705,15,115.06,credit_card
706,77,170.51,paypal
707,4,73.62,credit_card
708,45,670.94,bank_transfer
709,94,56.65,paypal
710,1,284.64,credit_card
711,54,513.46,paypal
712,98,410.35,paypal
713,23,736.46,paypal
714,96,607.81,bank_transfer
715,53,909.32,bank_transfer
716,43,649.39,credit_card
717,36,180.5,bank_transfer
718,99,887.01,credit_card
719,10,989.98,bank_transfer
720,35,716.24,credit_card
721,87,47.69,bank_transfer
722,60,311.72,paypal
723,94,187.04,credit_card
724,12,765.5,paypal
725,25,442.1,paypal
726,9,614.08,credit_card
727,49,949.53,credit_card
728,91,909.2,bank_transfer
729,38,758.86,credit_card
730,35,228.49,credit_card
731,90,621.79,credit_card
732,82,143.33,credit_card
733,100,339.32,paypal
734,47,506.45,credit_card
735,14,750.62,bank_transfer
736,48,256.74,bank_transfer
737,70,486.19,bank_transfer
738,100,276.72,bank_transfer
739,90,624.56,credit_card
740,33,946.72,paypal
741,100,638.94,bank_transfer
742,9,525.05,credit_card
743,84,443.19,bank_transfer
744,54,38.63,bank_transfer
745,47,741.55,credit_card
746,2,959.46,bank_transfer
747,37,907.34,paypal
748,33,592.61,bank_transfer
749,39,552.81,credit_card
750,56,151.65,paypal
751,16,479.87,paypal
752,17,641.39,credit_card
753,31,474.72,bank_transfer
754,90,285.07,paypal
755,39,153.45,credit_card
756,13,402.28,bank_transfer
757,86,361.18,paypal
758,96,142.34,bank_transfer
759,3,175.79,paypal
760,23,689.33,paypal
761,75,304.23,credit_card
762,51,42.0,bank_transfer
763,39,280.03,credit_card
764,69,650.48,credit_card
765,80,883.19,bank_transfer
766,70,552.04,bank_transfer
767,70,728.18,paypal
768,18,394.34,paypal
769,99,535.32,credit_card
770,27,426.26,bank_transfer
771,22,159.87,bank_transfer
772,87,942.09,paypal
773,66,187.0,credit_card
774,29,863.96,credit_card
775,21,712.22,bank_transfer
776,97,95.6,bank_transfer
777,50,301.0,bank_transfer
778,7,969.84,paypal
779,55,354.84,bank_transfer
780,51,891.32,bank_transfer
781,20,166.06,paypal
782,24,829.43,credit_card
783,69,876.46,paypal
784,19,127.72,credit_card
785,52,621.41,credit_card
786,40,183.29,paypal
787,10,995.77,bank_transfer
788,95,486.88,bank_transfer
789,6,466.98,credit_card
790,14,962.59,bank_transfer
791,57,716.07,bank_transfer
792,73,978.51,paypal
793,17,45.91,bank_transfer
794,10,379.94,bank_transfer
795,10,540.36,bank_transfer
796,22,438.02,credit_card
797,40,266.77,credit_card
798,31,537.63,bank_transfer
799,77,391.81,bank_transfer
800,94,384.75,paypal
801,74,728.01,credit_card
802,81,684.7,credit_card
803,100,407.34,paypal
804,51,267.05,bank_transfer
805,44,607.94,bank_transfer
806,70,146.64,bank_transfer
807,40,906.95,bank_transfer
808,65,303.28,credit_card
809,19,132.33,paypal
810,82,380.28,paypal
811,42,86.65,bank_transfer
812,46,179.79,paypal
813,59,671.91,paypal
814,95,966.13,bank_transfer
815,24,807.63,paypal
816,1,858.62,paypal
817,32,798.31,paypal
818,77,442.89,credit_card
819,89,556.99,credit_card
820,70,23.42,paypal
821,41,116.5,bank_transfer
822,94,395.86,paypal
823,42,341.3,credit_card
824,42,648.37,bank_transfer
825,94,240.95,paypal
826,34,856.04,paypal
827,54,645.94,paypal
828,15,185.06,bank_transfer
829,30,377.79,bank_transfer
830,40,514.07,bank_transfer
831,89,218.4,bank_transfer
832,12,245.46,bank_transfer
833,92,69.37,credit_card
834,47,732.62,paypal
835,90,804.52,paypal
836,93,572.55,paypal
837,9,639.61,credit_card
838,99,659.37,credit_card
839,92,182.1,credit_card
840,63,850.09,bank_transfer
841,77,793.59,paypal
842,55,394.32,credit_card
843,64,391.42,paypal
844,35,939.4,paypal
845,4,483.39,bank_transfer
846,68,115.93,credit_card
847,87,337.56,bank_transfer
848,20,921.67,credit_card
849,100,277.14,credit_card
850,94,138.31,credit_card
851,23,938.06,paypal
852,79,722.19,paypal
853,73,222.99,bank_transfer
854,28,706.6,credit_card
855,41,689.23,paypal
856,14,654.17,paypal
857,70,364.68,credit_card
858,80,251.5,credit_card
859,88,58.94,paypal
860,67,362.44,paypal
861,86,326.58,bank_transfer
862,15,189.36,credit_card
863,52,147.11,paypal
864,26,241.14,paypal
865,15,992.03,paypal
866,35,357.74,bank_transfer
867,98,474.09,credit_card
868,16,219.11,bank_transfer
869,52,389.93,credit_card
870,95,300.71,credit_card
871,52,924.43,bank_transfer
872,24,766.91,paypal
873,83,208.48,credit_card
874,36,727.97,credit_card
875,20,139.02,credit_card
876,93,435.44,paypal
877,59,285.63,bank_transfer
878,53,757.7,bank_transfer
879,36,672.08,paypal
880,26,674.35,bank_transfer
881,41,502.24,credit_card
882,92,933.38,credit_card
883,18,486.9,credit_card
884,71,650.77,bank_transfer
885,7,600.23,bank_transfer
886,68,389.21,bank_transfer
887,2,289.5,bank_transfer
888,5,761.57,paypal
889,33,478.5,bank_transfer
890,49,829.29,credit_card
891,59,939.82,credit_card
892,43,764.26,paypal
893,76,90.03,bank_transfer
894,82,347.93,paypal
895,63,602.17,paypal
896,36,880.61,paypal
897,29,346.0,bank_transfer
898,53,224.56,credit_card
899,24,779.86,paypal
900,6,496.24,bank_transfer
901,69,510.7,bank_transfer
902,55,981.49,credit_card
903,50,501.73,credit_card
904,57,259.82,bank_transfer
905,69,766.15,bank_transfer
906,1,21.91,credit_card
907,45,601.47,credit_card
908,57,219.62,bank_transfer
909,73,653.4,paypal
910,93,571.06,paypal
911,56,35.83,credit_card
912,78,620.65,paypal
913,2,707.61,bank_transfer
914,27,615.19,bank_transfer
915,63,249.31,bank_transfer
916,9,162.74,paypal
917,4,561.48,paypal
918,20,276.27,bank_transfer
919,75,861.78,bank_transfer
920,72,263.7,paypal
921,56,532.41,paypal
922,86,957.7,credit_card
923,56,525.46,paypal
924,49,385.55,bank_transfer
925,58,714.82,paypal
926,90,705.75,bank_transfer
927,37,795.72,credit_card
928,16,677.44,bank_transfer
929,29,552.0,bank_transfer
930,7,427.78,credit_card
931,70,265.46,credit_card
932,40,535.75,credit_card
933,59,934.92,bank_transfer
934,74,334.38,credit_card
935,64,416.91,bank_transfer
936,14,84.11,paypal
937,63,962.3,bank_transfer
938,63,866.27,credit_card
939,52,397.31,paypal
940,33,702.93,credit_card
941,75,773.51,paypal
942,37,653.24,paypal
943,89,676.26,bank_transfer
944,87,491.43,paypal
945,33,836.84,paypal
946,78,773.41,bank_transfer
947,60,201.31,bank_transfer
948,50,836.0,paypal
949,76,793.6,bank_transfer
950,7,50.2,credit_card
951,85,142.4,paypal
952,86,746.97,paypal
953,84,563.18,credit_card
954,89,827.12,paypal
955,82,402.55,bank_transfer
956,40,559.99,bank_transfer
957,32,337.29,credit_card
958,31,214.66,bank_transfer
959,43,813.43,paypal
960,24,945.03,bank_transfer
961,65,716.55,bank_transfer
962,81,450.35,bank_transfer
963,40,582.76,credit_card
964,45,322.04,paypal
965,6,388.5,paypal
966,71,475.47,credit_card
967,24,353.2,bank_transfer
968,65,530.2,bank_transfer
969,10,741.04,bank_transfer
970,44,145.26,credit_card
971,45,430.34,credit_card
972,92,654.1,bank_transfer
973,57,148.28,credit_card
974,100,335.91,bank_transfer
975,6,563.2,credit_card
976,12,644.45,credit_card
977,62,668.71,credit_card
978,33,398.15,bank_transfer
979,52,934.11,bank_transfer
980,19,489.23,credit_card
981,41,516.96,paypal
982,40,658.39,credit_card
983,26,91.99,bank_transfer
984,42,894.97,bank_transfer
985,63,432.48,bank_transfer
986,49,102.49,paypal
987,88,879.23,bank_transfer
988,12,557.59,credit_card
989,12,382.64,credit_card
990,24,73.03,paypal
991,84,920.31,bank_transfer
992,33,391.11,paypal
993,50,885.26,paypal
994,60,784.9,paypal
995,61,209.16,credit_card
996,41,528.64,paypal
997,60,601.56,paypal
998,74,763.87,paypal
999,63,80.1,bank_transfer
1000,40,98.11,bank_transfer
