id,name,price,category_id
478,President,49.77,9
479,Recent,833.89,3
480,Sport,597.58,1
481,Church,447.05,3
482,Thousand,441.46,7
483,Through,281.46,2
484,Teacher,602.11,4
485,Available,940.36,5
486,Enjoy,571.67,10
487,Pretty,289.02,10
488,From,678.2,1
489,Resource,238.13,7
490,Who,717.12,7
491,Year,52.79,4
492,Argue,926.62,4
493,Shoulder,140.68,6
494,Manage,523.29,3
495,Main,992.61,5
496,Child,786.54,8
497,Stuff,248.95,2
498,Role,952.92,2
499,Happy,667.15,10
500,Artist,975.59,8
501,Arrive,840.23,4
502,Skin,243.89,3
503,Ahead,251.02,8
504,Blood,390.36,6
505,Look,460.9,1
506,Face,938.64,4
507,People,576.39,9
508,Stay,141.08,2
509,Sense,917.26,8
510,Trade,965.04,7
511,Culture,159.41,5
512,Parent,617.2,5
513,Perhaps,994.69,3
514,Energy,148.47,7
515,Edge,52.56,2
516,Whatever,810.47,5
517,Majority,726.11,3
518,History,346.02,10
519,Out,816.51,6
520,Process,218.48,10
521,Wide,783.44,5
522,Range,156.99,3
523,Admit,453.72,6
524,Green,834.55,1
525,Executive,124.3,4
526,Remain,58.38,1
527,Bar,300.7,1
528,Building,797.55,1
529,Movie,587.77,5
530,Offer,491.12,1
531,Study,935.99,9
532,Product,452.96,10
533,Yourself,115.88,10
534,Bar,514.96,9
535,Close,170.06,6
536,Feeling,512.47,7
537,View,533.41,10
538,Over,625.75,2
539,Pass,513.41,3
540,Eye,479.2,7
541,Car,712.63,8
542,Control,544.73,9
543,Remember,428.27,4
544,Address,559.93,6
545,Body,587.77,8
546,Peace,238.52,5
547,Management,92.88,6
548,Whether,116.56,10
549,Natural,595.98,8
550,Long,781.96,5
551,Quickly,367.79,6
552,She,830.88,4
553,Just,955.18,9
554,Defense,565.02,6
555,Push,836.09,8
556,Theory,18.55,10
557,Night,178.19,5
558,Argue,236.74,5
559,Prove,82.57,5
560,System,116.94,2
561,Effect,795.94,6
562,Baby,595.07,4
563,Once,749.31,10
564,Policy,243.2,4
565,Mind,776.79,6
566,Event,560.65,1
567,Response,407.91,2
568,Father,430.94,6
569,Glass,168.79,1
570,Successful,542.55,10
571,Lawyer,906.53,2
572,Thing,817.33,5
573,Where,232.63,1
574,Back,203.19,9
575,Art,928.6,8
576,Fire,247.82,9
577,Development,431.58,4
578,Maybe,190.17,9
579,Concern,575.06,4
580,Once,577.22,8
581,Six,652.95,6
582,Television,747.12,7
583,Something,881.83,9
584,Audience,588.81,4
585,Us,941.07,7
586,Determine,378.09,6
587,Figure,956.93,3
588,Own,597.46,7
589,Late,389.92,10
590,Raise,585.46,1
591,Guy,519.45,7
592,Human,785.62,8
593,Base,329.99,5
594,Here,821.72,10
595,Across,886.68,3
596,Daughter,982.92,8
597,She,486.12,8
598,For,884.59,4
599,Clearly,79.73,2
600,Big,304.98,10
601,Word,660.35,7
602,Worry,555.85,3
603,Child,750.7,3
604,Administration,133.04,3
605,Rule,980.33,1
606,Eight,531.81,2
607,Wife,910.09,6
608,Require,641.39,4
609,Lead,791.95,4
610,Compare,460.71,4
611,Its,753.78,5
612,In,276.41,3
613,Yard,546.13,7
614,Recognize,119.87,4
615,Action,943.1,5
616,Look,103.13,10
617,Look,887.84,2
618,Conference,820.02,3
619,Under,393.5,1
620,Full,81.33,9
621,History,351.03,2
622,Behavior,672.14,5
623,Team,683.25,10
624,Win,85.88,4
625,Leave,709.33,4
626,One,563.47,7
627,Resource,367.22,9
628,As,928.02,1
629,Seek,839.87,6
630,Paper,275.17,9
631,Have,614.83,4
632,Window,427.58,8
633,Rock,489.21,8
634,Call,372.86,6
635,Discussion,116.33,4
636,Thousand,994.85,3
637,Baby,471.85,8
638,Arrive,624.87,3
639,Different,650.04,3
640,Section,90.41,4
641,Page,248.83,6
642,Remain,248.15,5
643,Task,633.34,8
644,Care,523.57,9
645,Set,394.68,2
646,Pass,594.1,3
647,Read,394.71,8
648,Listen,856.7,7
649,Discover,174.05,7
650,Option,643.12,4
651,Sit,65.2,10
652,Their,578.44,5
653,Window,480.27,9
654,Water,766.69,1
655,Interest,671.39,4
656,Challenge,637.58,6
657,Material,881.86,5
658,Learn,182.59,7
659,Compare,431.0,8
660,Figure,853.47,3
661,South,246.46,3
662,Need,928.57,7
663,Ball,576.83,5
664,Allow,925.52,1
665,This,697.8,9
666,Service,461.42,1
667,Scene,633.96,5
668,Option,441.61,3
669,Wish,630.88,9
670,Enjoy,179.55,5
671,Ready,306.92,3
672,Dream,311.47,2
673,Ground,326.41,7
674,Season,478.28,10
675,Throughout,337.85,3
676,Use,970.24,7
677,Picture,878.13,4
678,Leave,116.46,10
679,Method,644.12,6
680,Mind,582.43,9
681,Condition,68.23,7
682,Democratic,812.41,7
683,Ability,320.98,10
684,Them,443.26,4
685,Increase,318.68,10
686,Get,314.32,8
687,Office,827.8,5
688,Political,600.32,4
689,Pass,865.16,5
690,Animal,326.86,7
691,Building,465.12,1
692,Law,285.53,2
693,Explain,219.83,8
694,Law,174.2,7
695,Quality,921.18,4
696,Bar,800.65,3
697,Thousand,826.19,5
698,Of,448.04,1
699,Only,884.24,1
700,Sister,420.78,1
701,Hope,262.02,6
702,Listen,777.14,4
703,Step,214.53,9
704,World,190.89,4
705,Drop,789.37,6
706,Moment,888.55,5
707,Note,399.79,8
708,Little,684.43,3
709,Walk,620.78,6
710,Environmental,229.87,7
711,Drop,671.2,1
712,Age,204.99,4
713,Yet,402.26,3
714,Enjoy,221.99,8
715,Compare,178.39,2
716,Forget,964.61,10
717,Head,628.45,2
718,Son,406.31,10
719,Particularly,241.06,8
720,Action,203.71,9
721,Sea,820.32,4
722,Prepare,450.29,5
723,Center,794.66,8
724,Important,515.98,7
725,Commercial,705.24,10
726,Daughter,766.99,4
727,Must,16.19,9
728,Call,504.13,4
729,Meeting,596.83,6
730,Evening,728.92,8
731,Seven,305.79,4
732,Ever,12.61,5
733,Plan,476.65,1
734,Ten,197.16,5
735,Finally,463.2,2
736,Democratic,83.12,8
737,Recently,309.43,2
738,Majority,775.05,8
739,Arm,264.88,7
740,One,985.06,6
741,She,576.01,9
742,Card,949.81,8
743,Certain,482.49,8
744,Recently,416.98,3
745,Language,980.13,2
746,Man,343.16,4
747,Responsibility,23.13,3
748,Note,635.27,4
749,Head,898.03,6
750,Among,608.63,3
751,Place,889.28,10
752,Over,257.37,2
753,Up,365.95,9
754,Allow,877.16,10
755,Check,101.4,6
756,Concern,928.77,4
757,Say,392.66,2
758,None,638.76,6
759,Kid,903.49,7
760,Least,274.32,7
761,Large,967.46,8
762,Network,959.95,4
763,System,549.07,5
764,Product,905.98,9
765,Movement,374.41,3
766,Could,796.87,6
767,Whom,710.43,2
768,Save,631.54,4
769,Likely,789.22,5
770,Seek,486.28,2
771,Least,742.65,2
772,Billion,701.76,7
773,Guess,815.35,5
774,Structure,928.45,9
775,Agency,598.35,1
776,Church,706.76,5
777,Read,671.84,10
778,Own,130.88,9
779,Area,665.45,10
780,Clear,695.46,7
781,Sister,163.89,4
782,Daughter,56.09,4
783,Baby,27.22,4
784,Your,483.35,5
785,Red,463.51,10
786,Doctor,261.43,7
787,Every,617.81,1
788,Whom,493.58,6
789,Population,396.31,8
790,Sea,936.35,3
791,Themselves,89.48,5
792,Skin,916.64,2
793,Soldier,233.59,9
794,Often,365.23,3
795,Long,315.52,7
796,Name,69.46,8
797,History,616.45,6
798,Eye,780.23,4
799,There,44.04,4
800,Car,785.65,10
801,Question,320.76,4
802,Establish,823.38,10
803,Message,708.83,1
804,Mouth,937.52,9
805,Safe,356.56,1
806,Building,407.63,9
807,Magazine,814.23,10
808,Player,169.33,4
809,Summer,561.74,4
810,Sell,139.15,3
811,Together,497.72,9
812,Many,694.39,9
813,Voice,281.21,1
814,Keep,513.65,4
815,Test,311.9,5
816,Appear,258.47,3
817,Poor,518.1,7
818,Much,735.85,8
819,Senior,744.54,4
820,She,939.04,9
821,Arrive,918.37,3
822,Provide,144.96,8
823,Write,926.34,2
824,Own,792.31,1
825,Fund,868.83,5
826,Operation,736.16,8
827,Miss,115.35,4
828,City,763.3,4
829,Above,20.98,10
830,Buy,266.65,10
831,Risk,289.65,3
832,Experience,819.12,3
833,Product,205.72,10
834,We,185.88,8
835,Heart,760.83,6
836,Power,333.36,1
837,Cup,582.99,3
838,Amount,736.6,9
839,Far,887.75,4
840,Choose,754.17,3
841,Trouble,700.52,6
842,Management,463.52,8
843,Bad,522.84,1
844,More,602.99,6
845,Once,400.3,5
846,Than,809.28,3
847,Factor,148.91,7
848,Sort,246.62,9
849,Today,852.67,8
850,Claim,92.99,5
851,Sea,975.54,5
852,Way,318.32,1
853,Top,320.73,6
854,Meet,800.22,2
855,Attention,520.56,2
856,Push,230.07,2
857,Most,950.81,3
858,Rich,516.61,1
859,Quality,646.88,8
860,Discover,572.3,2
861,Note,194.4,3
862,Plan,165.6,8
863,Discussion,794.87,3
864,Administration,891.57,10
865,Third,240.19,10
866,Me,67.47,1
867,Board,740.48,4
868,Set,864.3,1
869,Fish,632.26,2
870,Country,462.07,4
871,Hear,912.96,10
872,Just,152.95,8
873,Our,545.88,4
874,Movie,295.61,1
875,So,492.56,4
876,Tax,284.33,6
877,Question,872.61,1
878,Surface,797.12,10
879,Wait,312.26,2
880,Coach,482.76,7
881,Either,274.05,5
882,Family,16.73,5
883,Behind,552.44,5
884,Heavy,442.74,1
885,Summer,202.91,10
886,Share,802.57,3
887,Mr,659.19,5
888,Owner,693.38,1
889,Toward,420.39,5
890,Say,590.83,5
891,Consider,314.2,1
892,Best,403.83,3
893,Student,434.88,7
894,Answer,414.43,5
895,Mouth,755.41,6
896,Source,580.78,3
897,Certainly,425.29,9
898,Will,239.56,3
899,Employee,662.42,8
900,Five,746.83,4
901,Perhaps,183.96,1
902,Local,575.44,6
903,Nice,956.94,1
904,Range,835.58,8
905,General,267.45,2
906,Only,952.98,8
907,Appear,867.07,10
908,Claim,193.87,7
909,Religious,560.2,6
910,Store,66.32,7
911,Get,130.1,5
912,Build,678.5,5
913,Over,965.68,3
914,Writer,555.2,9
915,Management,416.68,8
916,Paper,397.81,3
917,Stop,816.29,10
918,Remember,39.88,5
919,Treatment,343.55,1
920,Partner,334.94,6
921,How,742.68,8
922,Around,163.29,4
923,Notice,293.74,3
924,Than,597.56,2
925,Likely,750.28,2
926,Building,767.55,3
927,Next,505.09,10
928,Decision,322.94,10
929,Our,434.92,8
930,Able,285.0,9
931,From,426.02,4
932,By,714.69,4
933,Reduce,301.66,5
934,A,513.71,9
935,Subject,45.67,5
936,Agency,788.73,10
937,Least,799.31,7
938,Feel,854.7,9
939,Head,451.4,9
940,International,794.72,7
941,Plant,159.61,1
942,Claim,173.72,9
943,Time,469.4,9
944,Born,224.04,3
945,Hit,302.85,2
946,Consumer,319.62,5
947,Skin,588.21,7
948,Policy,485.47,6
949,Expert,765.19,1
950,Score,524.05,9
951,Leader,640.94,4
952,Decision,734.26,9
953,As,307.0,7
954,Name,283.46,7
955,Wall,678.68,10
956,Morning,505.66,2
957,Space,925.17,8
958,Ten,214.13,10
959,Return,899.01,4
960,Start,818.85,8
961,Until,204.72,3
962,Fish,377.94,10
963,Find,892.89,10
964,Value,760.32,3
965,Computer,622.24,5
966,Computer,938.47,5
967,Expert,912.73,4
968,Half,215.9,3
969,Special,453.79,9
970,Pay,728.97,5
971,Kid,119.77,8
972,Less,898.59,3
973,Worker,587.0,7
974,Character,931.75,4
975,Team,190.97,3
976,Produce,602.76,9
977,Do,969.03,8
978,Early,37.03,7
979,Room,471.48,3
980,Trade,434.57,7
981,Exist,851.84,5
982,Manage,28.43,8
983,Local,270.8,10
984,Senior,173.54,9
985,Seven,467.44,2
986,I,934.28,2
987,Great,867.11,9
988,Address,164.43,10
989,Base,89.69,5
990,Establish,328.7,4
991,Throw,459.09,2
992,Minute,861.39,9
993,Campaign,253.11,2
994,Energy,729.04,6
995,Wear,505.92,6
996,Positive,603.25,5
997,Throw,575.33,5
998,Pretty,174.3,1
999,Consider,393.71,10
1000,Attack,423.25,8
