id,name,price,category_id
179,Artist,203.04,3
180,Address,254.5,4
181,Recently,64.57,3
182,Claim,272.71,7
183,Sister,682.0,3
184,Response,423.86,4
185,Toward,778.7,7
186,In,784.07,5
187,Suggest,326.6,7
188,Assume,300.64,5
189,For,372.48,4
190,Short,77.21,4
191,Able,678.42,8
192,Her,629.34,1
193,Well,805.1,1
194,American,58.76,2
195,Civil,58.46,8
196,Tell,192.78,10
197,Read,126.42,5
198,Kitchen,17.32,4
199,Then,352.17,5
200,Traditional,470.34,1
201,Agent,658.88,4
202,Structure,446.49,5
203,That,942.3,3
204,Relate,978.48,10
205,Bad,343.34,3
206,Believe,631.82,4
207,Onto,927.69,1
208,Listen,227.29,6
209,Eye,960.83,8
210,Skill,239.14,9
211,Tend,954.46,4
212,Heart,909.56,3
213,Customer,432.01,5
214,Record,686.6,1
215,Look,420.15,3
216,Near,989.24,6
217,Than,736.42,4
218,Evidence,406.42,7
219,Bring,854.31,5
220,Home,692.52,7
221,Figure,301.51,4
222,Smile,999.17,8
223,Hold,177.98,3
224,Deep,141.14,1
225,Foreign,939.1,9
226,Cell,613.06,6
227,Tell,688.49,3
228,Such,984.55,9
229,Style,603.43,3
230,Sense,48.77,6
231,Ball,252.36,4
232,Want,837.32,10
233,Just,100.98,9
234,Also,758.04,3
235,Learn,904.05,4
236,Present,805.63,3
237,Television,630.11,10
238,Weight,692.44,5
239,Turn,650.27,4
240,Along,593.39,1
241,Production,129.37,4
242,Share,301.46,9
243,Great,609.33,8
244,This,942.09,7
245,National,45.97,4
246,Agent,432.81,10
247,Although,707.79,8
248,Million,916.56,1
249,Million,707.45,5
250,Contain,578.32,4
251,Scientist,776.21,5
252,Whole,842.35,5
253,Foreign,425.19,4
254,Yourself,228.74,4
255,Own,864.16,9
256,Wonder,540.29,1
257,Rather,703.16,6
258,Everything,224.27,4
259,Must,948.7,9
260,Guess,268.82,7
261,Player,834.25,10
262,Try,426.28,10
263,Mrs,311.07,7
264,Inside,365.65,5
265,Should,942.53,6
266,Result,386.17,2
267,Modern,971.68,9
268,Someone,868.92,7
269,Scientist,600.02,6
270,Lead,233.16,4
271,Resource,233.07,4
272,Say,61.86,4
273,No,188.3,5
274,Whether,843.62,4
275,Growth,303.89,1
276,Ever,701.17,9
277,Similar,441.79,6
278,Move,525.78,5
279,Ground,623.53,3
280,Music,392.43,9
281,Chance,261.35,9
282,Scene,215.12,7
283,Anything,386.85,8
284,Toward,553.8,3
285,Animal,537.89,3
286,Big,869.65,7
287,Hand,197.5,7
288,Eight,926.0,5
289,Next,713.65,8
290,Stay,142.74,8
291,Condition,80.03,9
292,Value,130.79,6
293,Yet,410.57,9
294,Five,749.8,4
295,Worker,228.71,8
296,By,701.35,5
297,Rich,208.39,3
298,Cup,882.56,8
299,East,81.82,9
300,Agent,336.96,4
301,Act,772.1,5
302,Step,539.18,4
303,Scientist,654.39,9
304,Serious,739.95,3
305,Information,616.97,6
306,Name,339.25,4
307,Shake,824.08,2
308,Bag,310.65,1
309,Congress,471.49,8
310,Treatment,313.62,10
311,Staff,458.36,8
312,Indeed,524.76,8
313,Tree,37.05,2
314,Expert,958.42,5
315,Feel,646.84,6
316,Instead,665.18,9
317,State,219.87,8
318,Republican,980.94,7
319,Garden,267.74,6
320,Of,15.4,5
321,Us,103.97,6
322,Development,752.68,10
323,Good,216.52,1
324,Know,461.13,7
325,Power,154.03,5
326,Reduce,480.54,5
327,Structure,14.14,9
328,Commercial,277.27,6
329,During,892.2,8
330,For,722.12,1
331,Everyone,122.09,10
332,Son,603.68,4
333,Of,496.85,4
334,Call,626.75,7
335,Well,138.98,7
336,Rather,188.04,6
337,Record,374.36,1
338,Project,369.31,7
339,My,813.85,10
340,Also,515.08,6
341,Article,687.4,1
342,Blue,88.18,9
343,Go,731.66,3
344,Day,116.7,9
345,Involve,390.81,9
346,Gun,941.38,5
347,Follow,230.87,8
348,On,520.25,6
349,Claim,380.0,8
350,Well,791.18,1
351,Popular,625.65,6
352,Yeah,182.44,3
353,Project,415.61,10
354,Ten,527.35,10
355,Theory,701.07,1
356,Daughter,864.43,1
357,Magazine,960.82,8
358,Go,477.88,5
359,Interest,657.2,7
360,Way,932.47,4
361,Reason,154.56,2
362,Economic,129.16,10
363,On,163.98,7
364,Chance,680.25,6
365,Day,272.94,8
366,Behavior,493.67,4
367,Pretty,624.01,1
368,Center,437.67,1
369,Area,950.38,3
370,Capital,792.47,6
371,President,361.29,8
372,Against,403.31,7
373,Interest,897.61,6
374,Particularly,367.36,3
375,South,738.36,5
376,Personal,918.97,2
377,Get,609.94,8
378,Cost,134.4,4
379,Finally,366.8,4
380,Miss,369.13,8
381,Speak,685.37,4
382,Travel,81.82,7
383,Level,386.08,4
384,Officer,134.92,5
385,Fear,204.05,9
386,Check,966.37,10
387,For,850.9,4
388,Rest,388.47,2
389,Law,734.22,1
390,Manager,635.79,5
391,Coach,47.34,3
392,Heart,842.26,1
393,Again,910.94,1
394,Much,122.35,6
395,Continue,627.99,4
396,American,77.14,4
397,Represent,820.24,10
398,Lose,415.17,3
399,Edge,886.54,8
400,Plant,93.19,4
401,Financial,893.86,7
402,Fine,840.33,3
403,Call,481.27,1
404,Performance,299.98,1
405,Line,110.19,5
406,During,163.87,2
407,Process,287.55,10
408,Hundred,826.76,9
409,Use,38.94,4
410,Identify,861.52,9
411,Detail,626.04,8
412,Trip,81.6,7
413,Realize,491.01,9
414,Yeah,77.24,9
415,Station,300.81,9
416,Plan,540.92,9
417,Author,634.99,4
418,Suggest,869.1,4
419,Student,354.88,5
420,Skin,638.08,5
421,Low,655.43,6
422,Film,22.73,3
423,Success,925.6,3
424,Always,606.98,10
425,Should,253.67,4
426,Establish,535.37,5
427,Charge,794.49,1
428,Issue,736.91,8
429,Church,897.18,3
430,Within,10.72,8
431,Eye,931.75,1
432,Out,275.98,1
433,Perhaps,429.58,10
434,Best,204.48,10
435,Very,514.87,9
436,Perform,718.79,3
437,Including,743.28,8
438,Himself,286.95,10
439,Boy,428.09,6
440,Dark,447.92,4
441,Power,477.39,7
442,Themselves,593.06,3
443,Its,110.95,4
444,Throw,686.39,5
445,Risk,59.19,7
446,Throw,621.19,5
447,Quality,178.96,2
448,Interest,834.73,9
449,Fact,559.87,8
450,Test,313.61,4
451,Decide,673.3,10
452,Language,745.95,4
453,Talk,628.88,6
454,This,209.29,5
455,Force,467.91,9
456,Watch,512.29,3
457,Thousand,42.31,1
458,Score,771.49,9
459,Ok,85.94,4
460,Direction,844.58,7
461,Energy,36.82,5
462,How,161.68,4
463,Opportunity,98.04,8
464,Training,737.88,9
465,Same,469.41,4
466,Policy,847.53,1
467,Produce,763.61,9
468,Able,198.64,4
469,You,200.19,9
470,Believe,136.29,3
471,Administration,91.3,9
472,Structure,980.49,3
473,Push,990.1,4
474,Population,119.81,2
475,Yourself,564.43,1
476,Your,195.39,7
477,Onto,428.02,2
478,Upon,278.14,8
479,Too,81.09,3
480,Commercial,474.97,7
481,Rule,130.23,6
482,Responsibility,184.19,1
483,Threat,915.08,7
484,Change,277.36,4
485,American,335.29,6
486,Hot,158.85,4
487,International,958.85,1
488,Word,980.84,5
489,Total,607.17,8
490,Effort,280.57,1
491,Agreement,287.34,3
492,Worker,77.91,4
493,Fear,994.31,4
494,Once,785.77,10
495,Him,92.32,10
496,Successful,796.88,10
497,Spring,230.07,5
498,Late,209.03,4
499,Third,91.95,8
500,Performance,904.52,7
501,Develop,943.37,3
502,Week,162.83,7
503,She,348.16,4
504,Contain,150.25,4
505,Reveal,592.54,2
506,Interest,158.6,3
507,Republican,618.76,2
508,Attention,744.67,9
509,Guess,859.73,9
510,Similar,486.22,5
511,Base,667.06,6
512,Already,65.43,8
513,Skill,420.74,1
514,Necessary,591.99,8
515,Another,36.17,3
516,Admit,908.89,10
517,Important,382.14,3
518,Even,591.63,4
519,Play,174.41,8
520,Professor,831.42,3
521,About,217.89,10
522,Defense,608.37,1
523,Raise,175.37,2
524,Hold,681.2,10
525,Think,729.6,8
526,Trip,983.79,4
527,Company,466.59,10
528,Management,612.36,10
529,Sure,541.4,2
530,Will,594.45,6
531,Believe,212.12,5
532,Both,734.42,6
533,Current,795.13,9
534,Artist,462.31,2
535,Position,340.21,7
536,Decide,416.7,9
537,Seek,774.2,10
538,Follow,673.46,7
539,Change,461.86,9
540,Civil,527.01,1
541,Direction,208.43,3
542,Management,293.89,2
543,Really,768.99,8
544,None,500.61,4
545,Alone,618.74,1
546,Vote,189.99,2
547,Major,298.25,9
548,Program,659.6,9
549,Win,721.7,8
550,Manage,324.26,3
551,Last,375.89,3
552,Drug,800.24,8
553,Race,748.86,3
554,But,295.23,10
555,Raise,978.24,2
556,Ago,161.1,6
557,Young,966.24,4
558,Organization,940.73,8
559,Prepare,308.78,2
560,Wall,955.65,9
561,Stay,183.87,7
562,Tonight,502.26,3
563,Stuff,547.76,8
564,Else,548.33,7
565,Table,104.25,3
566,Authority,834.15,3
567,Enter,49.62,10
568,Response,664.2,3
569,Yard,632.61,8
570,Big,55.44,1
571,Way,361.49,9
572,Until,73.76,8
573,Cause,18.06,1
574,Former,30.73,1
575,As,746.09,7
576,Technology,109.23,2
577,It,545.21,9
578,Bad,962.91,2
579,Necessary,392.5,4
580,Leader,400.79,2
581,Degree,575.06,6
582,Expect,388.9,1
583,Plant,263.12,1
584,Practice,906.87,7
585,Article,783.4,9
586,Analysis,147.25,4
587,Little,928.01,10
588,Early,778.73,6
589,Face,696.24,4
590,Enter,673.99,4
591,Size,727.07,8
592,Difficult,134.08,2
593,Long,423.5,6
594,Debate,124.05,6
595,Suffer,753.2,4
596,Should,911.91,4
597,Discover,546.71,9
598,Find,262.05,6
599,Evening,435.71,5
600,Science,554.34,4
601,Career,680.95,9
602,Kitchen,801.83,5
603,Society,663.17,7
604,Bill,764.4,1
605,Player,345.7,9
606,Surface,450.6,2
607,Just,397.55,8
608,Land,199.79,1
609,Since,834.42,1
610,Few,85.2,10
611,Thank,253.6,1
612,Week,741.08,3
613,Consider,754.25,10
614,With,955.33,4
615,Line,53.18,8
616,Friend,563.88,8
617,Tax,489.98,2
618,Rise,149.15,1
619,Already,354.07,6
620,Century,379.54,4
621,Remember,155.18,4
622,Couple,237.25,8
623,Agency,869.35,6
624,Around,765.87,1
625,Example,443.43,1
626,Former,304.11,3
627,City,312.16,6
628,True,829.07,9
629,Southern,459.56,10
630,Must,419.43,4
631,Difficult,859.83,1
632,Mouth,392.69,1
633,These,354.99,2
634,Run,678.18,2
635,Glass,681.41,4
636,Weight,279.93,10
637,Eye,22.99,9
638,Role,404.91,8
639,Job,185.29,7
640,Next,716.81,1
641,Support,235.01,3
642,Senior,132.38,7
643,Spring,370.65,1
644,Ahead,723.31,1
645,Laugh,192.54,6
646,Top,860.53,2
647,Its,877.39,4
648,Whether,509.74,6
649,Real,510.91,7
650,Various,381.71,2
651,Rich,736.6,9
652,I,786.86,7
653,Stuff,514.85,6
654,Successful,12.51,9
655,Letter,875.97,4
656,Religious,223.42,1
657,Past,963.65,10
658,Kid,591.7,9
659,Wait,13.72,7
660,Either,741.67,8
661,Per,153.71,6
662,So,894.81,2
663,Public,438.94,8
664,Party,206.62,3
665,Draw,669.62,8
666,Risk,559.48,1
667,Future,372.7,10
668,Painting,338.76,4
669,Arm,921.02,10
670,Capital,298.24,7
671,Degree,688.61,3
672,Sing,86.22,1
673,Military,590.8,2
674,Despite,251.41,6
675,Word,334.78,5
676,Recent,688.59,2
677,Past,979.02,4
678,Staff,169.01,3
679,Trial,413.02,9
680,Note,215.72,4
681,Top,795.6,5
682,Benefit,478.75,4
683,Stay,223.71,9
684,Recently,236.62,8
685,Popular,846.92,7
686,Particularly,301.16,10
687,Skill,586.02,3
688,But,36.25,9
689,Former,115.28,5
690,Section,638.09,6
691,Suddenly,665.94,8
692,Most,173.27,4
693,Card,832.75,10
694,Much,798.95,1
695,Allow,843.22,1
696,Buy,209.28,7
697,Film,438.78,10
698,Democratic,199.83,8
699,Gas,359.51,4
700,Hair,12.53,6
701,Tv,135.37,1
702,Truth,811.96,1
703,Culture,654.93,2
704,Indicate,529.01,7
705,Bring,587.85,5
706,Actually,86.67,10
707,Effect,643.56,3
708,See,375.43,6
709,Also,864.46,1
710,Do,900.11,6
711,Need,248.0,5
712,Per,917.26,6
713,Professor,155.2,10
714,Lead,724.16,8
715,Vote,969.09,4
716,Short,826.74,10
717,Business,407.59,3
718,Poor,484.19,9
719,Follow,541.73,1
720,Reflect,583.9,2
721,Call,784.13,2
722,Evidence,837.55,8
723,Art,922.24,9
724,Evidence,493.14,3
725,Over,461.3,4
726,Task,749.55,8
727,Policy,981.76,10
728,Against,434.28,4
729,Nature,750.93,5
730,Gas,589.52,3
731,Kind,115.67,4
732,Ever,857.47,3
733,Several,627.39,5
734,Soon,138.86,5
735,Public,770.7,7
736,Mention,818.7,9
737,Campaign,400.78,3
738,Opportunity,781.89,8
739,Establish,673.09,8
740,Do,680.99,5
741,Meet,867.7,4
742,Always,518.03,3
743,Agree,740.85,8
744,Charge,204.0,9
745,Less,161.54,4
746,Accept,968.17,5
747,Ball,189.47,10
748,Late,976.72,2
749,Much,179.57,4
750,Bill,980.49,2
751,Situation,25.57,2
752,Seem,256.73,10
753,Prepare,141.87,1
754,Point,770.66,7
755,Ahead,683.0,8
756,Trouble,427.47,9
757,Claim,562.79,8
758,Player,971.27,4
759,Create,48.01,3
760,Executive,301.84,4
761,Billion,274.25,1
762,Economy,261.29,6
763,State,372.38,2
764,Treat,501.85,5
765,Send,162.94,6
766,Experience,312.91,9
767,Under,194.46,9
768,Party,455.25,7
769,Ever,338.12,4
770,Consider,652.23,1
771,Organization,816.3,6
772,Red,670.98,5
773,Do,532.61,9
774,Realize,584.61,9
775,Go,40.73,5
776,Capital,436.57,1
777,Usually,82.37,10
778,View,47.27,4
779,Everybody,183.11,5
780,Board,302.68,1
781,Evening,779.29,7
782,Sell,340.12,1
783,Hard,670.9,1
784,Out,218.05,5
785,Through,850.98,10
786,Professional,611.2,2
787,Smile,37.12,8
788,Because,161.26,6
789,Finish,508.62,10
790,Last,356.77,7
791,Social,177.69,9
792,Which,302.38,1
793,Before,348.31,3
794,Step,751.95,6
795,House,799.27,2
796,Community,754.63,6
797,Every,191.4,10
798,Act,849.81,10
799,Adult,565.11,3
800,Visit,801.36,9
801,Kid,499.42,6
802,Hard,209.95,3
803,Consumer,521.88,10
804,Husband,81.09,8
805,School,528.77,5
806,Baby,911.93,4
807,While,913.22,3
808,Indicate,533.89,3
809,Camera,340.63,4
810,Study,491.71,1
811,Structure,30.68,6
812,Nor,343.3,6
813,Some,378.72,6
814,Responsibility,358.55,10
815,Sense,854.45,1
816,Compare,420.51,3
817,Capital,40.29,4
818,Evidence,805.4,8
819,Money,108.94,3
820,Few,619.99,5
821,Now,293.22,2
822,Glass,895.02,3
823,Word,285.72,2
824,Cup,493.83,6
825,Affect,59.32,1
826,Of,223.58,4
827,Eye,60.04,5
828,Design,779.68,1
829,Me,394.6,7
830,East,629.51,10
831,Most,961.81,8
832,Keep,145.32,8
833,Lose,326.24,6
834,Race,775.4,4
835,Really,884.17,4
836,Anyone,886.51,6
837,Writer,39.78,3
838,Manager,952.12,1
839,The,381.34,6
840,Human,977.51,3
841,Behind,612.47,8
842,Social,997.18,2
843,Reflect,789.35,8
844,Pressure,83.58,2
845,Religious,370.75,1
846,Until,391.94,5
847,Business,363.18,1
848,Bad,20.9,2
849,Head,642.58,10
850,Society,299.48,6
851,Technology,651.31,3
852,Often,104.91,5
853,Sort,245.26,7
854,Suggest,483.81,8
855,Front,530.22,7
856,Here,22.34,10
857,Hand,480.27,9
858,Give,185.22,6
859,Most,945.88,3
860,Experience,49.19,3
861,Like,526.63,6
862,White,407.72,6
863,College,493.33,5
864,Before,962.51,3
865,Process,607.78,2
866,Option,810.43,10
867,Debate,693.57,1
868,Item,368.54,3
869,Individual,966.14,6
870,Four,591.33,2
871,Ago,323.22,8
872,Can,578.3,9
873,Republican,294.65,9
874,Claim,264.43,8
875,Under,511.56,6
876,Recently,937.8,3
877,Area,884.71,7
878,Health,508.39,7
879,Suggest,676.82,1
880,East,809.01,2
881,Type,767.03,9
882,Include,726.05,5
883,Cost,853.3,1
884,Collection,329.65,7
885,Probably,868.96,7
886,Realize,531.11,8
887,Skill,853.1,2
888,Kitchen,860.95,1
889,Resource,822.54,4
890,Feeling,781.96,7
891,Focus,410.59,10
892,Similar,533.44,4
893,Nearly,102.07,9
894,Production,646.65,7
895,Personal,170.81,8
896,Month,806.02,5
897,Water,533.23,2
898,Popular,349.19,8
899,Kid,781.83,1
900,Long,248.2,4
901,Theory,712.02,8
902,House,26.94,4
903,Weight,244.8,8
904,Response,576.08,9
905,Kitchen,725.07,5
906,Hard,634.33,9
907,Debate,259.2,3
908,Heavy,985.72,6
909,Whole,948.68,10
910,Time,249.44,5
911,Quality,897.51,9
912,Particular,534.3,3
913,Fish,189.7,9
914,Morning,441.15,1
915,Receive,483.88,5
916,Able,40.07,5
917,You,502.98,6
918,Produce,912.03,2
919,Fight,772.53,4
920,Nice,282.6,2
921,Work,761.79,6
922,Different,889.92,4
923,Spring,687.26,6
924,Fear,318.51,2
925,Service,748.04,1
926,Meeting,772.66,7
927,Face,877.65,4
928,Recent,191.82,6
929,Face,621.65,6
930,Particularly,69.61,4
931,Scene,638.73,3
932,Must,946.92,8
933,Politics,15.18,3
934,Reduce,199.53,8
935,Small,357.92,1
936,Information,253.24,7
937,Dream,503.37,4
938,Difficult,667.79,7
939,Fire,661.73,8
940,Discussion,848.93,7
941,Must,256.53,8
942,Ball,571.54,5
943,Seem,830.55,8
944,Change,135.1,3
945,Assume,894.52,6
946,Partner,617.6,2
947,Region,512.15,9
948,Catch,278.09,1
949,Write,996.91,8
950,Institution,214.05,2
951,Trouble,716.2,3
952,Whether,440.57,6
953,Determine,235.34,5
954,Sister,630.9,8
955,Idea,768.97,10
956,Environmental,768.43,8
957,Beautiful,450.02,2
958,Issue,670.42,3
959,Security,364.38,2
960,Federal,433.54,3
961,Minute,22.32,4
962,Easy,536.86,4
963,Low,568.01,1
964,Country,122.0,6
965,True,332.93,2
966,Process,433.61,2
967,Score,527.48,6
968,Between,915.88,7
969,Project,740.43,7
970,Student,882.63,1
971,Up,501.89,10
972,People,682.6,5
973,Walk,481.15,8
974,Year,692.65,8
975,Late,731.98,8
976,Court,852.87,8
977,Where,98.51,9
978,Glass,272.77,7
979,Moment,802.45,3
980,Technology,60.49,1
981,Mr,360.3,6
982,Maybe,287.68,3
983,Federal,862.07,1
984,Foot,332.09,3
985,Big,949.97,7
986,Kid,223.62,8
987,Treat,114.05,4
988,Of,538.64,10
989,Official,941.84,10
990,Defense,257.49,4
991,Have,592.92,5
992,Economic,570.75,5
993,Image,189.29,5
994,Person,299.56,4
995,Compare,361.83,3
996,Believe,360.43,3
997,Necessary,194.11,6
998,High,559.76,5
999,Ready,369.58,2
1000,Remember,63.77,8
