id,name,price,category_id
201,Shake,114.72,2
202,Sign,694.72,8
203,College,514.39,7
204,Option,135.1,10
205,Provide,432.75,10
206,Read,557.77,9
207,Catch,365.77,10
208,Determine,319.92,3
209,Green,142.63,9
210,Thing,727.37,3
211,Star,689.51,6
212,Whole,511.79,3
213,Feeling,775.45,6
214,History,986.29,9
215,Share,13.49,6
216,Ahead,287.62,8
217,Relationship,230.83,1
218,Skin,121.51,5
219,Me,859.1,4
220,Imagine,103.04,8
221,Citizen,502.95,3
222,Entire,637.39,4
223,Receive,655.02,5
224,Area,336.49,4
225,Ten,285.68,6
226,Reality,617.36,6
227,Major,174.48,9
228,Energy,449.43,10
229,Single,352.23,10
230,Watch,443.38,8
231,Window,751.16,8
232,Sense,511.2,3
233,Pay,402.47,8
234,Door,12.77,9
235,Whom,880.89,7
236,Opportunity,220.91,10
237,Heavy,547.11,8
238,Should,673.46,6
239,Meeting,483.7,9
240,Memory,495.64,1
241,Sell,909.63,2
242,Animal,888.96,6
243,Treat,623.64,6
244,Eat,798.78,3
245,Be,854.51,8
246,Interest,338.88,3
247,Ten,653.29,8
248,Executive,453.97,4
249,Age,295.69,8
250,Bar,64.25,7
251,Or,239.4,4
252,Should,381.34,9
253,Situation,56.51,3
254,Guy,655.23,3
255,Early,929.36,10
256,Their,228.29,10
257,Education,110.99,5
258,Common,794.04,9
259,Edge,819.94,5
260,If,152.93,3
261,When,885.43,9
262,Tend,265.56,10
263,Baby,925.67,8
264,Upon,253.66,3
265,Score,827.6,6
266,Real,894.9,1
267,White,367.44,10
268,Toward,609.53,4
269,For,702.89,7
270,Rest,137.91,10
271,Accept,443.25,10
272,Rock,21.19,5
273,Effort,857.98,4
274,Campaign,844.43,8
275,Drop,557.94,5
276,Catch,946.93,2
277,These,499.58,2
278,Suddenly,406.13,10
279,Opportunity,782.63,2
280,He,15.18,8
281,Price,491.84,1
282,Friend,45.57,7
283,Last,638.09,3
284,Apply,27.79,7
285,Nature,237.88,8
286,Ask,995.82,10
287,Technology,320.09,8
288,Customer,378.04,8
289,Town,31.74,2
290,Although,112.43,4
291,Matter,887.04,10
292,Community,812.14,1
293,Sport,512.42,6
294,Fact,264.74,1
295,Sister,215.02,1
296,Mother,322.0,9
297,Special,491.07,6
298,Against,361.87,8
299,Family,140.0,5
300,Coach,395.21,6
301,Tv,139.22,2
302,Street,837.33,10
303,Know,83.67,6
304,School,299.31,6
305,Eat,261.66,9
306,Follow,294.71,1
307,Drop,686.65,3
308,Car,156.72,10
309,Explain,289.07,8
310,Human,523.63,1
311,Each,928.13,1
312,Fight,646.67,10
313,Prove,545.82,8
314,Break,26.23,4
315,Property,160.54,5
316,Another,690.91,10
317,Think,413.84,9
318,Might,842.69,3
319,Wall,826.41,7
320,Determine,977.55,10
321,Kind,659.91,3
322,Good,426.64,1
323,Computer,930.82,1
324,None,780.24,4
325,Speak,135.07,5
326,Case,317.73,8
327,Under,652.88,8
328,Article,760.62,3
329,Alone,445.71,8
330,Local,294.66,3
331,Nor,148.28,5
332,Only,610.3,1
333,Sound,77.34,10
334,Business,878.36,4
335,East,933.7,10
336,Me,48.57,3
337,Discussion,111.69,1
338,Number,216.42,4
339,Have,196.17,1
340,Nothing,416.82,3
341,School,59.13,7
342,Social,956.82,4
343,Price,588.12,4
344,Day,852.19,7
345,Wait,766.08,4
346,Science,76.37,9
347,Either,948.83,1
348,Certain,800.16,3
349,Into,793.87,1
350,Family,41.17,3
351,Interesting,360.45,7
352,Reduce,742.51,7
353,Accept,628.72,10
354,Change,167.14,8
355,Stay,394.44,7
356,Idea,406.52,6
357,Owner,667.3,3
358,Near,536.5,8
359,Look,146.11,8
360,Character,839.08,6
361,Hit,788.68,2
362,Every,613.8,3
363,Once,390.06,9
364,Wide,954.53,8
365,Worry,871.22,4
366,Social,346.72,1
367,Director,458.66,6
368,Last,321.11,8
369,Example,257.57,7
370,Result,523.62,10
371,Nothing,619.47,2
372,Consumer,166.21,1
373,Subject,998.04,8
374,Response,301.43,6
375,Start,98.21,1
376,Statement,307.8,7
377,Start,663.14,4
378,Few,220.22,4
379,Study,814.37,3
380,Worry,101.13,8
381,Letter,452.47,4
382,Table,719.08,9
383,Good,194.48,5
384,Organization,123.48,2
385,Eat,33.55,8
386,Man,96.92,9
387,Result,211.45,2
388,Result,25.71,5
389,Miss,679.57,3
390,Little,526.08,3
391,Together,838.95,1
392,Pattern,350.31,6
393,Rate,103.35,9
394,Recognize,712.83,6
395,Season,100.78,3
396,Eat,897.31,6
397,Generation,26.99,7
398,Available,366.5,5
399,Soldier,883.03,4
400,Show,620.4,7
401,Common,67.9,1
402,A,215.65,9
403,Carry,643.29,3
404,Study,530.03,3
405,Wrong,918.0,2
406,Hour,969.32,9
407,Clear,847.38,1
408,Success,692.87,10
409,Attorney,205.48,5
410,Personal,154.67,4
411,For,661.43,6
412,Last,444.9,6
413,Discuss,110.0,8
414,Whom,668.82,3
415,Television,789.27,3
416,Stock,978.47,8
417,View,763.11,5
418,Upon,55.36,1
419,Magazine,903.43,5
420,Former,582.34,9
421,Material,510.94,6
422,Fire,66.35,1
423,Surface,501.52,5
424,Call,641.64,5
425,Something,104.0,3
426,Whether,740.19,2
427,Evidence,621.69,5
428,Might,424.87,10
429,Three,494.05,10
430,Themselves,341.0,5
431,Coach,467.63,6
432,Gun,164.42,1
433,Station,271.39,6
434,Live,432.26,1
435,Enjoy,819.88,6
436,Or,919.16,5
437,Fear,292.07,10
438,Skin,299.23,4
439,Trip,312.49,7
440,Painting,902.24,10
441,Land,33.81,2
442,Mother,890.77,3
443,Power,965.78,4
444,Section,199.97,8
445,Front,368.49,8
446,Several,422.48,9
447,Hospital,279.33,9
448,And,781.81,9
449,Mention,685.88,10
450,Understand,656.72,8
451,Nice,149.18,10
452,Sometimes,728.46,8
453,Word,903.44,3
454,Middle,557.53,10
455,Class,918.41,9
456,Arm,680.42,4
457,Big,126.87,10
458,Sure,700.79,3
459,Election,318.24,5
460,Economy,426.79,6
461,You,751.45,9
462,Sea,727.11,5
463,Defense,281.3,5
464,Hope,302.52,10
465,Its,371.25,7
466,Tonight,514.57,6
467,Want,385.38,5
468,Doctor,699.92,10
469,Not,307.02,2
470,Into,303.55,4
471,Group,67.53,4
472,Hear,430.32,3
473,Election,742.47,3
474,These,418.92,8
475,Four,796.86,8
476,West,413.87,3
477,Usually,912.98,3
478,Yes,621.31,4
479,Right,234.55,2
480,Baby,611.99,4
481,Teach,496.16,4
482,Improve,896.14,7
483,Other,461.15,9
484,Team,786.89,10
485,Road,566.48,6
486,Side,277.13,8
487,Into,543.47,10
488,Near,500.5,7
489,War,215.88,6
490,Can,893.12,8
491,Near,412.75,8
492,Much,634.02,3
493,Conference,253.35,7
494,Whose,200.2,5
495,State,279.29,1
496,Again,692.57,3
497,Accept,42.46,10
498,Shoulder,63.69,8
499,Behavior,333.56,9
500,Blood,301.42,10
501,Suddenly,427.49,5
502,Along,503.8,8
503,Subject,702.0,5
504,Around,344.67,3
505,Require,214.7,2
506,None,259.21,9
507,Discussion,119.69,10
508,Memory,812.09,2
509,Author,316.58,1
510,Themselves,31.62,8
511,Window,404.04,9
512,Eight,361.65,6
513,Room,891.58,5
514,Watch,464.86,3
515,Statement,191.96,7
516,Test,681.16,10
517,Point,752.37,10
518,Evening,106.63,1
519,Into,762.33,10
520,Candidate,561.47,10
521,Think,451.7,6
522,Thing,675.65,7
523,Owner,866.4,6
524,Team,241.35,2
525,Film,88.42,8
526,Professional,770.2,3
527,Win,152.25,5
528,Realize,264.0,3
529,Anyone,764.53,5
530,Wind,220.08,9
531,Nice,747.64,2
532,Food,980.32,1
533,Do,434.61,3
534,Hotel,217.89,3
535,Particularly,905.14,9
536,Quite,641.45,2
537,Report,660.26,6
538,Interest,705.3,6
539,White,738.06,4
540,Send,312.27,3
541,Fire,894.06,3
542,Cause,272.89,1
543,Receive,606.59,1
544,Personal,53.79,3
545,Various,778.71,5
546,Crime,139.19,5
547,Catch,788.71,1
548,Choose,551.52,3
549,His,207.0,1
550,Coach,964.62,5
551,Maybe,43.15,8
552,Professor,506.21,5
553,People,147.56,4
554,Despite,151.07,1
555,Pull,840.04,5
556,Morning,312.27,2
557,Pay,505.24,10
558,Sense,770.0,2
559,Show,316.78,1
560,Appear,220.72,9
561,Line,577.82,1
562,Building,152.42,9
563,School,911.92,10
564,Entire,118.19,7
565,Floor,697.07,5
566,Add,259.47,1
567,Energy,32.93,8
568,Good,243.93,7
569,Former,18.38,5
570,Forget,294.97,2
571,Product,800.88,5
572,Tough,573.63,4
573,Participant,764.06,2
574,Answer,282.06,1
575,Result,983.36,9
576,Theory,885.77,3
577,Culture,247.02,4
578,Care,281.56,10
579,Agree,712.7,5
580,Parent,979.61,2
581,For,459.42,3
582,Tell,279.32,6
583,Continue,557.78,3
584,Floor,405.49,5
585,Increase,460.7,3
586,Traditional,733.16,2
587,Piece,888.64,5
588,Research,695.81,10
589,Bill,121.46,9
590,Very,23.13,9
591,Let,765.25,9
592,Election,913.77,2
593,Trade,69.5,7
594,Effect,852.86,3
595,Draw,496.72,2
596,Beat,124.62,10
597,Nature,176.14,6
598,Group,424.65,7
599,Middle,832.96,4
600,Deep,192.65,5
601,Ground,248.26,5
602,Can,36.47,4
603,Test,269.07,1
604,Everybody,264.7,2
605,Record,736.55,5
606,Hold,682.91,4
607,Meeting,723.67,10
608,Describe,253.7,3
609,Grow,811.15,5
610,Design,209.73,3
611,Join,696.27,7
612,Picture,360.35,1
613,Understand,465.87,6
614,Behind,942.34,6
615,Spend,427.75,2
616,Something,26.74,8
617,Life,892.91,3
618,More,466.82,9
619,Glass,715.74,7
620,Seek,188.95,8
621,Create,173.9,4
622,Agency,989.73,8
623,Doctor,321.83,1
624,Speech,933.56,3
625,Air,242.44,4
626,Network,64.67,7
627,Fear,990.19,7
628,Pick,321.47,7
629,Eight,545.89,10
630,Around,50.82,5
631,Ability,253.36,9
632,Political,931.93,2
633,Perform,905.75,1
634,Ok,976.27,1
635,Move,667.44,10
636,Better,523.36,8
637,Letter,980.58,9
638,Ball,651.45,1
639,Relationship,802.13,7
640,Price,652.38,10
641,Think,923.51,7
642,Do,209.23,3
643,Necessary,102.05,3
644,Southern,611.93,10
645,Wife,590.42,10
646,Color,784.03,1
647,Detail,704.87,2
648,Effort,956.7,5
649,There,127.65,9
650,Financial,254.63,1
651,Who,514.07,2
652,President,439.37,9
653,Simply,770.94,4
654,Enough,98.11,1
655,Tough,957.33,4
656,Loss,555.59,5
657,Customer,58.77,1
658,Second,37.04,4
659,Know,130.43,9
660,Area,755.83,4
661,Key,273.39,9
662,Summer,89.97,6
663,Because,783.18,9
664,Capital,441.28,4
665,Drop,408.9,4
666,Sell,755.35,8
667,Play,696.2,6
668,Continue,660.6,4
669,Assume,496.61,10
670,From,458.64,9
671,Do,91.99,5
672,Suffer,659.27,1
673,Control,905.48,3
674,Cut,266.85,1
675,Through,527.67,6
676,Perform,920.13,1
677,Computer,692.18,5
678,Us,277.04,4
679,Attorney,54.49,6
680,Plant,716.25,6
681,Factor,832.58,10
682,Conference,304.96,7
683,Miss,731.51,3
684,Sign,420.13,10
685,Speak,341.64,9
686,Serve,281.32,10
687,Onto,893.53,9
688,Officer,978.07,5
689,Tv,797.05,4
690,Week,60.36,9
691,Enough,978.14,8
692,Democratic,732.11,6
693,Great,824.87,2
694,Make,737.96,3
695,Hot,593.33,8
696,Act,112.3,5
697,Door,120.49,2
698,Like,632.07,1
699,Find,557.41,7
700,Trouble,323.72,8
701,Tv,813.67,3
702,Girl,315.25,6
703,Pattern,931.39,2
704,Leader,802.23,4
705,Understand,625.31,5
706,Could,687.88,1
707,Risk,577.75,7
708,Age,468.88,2
709,Else,190.81,2
710,Space,18.32,10
711,Want,51.16,6
712,Would,309.8,7
713,Bar,886.63,8
714,Food,424.53,9
715,Allow,538.2,8
716,Glass,506.62,8
717,Push,109.4,10
718,Life,873.0,8
719,Manager,541.86,8
720,Organization,438.67,5
721,Leader,777.21,6
722,Improve,632.81,10
723,Owner,122.71,1
724,Seek,160.96,1
725,Page,820.13,9
726,Also,863.87,9
727,Choice,783.39,4
728,Community,274.63,7
729,For,634.69,10
730,Ability,849.62,5
731,Science,371.45,5
732,Discover,883.79,9
733,Attorney,104.29,3
734,Evening,868.41,10
735,Computer,179.94,5
736,Seek,152.98,10
737,Manage,251.13,3
738,Them,643.79,8
739,Whatever,759.12,6
740,World,644.43,7
741,Election,221.39,5
742,Worker,473.6,1
743,Month,826.77,5
744,Many,455.57,3
745,Growth,37.46,7
746,Believe,280.12,9
747,Newspaper,290.75,2
748,Car,936.84,6
749,Return,477.23,5
750,Set,17.42,10
751,Court,651.93,2
752,Step,203.76,1
753,Race,87.77,8
754,Scientist,507.62,10
755,He,128.9,5
756,Gun,191.9,6
757,Above,571.41,7
758,Heart,568.86,4
759,Test,476.43,10
760,Win,928.95,3
761,Big,309.51,9
762,Industry,741.82,10
763,Policy,527.92,10
764,Where,307.8,2
765,Main,412.8,6
766,Rise,467.13,8
767,Leader,142.74,8
768,Very,919.56,4
769,Individual,679.81,3
770,Meet,424.96,2
771,Particular,699.45,2
772,Card,378.67,10
773,Under,313.79,9
774,Either,580.23,8
775,No,288.61,6
776,Stock,251.5,2
777,Case,149.67,3
778,Member,308.72,3
779,Ago,81.1,4
780,Evidence,979.18,5
781,Democrat,957.23,3
782,Establish,67.22,4
783,Growth,266.72,7
784,Order,451.07,6
785,Assume,249.65,3
786,Worry,214.43,6
787,Individual,84.95,4
788,Prove,833.4,3
789,Least,598.87,4
790,Democrat,535.83,2
791,Cell,782.0,2
792,Serve,789.85,2
793,Write,318.08,9
794,Full,542.27,8
795,Physical,777.17,2
796,Debate,855.59,4
797,You,747.45,2
798,Forward,57.16,9
799,Letter,997.8,4
800,Fine,447.61,1
801,Decade,194.91,9
802,Building,718.67,2
803,He,618.54,8
804,Song,232.52,2
805,Certain,875.99,6
806,Ever,577.78,10
807,Personal,530.06,3
808,Tonight,960.78,3
809,Teacher,991.71,1
810,However,396.01,1
811,Significant,80.49,1
812,On,272.49,3
813,Bad,813.95,2
814,Next,954.83,8
815,Spring,158.66,9
816,Surface,387.31,3
817,Impact,553.87,7
818,Could,345.6,9
819,Sure,195.2,8
820,Little,478.72,6
821,Address,534.77,2
822,Run,379.45,1
823,Theory,219.78,8
824,Executive,419.0,5
825,Eight,705.41,1
826,Detail,338.34,5
827,Director,928.43,5
828,Develop,811.42,2
829,Receive,546.98,1
830,Close,480.6,5
831,Through,726.15,3
832,Series,635.53,2
833,Their,245.16,1
834,Environment,147.95,8
835,Certain,971.17,8
836,Into,559.16,4
837,Information,235.58,10
838,Per,612.38,2
839,Candidate,341.01,2
840,Level,159.64,1
841,Until,986.89,3
842,Meet,222.19,7
843,Leader,353.45,9
844,Response,716.28,10
845,Light,439.52,10
846,Describe,634.74,4
847,Family,383.93,5
848,Under,468.31,4
849,Somebody,315.36,8
850,Popular,928.4,2
851,Support,835.94,3
852,Nothing,946.57,6
853,Present,742.72,8
854,Air,502.41,1
855,Her,279.12,8
856,Bed,262.92,8
857,Better,680.17,4
858,Card,50.07,10
859,Reason,772.29,10
860,Eight,297.94,7
861,Sell,421.12,7
862,Fight,277.37,8
863,Then,495.52,2
864,Sort,841.89,7
865,College,278.51,10
866,Suddenly,670.2,2
867,Property,79.26,8
868,Note,364.62,6
869,Point,903.25,4
870,Attention,224.22,8
871,Decade,607.12,4
872,Give,806.0,3
873,Forget,394.1,1
874,Door,722.35,8
875,Subject,484.38,6
876,Forget,77.19,9
877,Become,655.09,6
878,House,274.74,4
879,Glass,807.08,1
880,Old,478.76,8
881,Go,427.51,3
882,Local,507.66,7
883,Mother,54.72,3
884,Conference,409.69,9
885,Face,579.9,1
886,Daughter,388.67,3
887,Wait,105.62,5
888,Management,48.72,3
889,Attorney,106.11,4
890,Skill,761.6,8
891,Affect,230.66,2
892,Gas,957.1,4
893,Explain,906.0,3
894,I,975.89,2
895,Modern,786.88,6
896,Address,716.77,6
897,Remember,623.79,4
898,Heavy,666.07,9
899,Relate,277.73,6
900,News,515.22,2
901,Whatever,172.35,5
902,Shake,572.02,10
903,Size,876.15,9
904,Effect,362.98,4
905,Great,666.68,2
906,Fear,765.11,7
907,Could,460.04,3
908,Make,778.88,4
909,Mean,189.4,2
910,Daughter,854.6,3
911,Imagine,306.26,5
912,Opportunity,119.53,2
913,Until,324.38,10
914,Test,96.02,3
915,Form,469.14,7
916,Tax,773.87,10
917,Whole,55.34,2
918,Capital,902.57,8
919,Tax,874.87,8
920,Quality,561.43,6
921,Mission,231.17,6
922,While,855.03,6
923,Someone,792.35,1
924,Coach,65.92,3
925,Debate,410.5,6
926,Detail,532.45,3
927,Impact,367.02,5
928,Seek,457.82,3
929,Public,468.69,9
930,Necessary,341.95,1
931,Station,117.74,2
932,Medical,439.6,6
933,Recognize,363.08,5
934,No,965.72,7
935,Themselves,568.36,2
936,Environmental,833.33,9
937,Manager,819.63,7
938,Get,470.46,4
939,Organization,534.8,1
940,Speech,556.82,4
941,Vote,12.53,1
942,Woman,172.68,4
943,Three,548.86,1
944,Choice,551.54,8
945,Pick,520.15,4
946,Kind,286.09,6
947,Apply,418.68,3
948,Service,59.46,4
949,Develop,118.25,10
950,Pull,792.51,5
951,Determine,616.47,9
952,Federal,571.22,4
953,Entire,699.52,9
954,Skill,639.27,2
955,Kind,570.5,10
956,Newspaper,457.72,6
957,Standard,576.78,5
958,Weight,750.78,3
959,Computer,167.92,4
960,Teacher,626.42,3
961,Order,903.43,3
962,Animal,183.86,2
963,Find,82.37,5
964,Fire,185.08,6
965,Yeah,440.6,3
966,Song,743.46,5
967,Past,485.25,5
968,Happen,646.42,5
969,Want,231.45,8
970,Interest,625.76,5
971,Year,275.43,1
972,Form,245.69,1
973,Happen,91.61,10
974,Half,905.05,2
975,Country,323.15,5
976,Information,602.83,4
977,Executive,216.07,9
978,Capital,171.86,8
979,Study,685.54,5
980,Seat,332.2,2
981,Stop,332.36,9
982,Cup,989.0,2
983,Science,101.0,9
984,Cut,786.41,7
985,Discuss,157.21,10
986,Its,283.28,7
987,While,838.32,3
988,Factor,93.72,9
989,Team,375.42,4
990,Box,728.25,6
991,Reflect,683.51,1
992,Head,719.04,1
993,Make,711.84,9
994,System,721.83,10
995,Believe,822.1,7
996,Night,621.03,6
997,Fall,219.71,7
998,Know,323.46,7
999,Wife,612.02,9
1000,Movie,854.28,9
