id,order_id,amount,method
748,98,47.57,bank_transfer
749,71,878.52,bank_transfer
750,92,889.0,credit_card
751,100,976.06,bank_transfer
752,46,532.95,bank_transfer
753,47,468.16,bank_transfer
754,51,738.28,bank_transfer
755,3,361.17,bank_transfer
756,95,172.07,bank_transfer
757,42,841.7,credit_card
758,88,996.51,paypal
759,62,256.3,bank_transfer
760,36,498.2,paypal
761,71,686.13,bank_transfer
762,18,752.29,credit_card
763,100,813.85,paypal
764,67,277.88,bank_transfer
765,55,440.92,credit_card
766,5,532.76,bank_transfer
767,90,664.25,credit_card
768,9,525.62,credit_card
769,68,935.31,bank_transfer
770,14,760.83,bank_transfer
771,42,729.84,bank_transfer
772,34,384.16,bank_transfer
773,87,501.16,credit_card
774,30,886.67,credit_card
775,47,424.78,paypal
776,60,73.82,bank_transfer
777,21,969.3,bank_transfer
778,53,783.27,bank_transfer
779,44,886.69,paypal
780,22,632.75,bank_transfer
781,15,368.44,credit_card
782,37,639.83,credit_card
783,21,35.88,credit_card
784,23,835.31,paypal
785,51,556.76,credit_card
786,82,422.89,bank_transfer
787,1,410.87,bank_transfer
788,96,666.35,paypal
789,71,252.14,paypal
790,41,784.21,paypal
791,94,700.17,bank_transfer
792,27,217.43,bank_transfer
793,49,512.97,paypal
794,45,352.33,credit_card
795,5,960.34,credit_card
796,35,506.13,paypal
797,40,391.74,bank_transfer
798,87,758.3,credit_card
799,23,647.29,paypal
800,92,662.44,credit_card
801,56,802.43,paypal
802,59,938.04,paypal
803,1,320.33,bank_transfer
804,72,20.46,credit_card
805,46,212.49,paypal
806,55,323.42,bank_transfer
807,20,463.86,paypal
808,5,588.3,bank_transfer
809,9,437.02,credit_card
810,2,531.62,bank_transfer
811,94,417.85,paypal
812,18,727.54,credit_card
813,97,378.95,bank_transfer
814,58,430.59,paypal
815,8,314.23,paypal
816,38,363.76,credit_card
817,67,622.06,paypal
818,15,268.54,bank_transfer
819,2,154.65,bank_transfer
820,21,941.85,bank_transfer
821,66,756.33,credit_card
822,69,724.38,credit_card
823,42,338.37,credit_card
824,2,620.94,bank_transfer
825,28,82.07,bank_transfer
826,73,505.49,credit_card
827,44,648.84,credit_card
828,51,197.7,paypal
829,14,104.2,credit_card
830,27,741.62,bank_transfer
831,24,397.07,credit_card
832,5,129.84,paypal
833,7,247.47,bank_transfer
834,64,509.39,bank_transfer
835,38,443.01,bank_transfer
836,95,148.61,paypal
837,3,244.68,credit_card
838,57,70.47,paypal
839,10,118.21,credit_card
840,12,904.1,bank_transfer
841,83,20.75,bank_transfer
842,22,159.98,bank_transfer
843,98,934.89,bank_transfer
844,18,383.4,bank_transfer
845,79,82.69,credit_card
846,54,548.36,credit_card
847,6,720.12,bank_transfer
848,64,128.97,bank_transfer
849,91,88.99,paypal
850,36,395.12,bank_transfer
851,29,788.07,paypal
852,35,213.68,bank_transfer
853,92,319.6,paypal
854,17,548.97,paypal
855,46,645.69,paypal
856,51,487.77,paypal
857,83,635.84,paypal
858,48,168.15,credit_card
859,50,670.29,credit_card
860,25,819.14,bank_transfer
861,53,471.57,bank_transfer
862,92,976.23,bank_transfer
863,79,747.52,credit_card
864,87,705.55,bank_transfer
865,87,734.25,credit_card
866,83,501.53,paypal
867,10,168.46,paypal
868,76,229.8,credit_card
869,50,966.11,paypal
870,18,542.17,bank_transfer
871,85,644.1,bank_transfer
872,60,373.8,bank_transfer
873,41,315.42,paypal
874,15,356.69,credit_card
875,68,903.22,credit_card
876,74,885.39,bank_transfer
877,32,587.37,paypal
878,17,449.42,bank_transfer
879,83,918.08,credit_card
880,7,838.85,paypal
881,63,486.12,credit_card
882,8,61.43,bank_transfer
883,99,176.31,paypal
884,57,532.69,credit_card
885,96,843.53,bank_transfer
886,94,962.05,bank_transfer
887,40,637.82,bank_transfer
888,21,462.59,credit_card
889,72,407.2,credit_card
890,25,310.18,bank_transfer
891,98,815.65,paypal
892,2,306.2,bank_transfer
893,48,179.29,bank_transfer
894,76,394.86,paypal
895,3,406.63,credit_card
896,8,772.74,credit_card
897,67,196.87,paypal
898,6,133.11,credit_card
899,36,477.22,credit_card
900,72,936.36,credit_card
901,84,775.68,bank_transfer
902,14,938.42,bank_transfer
903,12,173.72,paypal
904,12,798.73,bank_transfer
905,67,126.26,credit_card
906,80,246.14,credit_card
907,34,352.77,bank_transfer
908,62,23.41,paypal
909,77,73.35,credit_card
910,17,689.87,bank_transfer
911,68,987.23,bank_transfer
912,63,668.51,paypal
913,27,624.18,paypal
914,29,907.14,paypal
915,87,580.12,credit_card
916,83,176.81,bank_transfer
917,27,511.54,bank_transfer
918,7,155.46,paypal
919,91,689.36,bank_transfer
920,100,525.16,paypal
921,59,973.08,credit_card
922,60,820.06,credit_card
923,9,966.3,bank_transfer
924,31,793.66,paypal
925,17,611.06,credit_card
926,65,653.17,bank_transfer
927,7,149.88,credit_card
928,80,954.76,bank_transfer
929,19,465.4,bank_transfer
930,52,853.55,bank_transfer
931,52,70.83,bank_transfer
932,11,810.57,paypal
933,14,100.54,bank_transfer
934,69,814.23,credit_card
935,37,761.15,bank_transfer
936,7,146.64,paypal
937,24,709.84,paypal
938,59,503.57,bank_transfer
939,20,341.61,bank_transfer
940,47,161.74,bank_transfer
941,40,112.34,paypal
942,36,850.08,bank_transfer
943,62,430.51,bank_transfer
944,100,427.42,paypal
945,59,792.1,bank_transfer
946,37,292.28,bank_transfer
947,48,273.59,credit_card
948,1,370.58,credit_card
949,18,890.87,credit_card
950,42,142.59,paypal
951,65,988.05,credit_card
952,73,866.97,bank_transfer
953,68,486.73,bank_transfer
954,22,774.74,bank_transfer
955,80,482.93,credit_card
956,53,459.08,credit_card
957,94,219.32,credit_card
958,27,784.28,paypal
959,72,760.13,bank_transfer
960,89,588.56,credit_card
961,89,996.76,bank_transfer
962,66,288.2,paypal
963,36,704.08,paypal
964,79,746.13,paypal
965,18,108.74,bank_transfer
966,15,847.89,credit_card
967,35,643.78,paypal
968,69,237.46,credit_card
969,44,153.92,bank_transfer
970,56,68.95,paypal
971,4,598.03,paypal
972,1,804.46,paypal
973,56,880.82,paypal
974,82,302.99,credit_card
975,20,556.93,bank_transfer
976,71,377.14,bank_transfer
977,40,383.27,credit_card
978,34,254.03,paypal
979,61,285.32,credit_card
980,20,725.98,credit_card
981,70,517.66,paypal
982,25,756.64,bank_transfer
983,77,723.42,paypal
984,53,241.55,bank_transfer
985,72,135.46,bank_transfer
986,11,559.19,credit_card
987,75,367.28,bank_transfer
988,81,301.6,paypal
989,84,722.42,bank_transfer
990,42,867.79,bank_transfer
991,3,741.54,credit_card
992,88,996.23,paypal
993,48,828.4,paypal
994,33,996.41,bank_transfer
995,97,23.34,bank_transfer
996,18,271.58,bank_transfer
997,34,852.68,credit_card
998,57,536.81,paypal
999,94,825.8,bank_transfer
1000,2,852.12,credit_card
