id,user_id,product_id,quantity,order_date
97,96,24,1,2025-06-05
98,18,44,1,2025-06-06
99,67,44,2,2025-06-23
100,37,18,3,2025-06-19
101,61,13,3,2025-06-01
102,57,88,2,2025-06-23
103,32,90,4,2025-06-02
104,9,21,5,2025-06-01
105,59,64,3,2025-06-07
106,33,34,3,2025-06-21
107,58,14,2,2025-06-14
108,10,28,5,2025-06-20
109,5,50,1,2025-06-08
110,12,17,2,2025-06-08
111,5,53,1,2025-05-31
112,44,8,4,2025-06-14
113,70,37,4,2025-05-31
114,45,61,5,2025-05-27
115,88,22,4,2025-06-10
116,61,31,5,2025-05-31
117,77,28,2,2025-06-11
118,73,38,5,2025-05-30
119,41,20,4,2025-06-22
120,100,83,4,2025-06-05
121,99,26,3,2025-06-09
122,77,57,3,2025-06-20
123,2,6,5,2025-06-09
124,2,51,5,2025-06-22
125,35,17,2,2025-06-14
126,98,99,4,2025-06-10
127,60,15,4,2025-05-30
128,59,67,5,2025-06-23
129,62,60,4,2025-05-28
130,78,13,2,2025-06-05
131,73,36,4,2025-06-18
132,4,59,2,2025-06-09
133,5,48,3,2025-06-18
134,28,45,1,2025-06-19
135,35,85,1,2025-06-20
136,36,71,2,2025-06-19
137,68,76,5,2025-06-16
138,81,92,2,2025-05-28
139,51,81,1,2025-06-03
140,14,82,1,2025-06-16
141,62,9,2,2025-06-22
142,2,61,3,2025-06-12
143,27,53,5,2025-06-09
144,31,57,5,2025-06-19
145,82,46,5,2025-06-10
146,81,98,2,2025-06-20
147,48,40,1,2025-06-13
148,67,56,4,2025-06-13
149,94,66,3,2025-06-09
150,27,72,3,2025-06-19
151,34,54,5,2025-06-01
152,73,70,2,2025-05-28
153,86,30,1,2025-06-23
154,43,47,4,2025-06-18
155,8,84,3,2025-05-26
156,76,72,5,2025-06-07
157,95,88,1,2025-06-13
158,60,52,3,2025-06-13
159,58,78,5,2025-06-17
160,8,2,5,2025-06-11
161,47,90,3,2025-06-13
162,43,18,1,2025-06-15
163,9,15,3,2025-05-30
164,71,1,2,2025-06-09
165,76,69,4,2025-05-27
166,51,48,5,2025-06-15
167,20,66,4,2025-05-26
168,12,93,2,2025-05-27
169,66,41,4,2025-06-15
170,54,52,3,2025-06-23
171,38,48,1,2025-06-07
172,96,68,3,2025-06-06
173,67,65,1,2025-06-19
174,71,53,5,2025-06-11
175,27,45,2,2025-06-10
176,35,73,1,2025-06-12
177,44,90,4,2025-06-12
178,19,76,2,2025-05-29
179,31,61,3,2025-06-16
180,31,4,1,2025-06-23
181,48,29,4,2025-06-02
182,36,22,2,2025-06-15
183,57,28,5,2025-05-25
184,48,75,2,2025-06-08
185,32,47,3,2025-06-03
186,55,50,5,2025-05-26
187,34,17,3,2025-06-09
188,69,55,2,2025-06-11
189,61,31,2,2025-06-06
190,52,86,3,2025-05-27
191,64,36,5,2025-06-13
192,59,34,4,2025-06-12
193,68,50,5,2025-06-21
194,31,38,1,2025-06-14
195,16,31,5,2025-06-14
196,8,3,3,2025-06-02
197,7,8,1,2025-06-13
198,14,93,1,2025-05-26
199,11,26,3,2025-05-30
200,27,93,3,2025-05-27
201,29,66,5,2025-06-13
202,40,46,3,2025-06-13
203,95,87,2,2025-06-16
204,25,84,1,2025-06-22
205,68,80,2,2025-06-20
206,67,68,5,2025-06-13
207,96,41,2,2025-06-09
208,52,47,5,2025-06-12
209,71,86,2,2025-06-02
210,7,18,1,2025-05-30
211,84,64,4,2025-05-30
212,97,90,3,2025-05-31
213,36,17,4,2025-06-21
214,99,69,1,2025-06-15
215,81,51,3,2025-05-27
216,25,12,5,2025-06-22
217,26,98,3,2025-06-06
218,33,56,4,2025-06-14
219,42,69,5,2025-06-16
220,18,44,1,2025-06-14
221,72,9,1,2025-06-05
222,93,70,1,2025-06-05
223,96,20,1,2025-06-04
224,75,17,3,2025-06-01
225,54,57,4,2025-06-03
226,4,64,2,2025-06-14
227,83,50,3,2025-06-21
228,100,56,3,2025-06-06
229,80,56,5,2025-06-08
230,3,97,4,2025-05-29
231,27,91,3,2025-05-31
232,56,1,5,2025-05-29
233,64,65,4,2025-06-23
234,36,27,3,2025-06-17
235,87,36,1,2025-06-08
236,97,44,2,2025-05-29
237,31,38,1,2025-06-08
238,73,7,4,2025-06-03
239,48,49,2,2025-06-12
240,20,1,1,2025-06-14
241,100,62,5,2025-06-17
242,7,19,5,2025-06-03
243,18,53,4,2025-06-11
244,74,76,4,2025-05-27
245,81,72,4,2025-06-06
246,77,82,1,2025-06-10
247,84,99,3,2025-06-20
248,11,54,3,2025-06-22
249,1,6,5,2025-06-23
250,11,35,1,2025-06-13
251,4,17,1,2025-06-04
252,56,45,3,2025-06-08
253,8,97,4,2025-06-15
254,84,50,4,2025-05-27
255,86,48,5,2025-05-28
256,43,48,5,2025-06-22
257,69,73,4,2025-06-19
258,82,90,3,2025-06-22
259,51,5,1,2025-06-13
260,12,49,1,2025-05-25
261,99,32,5,2025-05-26
262,100,84,1,2025-06-01
263,44,65,3,2025-06-19
264,96,17,5,2025-06-15
265,97,21,3,2025-06-10
266,50,13,3,2025-06-12
267,74,86,1,2025-06-08
268,59,41,1,2025-06-07
269,5,49,4,2025-06-13
270,22,23,1,2025-06-15
271,48,5,5,2025-06-17
272,59,26,4,2025-05-26
273,60,50,4,2025-06-03
274,79,94,1,2025-06-04
275,27,80,5,2025-05-26
276,26,87,3,2025-06-10
277,73,74,1,2025-06-13
278,39,99,2,2025-06-02
279,24,6,2,2025-06-16
280,83,52,2,2025-05-30
281,39,4,4,2025-06-23
282,40,23,1,2025-06-11
283,89,99,3,2025-05-30
284,11,53,5,2025-06-12
285,96,84,1,2025-05-26
286,99,35,2,2025-06-14
287,82,69,3,2025-05-31
288,57,30,5,2025-05-30
289,77,93,5,2025-05-30
290,28,70,2,2025-06-09
291,65,56,4,2025-06-09
292,44,56,3,2025-06-01
293,72,87,4,2025-06-20
294,74,99,4,2025-06-07
295,73,7,3,2025-06-02
296,82,60,4,2025-05-27
297,25,50,2,2025-06-06
298,2,96,4,2025-06-23
299,66,24,3,2025-06-14
300,24,78,3,2025-06-08
301,54,33,3,2025-06-17
302,2,77,1,2025-05-26
303,97,17,5,2025-06-13
304,97,5,3,2025-05-25
305,34,85,2,2025-06-12
306,79,83,5,2025-06-20
307,63,93,4,2025-06-17
308,61,91,5,2025-06-23
309,55,93,5,2025-05-26
310,3,40,2,2025-06-19
311,2,2,1,2025-06-18
312,81,82,4,2025-06-22
313,7,25,2,2025-06-18
314,98,39,3,2025-05-30
315,91,71,4,2025-06-22
316,48,15,1,2025-06-02
317,27,64,4,2025-06-04
318,13,64,2,2025-05-29
319,6,59,1,2025-06-21
320,2,94,1,2025-06-16
321,15,78,2,2025-06-10
322,21,96,5,2025-06-10
323,5,57,2,2025-06-04
324,12,90,4,2025-06-04
325,6,81,3,2025-06-02
326,72,26,3,2025-06-04
327,47,72,5,2025-06-14
328,13,26,3,2025-06-08
329,25,89,3,2025-06-11
330,71,97,5,2025-06-22
331,52,40,5,2025-06-17
332,86,81,5,2025-06-10
333,60,1,1,2025-06-11
334,29,82,4,2025-06-22
335,100,54,4,2025-06-13
336,33,33,3,2025-06-10
337,89,59,2,2025-06-07
338,64,7,2,2025-05-25
339,46,59,4,2025-06-19
340,10,19,5,2025-06-11
341,9,7,3,2025-05-27
342,92,95,4,2025-06-07
343,15,83,2,2025-06-11
344,32,17,4,2025-06-04
345,84,47,1,2025-05-28
346,97,69,4,2025-06-14
347,6,87,1,2025-06-23
348,9,92,3,2025-06-05
349,15,26,5,2025-06-18
350,65,69,3,2025-05-27
351,49,30,1,2025-06-22
352,64,77,4,2025-06-17
353,89,20,1,2025-06-14
354,70,20,3,2025-06-14
355,61,78,3,2025-05-25
356,31,56,1,2025-06-20
357,73,26,5,2025-06-01
358,89,18,4,2025-05-25
359,12,80,4,2025-06-09
360,100,83,3,2025-06-02
361,7,14,2,2025-05-30
362,9,54,2,2025-05-25
363,5,56,2,2025-06-01
364,97,85,1,2025-06-23
365,96,69,4,2025-05-29
366,16,86,2,2025-06-09
367,29,9,5,2025-05-31
368,16,50,3,2025-06-09
369,84,8,3,2025-06-10
370,35,30,3,2025-06-13
371,41,50,3,2025-06-17
372,74,96,2,2025-05-26
373,1,45,3,2025-05-28
374,29,41,5,2025-05-29
375,44,46,4,2025-06-05
376,44,13,1,2025-06-17
377,43,12,2,2025-05-28
378,86,46,4,2025-06-14
379,71,77,2,2025-06-14
380,57,48,3,2025-05-30
381,20,99,4,2025-06-05
382,91,26,4,2025-06-22
383,34,40,5,2025-06-06
384,62,24,2,2025-06-16
385,33,66,3,2025-06-08
386,30,14,2,2025-06-05
387,74,98,4,2025-06-14
388,75,10,3,2025-06-09
389,2,64,1,2025-05-30
390,24,31,1,2025-05-29
391,95,30,3,2025-06-13
392,52,23,2,2025-05-26
393,22,76,2,2025-05-31
394,15,66,1,2025-06-01
395,23,75,3,2025-06-11
396,41,7,1,2025-06-11
397,75,82,2,2025-05-31
398,89,77,3,2025-06-14
399,21,75,4,2025-06-12
400,77,1,1,2025-06-21
401,70,21,4,2025-06-01
402,86,69,3,2025-06-02
403,8,87,2,2025-06-01
404,69,63,3,2025-06-13
405,43,35,4,2025-06-04
406,69,98,5,2025-06-04
407,10,6,5,2025-06-22
408,96,79,2,2025-06-04
409,6,94,2,2025-06-04
410,100,27,1,2025-06-14
411,28,34,1,2025-06-13
412,42,74,2,2025-06-09
413,61,42,4,2025-05-28
414,58,32,1,2025-06-15
415,79,60,1,2025-06-12
416,13,74,4,2025-06-01
417,71,2,4,2025-05-27
418,17,4,1,2025-06-11
419,100,19,5,2025-06-19
420,74,21,1,2025-06-22
421,7,69,3,2025-05-29
422,12,33,4,2025-06-08
423,64,16,5,2025-06-14
424,100,70,5,2025-06-06
425,36,45,2,2025-06-05
426,7,97,2,2025-06-23
427,29,59,5,2025-05-30
428,16,88,2,2025-06-02
429,93,60,3,2025-05-31
430,64,38,4,2025-06-20
431,64,19,5,2025-05-27
432,4,47,4,2025-06-07
433,38,35,4,2025-06-16
434,48,63,2,2025-06-03
435,85,10,4,2025-06-15
436,71,88,1,2025-06-16
437,18,41,5,2025-05-26
438,66,3,3,2025-06-02
439,85,4,1,2025-06-21
440,88,56,4,2025-06-12
441,57,100,2,2025-06-06
442,11,63,2,2025-06-01
443,37,62,5,2025-06-05
444,35,38,1,2025-05-26
445,57,75,5,2025-06-06
446,85,42,3,2025-06-15
447,51,77,4,2025-06-10
448,23,40,1,2025-06-02
449,100,61,5,2025-06-17
450,100,49,4,2025-06-06
451,67,46,1,2025-06-20
452,23,76,3,2025-06-13
453,52,57,3,2025-06-08
454,29,53,5,2025-06-08
455,37,13,3,2025-06-18
456,26,2,4,2025-05-31
457,31,97,4,2025-06-23
458,89,21,5,2025-06-17
459,66,59,3,2025-06-07
460,51,10,4,2025-05-28
461,41,100,2,2025-05-25
462,23,45,2,2025-06-06
463,39,52,5,2025-06-09
464,75,41,4,2025-06-16
465,63,22,3,2025-06-20
466,76,55,2,2025-05-25
467,64,13,1,2025-05-25
468,16,10,4,2025-05-28
469,63,84,2,2025-05-25
470,18,94,1,2025-05-30
471,28,12,5,2025-05-29
472,52,16,5,2025-06-16
473,70,100,3,2025-05-25
474,15,99,3,2025-06-23
475,26,8,2,2025-06-03
476,18,62,1,2025-06-05
477,20,39,4,2025-05-25
478,98,82,5,2025-06-03
479,59,1,4,2025-05-28
480,18,20,3,2025-06-20
481,65,59,4,2025-05-28
482,35,54,5,2025-06-14
483,16,4,5,2025-06-21
484,26,100,4,2025-06-10
485,86,85,5,2025-05-31
486,1,71,2,2025-06-18
487,72,53,5,2025-06-12
488,49,55,1,2025-06-08
489,61,16,1,2025-06-01
490,97,70,4,2025-06-07
491,74,28,5,2025-05-30
492,85,100,3,2025-06-09
493,16,44,3,2025-05-29
494,67,73,1,2025-06-13
495,46,19,4,2025-06-20
496,14,79,4,2025-05-25
497,65,61,4,2025-05-29
498,64,9,3,2025-06-10
499,6,54,4,2025-05-27
500,80,51,4,2025-06-16
501,51,8,4,2025-05-30
502,26,51,5,2025-06-01
503,29,82,2,2025-06-11
504,19,26,4,2025-05-29
505,83,52,1,2025-06-14
506,52,6,2,2025-06-07
507,80,59,5,2025-06-17
508,26,39,4,2025-05-25
509,39,25,1,2025-06-11
510,75,72,4,2025-06-15
511,36,74,1,2025-06-01
512,48,29,1,2025-06-14
513,99,23,2,2025-06-22
514,41,63,4,2025-06-18
515,15,89,1,2025-06-20
516,44,81,4,2025-05-29
517,32,10,3,2025-06-21
518,86,75,1,2025-06-19
519,43,36,5,2025-06-17
520,42,58,1,2025-06-05
521,42,42,3,2025-06-09
522,19,60,4,2025-06-22
523,88,84,1,2025-06-06
524,50,63,5,2025-06-16
525,23,82,1,2025-06-18
526,88,72,3,2025-06-04
527,97,70,3,2025-06-02
528,23,71,4,2025-06-22
529,4,37,4,2025-05-30
530,43,38,2,2025-06-16
531,90,72,1,2025-06-12
532,8,44,2,2025-06-17
533,39,67,2,2025-06-22
534,20,68,1,2025-06-08
535,91,98,2,2025-06-08
536,33,1,5,2025-06-19
537,11,39,1,2025-06-06
538,72,95,5,2025-06-15
539,2,64,3,2025-06-03
540,1,30,4,2025-06-10
541,76,56,5,2025-06-04
542,44,20,2,2025-05-26
543,91,92,4,2025-05-25
544,73,44,1,2025-06-03
545,2,54,5,2025-05-26
546,63,69,3,2025-06-17
547,90,94,1,2025-06-20
548,30,18,3,2025-06-04
549,79,82,4,2025-06-04
550,85,3,2,2025-06-11
551,83,21,4,2025-05-28
552,53,6,1,2025-05-25
553,30,20,1,2025-05-26
554,89,83,5,2025-06-17
555,39,93,1,2025-06-23
556,27,21,3,2025-06-17
557,74,66,3,2025-06-03
558,9,85,1,2025-05-28
559,78,85,3,2025-06-16
560,56,64,2,2025-06-19
561,5,66,1,2025-06-16
562,75,11,4,2025-06-22
563,78,19,3,2025-05-30
564,91,82,1,2025-05-26
565,47,98,4,2025-05-31
566,84,26,5,2025-05-27
567,30,20,3,2025-06-01
568,23,38,3,2025-06-06
569,35,36,5,2025-05-30
570,57,6,3,2025-06-15
571,53,53,1,2025-06-10
572,23,5,2,2025-06-12
573,48,51,4,2025-06-05
574,12,81,1,2025-06-20
575,56,5,3,2025-05-29
576,9,35,2,2025-06-20
577,70,44,2,2025-06-07
578,81,52,5,2025-06-22
579,39,86,3,2025-06-21
580,82,93,5,2025-06-08
581,50,19,3,2025-05-26
582,5,32,3,2025-06-08
583,5,48,1,2025-06-22
584,16,27,2,2025-06-02
585,5,77,2,2025-06-08
586,29,50,2,2025-06-12
587,55,62,5,2025-06-02
588,12,16,4,2025-05-31
589,73,26,5,2025-06-22
590,17,18,3,2025-06-07
591,55,39,2,2025-06-06
592,54,1,4,2025-06-13
593,49,62,3,2025-06-02
594,17,2,4,2025-06-08
595,20,57,3,2025-06-23
596,92,59,3,2025-06-23
597,34,98,5,2025-05-29
598,4,53,5,2025-06-17
599,8,14,4,2025-05-29
600,34,72,5,2025-06-23
601,78,48,3,2025-06-12
602,24,90,1,2025-06-03
603,9,94,1,2025-05-25
604,6,6,1,2025-06-05
605,98,43,3,2025-06-13
606,47,12,2,2025-06-15
607,22,62,5,2025-06-23
608,81,99,3,2025-06-15
609,18,68,3,2025-05-28
610,14,67,4,2025-06-16
611,66,52,4,2025-06-08
612,15,70,1,2025-06-20
613,34,42,1,2025-06-16
614,57,83,1,2025-06-05
615,91,98,3,2025-06-09
616,86,16,4,2025-05-27
617,62,56,4,2025-05-31
618,81,88,2,2025-06-19
619,33,17,2,2025-06-04
620,86,14,1,2025-06-07
621,65,44,3,2025-06-15
622,60,4,2,2025-05-26
623,7,82,1,2025-06-09
624,73,38,1,2025-05-28
625,39,73,1,2025-06-10
626,61,67,5,2025-05-26
627,9,74,1,2025-06-20
628,15,63,2,2025-06-13
629,39,96,4,2025-06-16
630,32,47,1,2025-05-28
631,77,46,1,2025-05-30
632,89,95,1,2025-05-26
633,64,74,2,2025-05-25
634,32,90,3,2025-06-19
635,41,17,1,2025-06-07
636,42,86,4,2025-05-30
637,92,94,1,2025-05-31
638,14,46,3,2025-05-26
639,16,75,4,2025-06-06
640,30,47,2,2025-05-29
641,53,49,1,2025-05-28
642,50,41,5,2025-06-22
643,12,51,4,2025-06-07
644,92,57,5,2025-05-30
645,92,1,1,2025-06-09
646,54,64,4,2025-06-20
647,45,43,3,2025-05-31
648,3,56,2,2025-06-08
649,94,7,3,2025-05-25
650,39,56,2,2025-06-07
651,41,32,2,2025-06-08
652,46,89,3,2025-06-15
653,87,2,5,2025-06-08
654,27,37,5,2025-06-21
655,13,5,2,2025-05-28
656,36,9,4,2025-06-05
657,12,72,4,2025-06-06
658,12,12,3,2025-06-14
659,73,25,4,2025-06-03
660,20,67,1,2025-06-01
661,41,36,2,2025-05-25
662,17,96,2,2025-05-28
663,69,85,2,2025-06-14
664,14,60,2,2025-06-16
665,29,41,5,2025-06-08
666,15,100,3,2025-05-25
667,5,97,1,2025-06-22
668,46,43,5,2025-06-02
669,97,52,2,2025-05-29
670,23,25,1,2025-06-18
671,30,57,2,2025-05-29
672,90,39,2,2025-05-30
673,85,60,2,2025-06-07
674,91,30,4,2025-06-10
675,29,46,1,2025-05-25
676,65,65,1,2025-06-01
677,37,32,5,2025-06-04
678,37,100,1,2025-05-26
679,3,44,3,2025-05-25
680,44,4,1,2025-06-04
681,85,37,3,2025-06-19
682,17,27,3,2025-06-14
683,96,39,5,2025-05-31
684,22,70,4,2025-06-04
685,52,100,3,2025-05-26
686,64,25,4,2025-06-21
687,94,27,1,2025-05-28
688,10,61,3,2025-06-09
689,60,58,4,2025-06-09
690,100,12,2,2025-06-09
691,71,24,5,2025-06-22
692,10,72,4,2025-06-19
693,18,21,5,2025-05-25
694,44,3,2,2025-06-08
695,73,23,4,2025-06-20
696,26,96,3,2025-06-11
697,61,52,2,2025-05-26
698,54,51,4,2025-06-01
699,3,5,4,2025-05-31
700,44,26,2,2025-06-21
701,71,61,2,2025-06-09
702,87,64,4,2025-06-08
703,32,27,5,2025-06-11
704,65,73,3,2025-05-28
705,40,14,1,2025-06-12
706,34,68,5,2025-06-09
707,73,7,3,2025-06-06
708,21,54,1,2025-05-30
709,43,45,4,2025-06-21
710,20,1,3,2025-06-23
711,93,32,3,2025-06-11
712,79,23,5,2025-06-14
713,35,88,5,2025-06-23
714,8,46,5,2025-06-08
715,5,75,2,2025-06-17
716,100,67,5,2025-05-28
717,37,48,1,2025-06-10
718,35,18,4,2025-06-04
719,99,58,1,2025-05-30
720,95,86,3,2025-05-26
721,82,8,4,2025-06-17
722,46,12,1,2025-06-13
723,66,47,3,2025-06-20
724,34,76,2,2025-06-05
725,7,29,1,2025-05-25
726,13,16,2,2025-06-05
727,69,32,5,2025-06-17
728,10,61,5,2025-05-30
729,37,23,1,2025-05-30
730,37,40,2,2025-05-28
731,94,89,2,2025-06-09
732,39,99,3,2025-06-01
733,44,65,1,2025-05-26
734,63,100,5,2025-05-28
735,7,68,3,2025-06-16
736,28,6,4,2025-06-09
737,38,97,1,2025-05-25
738,92,10,3,2025-06-20
739,54,79,1,2025-05-31
740,63,82,5,2025-06-08
741,48,61,2,2025-06-05
742,16,69,4,2025-06-19
743,100,23,4,2025-05-25
744,20,88,3,2025-06-10
745,1,63,4,2025-06-15
746,91,26,4,2025-06-19
747,69,39,3,2025-05-25
748,31,17,1,2025-06-23
749,18,10,1,2025-06-14
750,52,68,3,2025-06-07
751,44,32,3,2025-06-06
752,31,4,1,2025-06-20
753,92,69,5,2025-06-22
754,23,71,1,2025-06-20
755,71,50,2,2025-06-03
756,81,86,2,2025-06-17
757,63,44,3,2025-06-16
758,99,11,1,2025-06-01
759,52,53,5,2025-06-15
760,10,44,4,2025-06-11
761,73,81,5,2025-06-16
762,58,58,5,2025-06-08
763,97,87,2,2025-06-19
764,80,47,2,2025-06-22
765,6,83,5,2025-06-23
766,91,72,3,2025-05-25
767,52,24,1,2025-06-03
768,12,67,1,2025-06-08
769,14,34,2,2025-06-04
770,96,86,4,2025-06-23
771,80,29,3,2025-06-22
772,47,32,3,2025-06-09
773,45,73,1,2025-06-08
774,21,80,5,2025-06-06
775,7,58,3,2025-06-19
776,48,29,1,2025-06-15
777,86,95,3,2025-06-05
778,53,27,3,2025-05-25
779,14,85,4,2025-06-02
780,80,53,3,2025-05-27
781,18,60,1,2025-06-20
782,45,6,3,2025-05-25
783,40,88,4,2025-06-20
784,73,80,5,2025-06-20
785,85,2,4,2025-06-12
786,68,5,2,2025-06-09
787,50,69,1,2025-05-26
788,88,46,1,2025-05-29
789,1,13,5,2025-05-28
790,40,37,2,2025-06-07
791,21,42,3,2025-06-17
792,62,24,3,2025-05-28
793,12,23,1,2025-06-23
794,30,99,1,2025-06-18
795,95,10,4,2025-05-31
796,24,32,3,2025-06-02
797,21,95,1,2025-05-31
798,14,90,5,2025-06-23
799,55,35,3,2025-06-23
800,30,39,1,2025-06-23
801,2,61,1,2025-06-01
802,72,41,5,2025-05-31
803,10,70,3,2025-06-15
804,91,60,4,2025-06-16
805,32,86,1,2025-06-12
806,53,21,3,2025-05-28
807,15,1,1,2025-06-21
808,4,97,5,2025-06-16
809,33,72,4,2025-05-27
810,67,62,1,2025-06-05
811,17,46,4,2025-05-27
812,77,27,2,2025-06-13
813,31,6,1,2025-06-14
814,41,79,3,2025-05-26
815,14,97,3,2025-06-19
816,80,82,2,2025-05-31
817,10,86,4,2025-06-09
818,33,7,5,2025-05-25
819,41,82,4,2025-06-02
820,81,75,5,2025-06-16
821,4,60,4,2025-06-06
822,29,68,3,2025-06-23
823,39,3,5,2025-06-05
824,97,37,3,2025-06-03
825,22,48,4,2025-06-14
826,7,77,1,2025-05-27
827,1,49,3,2025-06-08
828,72,17,3,2025-05-31
829,76,71,1,2025-05-29
830,52,38,2,2025-05-26
831,46,60,3,2025-06-22
832,21,30,5,2025-05-25
833,48,35,4,2025-06-18
834,75,76,2,2025-06-18
835,32,91,3,2025-06-06
836,89,55,2,2025-06-16
837,100,19,4,2025-05-31
838,30,44,5,2025-06-09
839,96,63,1,2025-06-19
840,95,29,4,2025-06-08
841,77,77,3,2025-05-27
842,5,36,5,2025-06-08
843,33,85,1,2025-06-12
844,95,98,4,2025-05-28
845,83,59,4,2025-06-10
846,41,21,1,2025-06-07
847,7,68,4,2025-05-29
848,58,93,2,2025-06-17
849,15,59,2,2025-06-01
850,26,56,1,2025-06-09
851,22,43,4,2025-06-09
852,13,13,2,2025-05-27
853,23,74,3,2025-05-25
854,16,34,2,2025-05-26
855,38,2,4,2025-06-10
856,23,73,5,2025-06-22
857,29,43,5,2025-06-18
858,57,36,4,2025-06-05
859,30,27,1,2025-06-22
860,65,55,4,2025-06-12
861,96,14,5,2025-06-01
862,57,12,4,2025-06-05
863,29,52,5,2025-06-01
864,36,99,1,2025-06-17
865,97,44,2,2025-06-03
866,64,13,4,2025-06-04
867,87,22,2,2025-05-26
868,90,9,4,2025-06-05
869,56,22,1,2025-06-09
870,98,77,2,2025-06-09
871,89,21,5,2025-05-30
872,93,3,1,2025-06-08
873,15,59,4,2025-06-02
874,2,24,5,2025-06-13
875,56,87,2,2025-05-25
876,35,46,4,2025-06-03
877,99,24,5,2025-05-31
878,25,61,4,2025-05-29
879,88,7,2,2025-06-08
880,36,93,3,2025-05-25
881,29,82,3,2025-05-25
882,83,77,3,2025-06-09
883,96,40,3,2025-05-31
884,59,97,2,2025-06-15
885,30,24,2,2025-06-01
886,38,9,3,2025-06-23
887,76,77,3,2025-06-14
888,97,94,4,2025-06-20
889,90,13,3,2025-06-19
890,14,54,1,2025-06-05
891,75,97,4,2025-06-01
892,84,72,3,2025-06-21
893,3,56,1,2025-06-21
894,34,21,4,2025-06-01
895,62,66,4,2025-06-16
896,63,2,1,2025-05-29
897,97,82,3,2025-06-11
898,13,44,1,2025-06-21
899,98,8,2,2025-06-14
900,3,91,5,2025-05-25
901,29,8,1,2025-06-10
902,59,65,1,2025-05-29
903,26,20,1,2025-05-29
904,59,20,5,2025-05-31
905,71,13,5,2025-06-10
906,74,14,4,2025-06-15
907,2,30,2,2025-06-09
908,45,90,5,2025-06-02
909,79,39,2,2025-06-15
910,96,30,2,2025-06-17
911,72,70,2,2025-05-26
912,94,44,2,2025-06-19
913,47,17,3,2025-06-16
914,13,45,1,2025-05-29
915,98,1,1,2025-06-04
916,61,31,5,2025-05-29
917,27,92,4,2025-05-28
918,61,20,3,2025-06-21
919,12,22,2,2025-06-17
920,69,67,5,2025-05-27
921,58,45,3,2025-06-04
922,99,68,4,2025-05-30
923,35,22,2,2025-06-01
924,72,68,4,2025-05-31
925,28,35,4,2025-06-11
926,21,6,4,2025-06-23
927,30,75,1,2025-06-05
928,33,83,2,2025-05-26
929,10,30,3,2025-06-06
930,90,75,1,2025-06-12
